Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,isolation_source,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,purpose_of_ww_sampling,purpose_of_ww_sequencing,ww_endog_control_1_conc,ww_endog_control_1_protocol,ww_endog_control_1,ww_endog_control_1_units,ww_endog_control_2_units,ww_flow,ww_population,ww_sample_duration,ww_sample_matrix,ww_sample_site,ww_sample_type,ww_surv_jurisdiction,ww_surv_target_1_conc,ww_surv_target_1_conc_unit,ww_surv_target_1_extract,ww_surv_target_1_extract_unit,ww_surv_target_1_gene,ww_surv_target_1_known_present,ww_surv_target_1_protocol,ww_surv_target_1,ww_surv_target_2_conc_unit,ww_surv_target_2_extract_unit,collected_by,sequenced_by,ww_pre_treatment,ww_temperature,ww_sample_salinity,ww_endog_control_2_conc,ww_endog_control_2_protocol,ww_endog_control_2,ww_ph,lat_lon,secondary_sample_name,samp_rep_tech,collected_by (run),collection_date (run),filename2,Filename,geo_loc_name (run),isolation_source (run),organism (run),purpose_of_ww_sampling (run),purpose_of_ww_sequencing (run),sample_ID (run),Sample_id,sequenced_by[1] (run),sequenced_by[1],sequenced_by[2] (run),sequenced_by[2],ww_endog_control_1_conc (run),ww_endog_control_1_protocol (run),ww_endog_control_1 (run),ww_endog_control_1_units (run),ww_endog_control_2_units (run),ww_flow (run),ww_population (run),ww_sample_duration (run),ww_sample_matrix (run),ww_sample_site (run),ww_sample_type (run),ww_surv_jurisdiction (run),ww_surv_target_1_conc (run),ww_surv_target_1_conc_unit (run),ww_surv_target_1_extract (run),ww_surv_target_1_extract_unit (run),ww_surv_target_1_gene (run),ww_surv_target_1_known_present (run),ww_surv_target_1_protocol (run),ww_surv_target_1 (run),ww_surv_target_2_conc_unit (run),ww_surv_target_2_extract_unit (run),filename3,filename4,ww_temperature (run),ww_sample_salinity (run),ww_ph (run)
SRR23904859,AMPLICON,202,68441640,PRJNA946141,SAMN33812028,SARS-CoV-2: wastewater surveillance,22608207,UNIVERSITY OF MIAMI,2022-06-14,public,"fastq,sra","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX19716359,USA,North America,USA: Florida,Illumina NovaSeq 6000,wastewater,WSNS-220614-39,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-18T00:00:00Z,2023-03-18T13:29:00Z,1,WSNS-220614-39,SRP427995,public health surveillance community-level,detection of target by RT PCR or ddPCR,99505,V2G-qPCR,SARS,copies/L,copies/L,0,0,24,raw wastewater,school,grab,FL,97850,copies/L,97.841,count,NC,yes,SARS-CoV-2,SARS-CoV-2,copies/L,count,Sam Comerford,Bio-Rad/admin,NULL,,,28107800,V2G-qPCR,PMMoV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR23904860,AMPLICON,202,895327630,PRJNA946141,SAMN33812027,SARS-CoV-2: wastewater surveillance,290823508,UNIVERSITY OF MIAMI,2022-06-07,public,"fastq,activ_sars2_vcf,sra","s3,ncbi,gs","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX19716358,USA,North America,USA: Florida,Illumina NovaSeq 6000,wastewater,WSNS-220607-39,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-18T00:00:00Z,2023-03-18T13:30:00Z,1,WSNS-220607-39,SRP427995,public health surveillance community-level,detection of target by RT PCR or ddPCR,516220,V2G-qPCR,SARS,copies/L,copies/L,0,0,24,raw wastewater,school,grab,FL,15780,copies/L,3.9445,count,NC,yes,SARS-CoV-2,SARS-CoV-2,copies/L,count,Johann Amirali,Bio-Rad/admin,NULL,,,79214000,V2G-qPCR,PMMoV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR23904861,AMPLICON,152,44342960,PRJNA946141,SAMN33811910,SARS-CoV-2: wastewater surveillance,18241611,UNIVERSITY OF MIAMI,2021-11-23,public,"sra,fastq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX19716357,USA,North America,USA: Florida,Illumina NovaSeq 6000,wastewater,WG0P-211123-39_samp_rep_tech_2,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-18T00:00:00Z,2023-03-18T13:29:00Z,1,WG0P-211123-39_samp_rep_tech_2,SRP427995,public health surveillance community-level,detection of target by RT PCR or ddPCR,988266.666666667,V2G-qPCR,SARS,copies/L,copies/L,0,1280,24,raw wastewater,college or university,grab,FL,2200,copies/L,1.65,count,NC,yes,V2G-qPCR,SARS-CoV-2,copies/L,count,Sam Comerford;Brian Reding,Bio-Rad/admin,NULL,24.7,0.44,75303466.6666667,V2G-qPCR,PMMoV,8.17,,,technical replicate 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR23904862,AMPLICON,202,142563924,PRJNA946141,SAMN33812026,SARS-CoV-2: wastewater surveillance,47439028,UNIVERSITY OF MIAMI,2022-07-05,public,"fastq,sra","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX19716356,USA,North America,USA: Florida,Illumina NovaSeq 6000,wastewater,WSNB-220705-39,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-18T00:00:00Z,2023-03-18T13:29:00Z,1,WSNB-220705-39,SRP427995,public health surveillance community-level,detection of target by RT PCR or ddPCR,45810,V2G-qPCR,SARS,copies/L,copies/L,0,0,24,raw wastewater,school,grab,FL,323.076923076923,copies/L,0.7085,count,NC,yes,SARS-CoV-2,SARS-CoV-2,copies/L,count,Sam Comerford,Bio-Rad/admin,NULL,,,17306030.7692308,V2G-qPCR,PMMoV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR23904863,AMPLICON,202,299830822,PRJNA946141,SAMN33812025,SARS-CoV-2: wastewater surveillance,97974904,UNIVERSITY OF MIAMI,2022-06-28,public,"sra,activ_sars2_vcf,fastq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,gs.US,ncbi.public",SRX19716355,USA,North America,USA: Florida,Illumina NovaSeq 6000,wastewater,WSNB-220628-39,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-18T00:00:00Z,2023-03-18T13:29:00Z,1,WSNB-220628-39,SRP427995,public health surveillance community-level,detection of target by RT PCR or ddPCR,116931.428571429,V2G-qPCR,SARS,copies/L,copies/L,0,0,24,raw wastewater,school,grab,FL,36985.7142857143,copies/L,43.145,count,NC,yes,SARS-CoV-2,SARS-CoV-2,copies/L,count,Sam Comerford,Bio-Rad/admin,NULL,,,16349622.8571429,V2G-qPCR,PMMoV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR23904864,AMPLICON,202,82758188,PRJNA946141,SAMN33812024,SARS-CoV-2: wastewater surveillance,27129483,UNIVERSITY OF MIAMI,2022-06-14,public,"fastq,sra","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX19716354,USA,North America,USA: Florida,Illumina NovaSeq 6000,wastewater,WSNB-220614-39,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-18T00:00:00Z,2023-03-18T13:29:00Z,1,WSNB-220614-39,SRP427995,public health surveillance community-level,detection of target by RT PCR or ddPCR,1620,V2G-qPCR,SARS,copies/L,copies/L,0,0,24,raw wastewater,school,grab,FL,1065,copies/L,3.5435,count,NC,yes,SARS-CoV-2,SARS-CoV-2,copies/L,count,Sam Comerford,Bio-Rad/admin,NULL,,,2280048,V2G-qPCR,PMMoV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR23904865,AMPLICON,202,607838604,PRJNA946141,SAMN33812023,SARS-CoV-2: wastewater surveillance,198741865,UNIVERSITY OF MIAMI,2022-06-07,public,"activ_sars2_vcf,sra,fastq","ncbi,gs,s3","s3.us-east-1,gs.US,gs.us-east1,ncbi.public",SRX19716353,USA,North America,USA: Florida,Illumina NovaSeq 6000,wastewater,WSNB-220607-39,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-18T00:00:00Z,2023-03-18T13:30:00Z,1,WSNB-220607-39,SRP427995,public health surveillance community-level,detection of target by RT PCR or ddPCR,96753,V2G-qPCR,SARS,copies/L,copies/L,0,0,24,raw wastewater,school,grab,FL,18882,copies/L,31.4665,count,NC,yes,SARS-CoV-2,SARS-CoV-2,copies/L,count,Johann Amirali,Bio-Rad/admin,NULL,,,12955380,V2G-qPCR,PMMoV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR23904866,AMPLICON,152,114756808,PRJNA946141,SAMN33812022,SARS-CoV-2: wastewater surveillance,46971130,UNIVERSITY OF MIAMI,2022-01-26,public,"sra,activ_sars2_vcf,fastq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,gs.US,ncbi.public",SRX19716352,USA,North America,USA: Florida,Illumina NovaSeq 6000,wastewater,WSJF-220126-39,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-18T00:00:00Z,2023-03-18T13:28:00Z,1,WSJF-220126-39,SRP427995,public health surveillance community-level,detection of target by RT PCR or ddPCR,655860,V2G-qPCR,SARS,copies/L,copies/L,0,0,24,raw wastewater,school,grab,FL,4200,copies/L,-0.15,count,NC,yes,V2G-qPCR,SARS-CoV-2,copies/L,count,Helena Solo-Gabriele;Sam Comerford,Bio-Rad/admin,NULL,,,172231200,V2G-qPCR,PMMoV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR23904867,AMPLICON,152,69255608,PRJNA946141,SAMN33812021,SARS-CoV-2: wastewater surveillance,28849174,UNIVERSITY OF MIAMI,2022-01-19,public,"sra,fastq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX19716351,USA,North America,USA: Florida,Illumina NovaSeq 6000,wastewater,WSJF-220119-39,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-18T00:00:00Z,2023-03-18T13:29:00Z,1,WSJF-220119-39,SRP427995,public health surveillance community-level,detection of target by RT PCR or ddPCR,329490,V2G-qPCR,SARS,copies/L,copies/L,0,0,24,raw wastewater,school,grab,FL,200,copies/L,-0.45,count,NC,yes,V2G-qPCR,SARS-CoV-2,copies/L,count,Helena Solo-Gabriele;Sam Comerford,Bio-Rad/admin,NULL,,,111877600,V2G-qPCR,PMMoV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR23904868,AMPLICON,202,702663262,PRJNA946141,SAMN33812020,SARS-CoV-2: wastewater surveillance,228754505,UNIVERSITY OF MIAMI,2022-07-12,public,"fastq,activ_sars2_vcf,sra","ncbi,s3,gs","s3.us-east-1,gs.us-east1,gs.US,ncbi.public",SRX19716350,USA,North America,USA: Florida,Illumina NovaSeq 6000,wastewater,WSJ2-220712-39,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-18T00:00:00Z,2023-03-18T13:31:00Z,1,WSJ2-220712-39,SRP427995,public health surveillance community-level,detection of target by RT PCR or ddPCR,304485,V2G-qPCR,SARS,copies/L,copies/L,0,0,24,raw wastewater,school,grab,FL,26700,copies/L,8.912,count,NC,yes,SARS-CoV-2,SARS-CoV-2,copies/L,count,Sam Comerford,Bio-Rad/admin,NULL,,,165805680,V2G-qPCR,PMMoV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR23904869,AMPLICON,202,1311826582,PRJNA946141,SAMN33811996,SARS-CoV-2: wastewater surveillance,423730909,UNIVERSITY OF MIAMI,2022-06-08,public,"activ_sars2_vcf,fastq,sra","ncbi,gs,s3","gs.US,gs.us-east1,s3.us-east-1,ncbi.public",SRX19716349,USA,North America,USA: Florida,Illumina NovaSeq 6000,wastewater,WM06-220608-39_samp_rep_tech_2,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-18T00:00:00Z,2023-03-18T13:32:00Z,1,WM06-220608-39_samp_rep_tech_2,SRP427995,public health surveillance community-level,detection of target by RT PCR or ddPCR,465330,V2G-qPCR,SARS,copies/L,copies/L,0,340,24,raw wastewater,hospital,grab,FL,124365,copies/L,41.455,count,NC,yes,SARS-CoV-2,SARS-CoV-2,copies/L,count,Brian Reding;Matthew Roca,Bio-Rad/admin,NULL,27.3,0.3,1247319660,V2G-qPCR,PMMoV,8.61,,,technical replicate 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR23904870,AMPLICON,202,516981630,PRJNA946141,SAMN33812019,SARS-CoV-2: wastewater surveillance,166616243,UNIVERSITY OF MIAMI,2022-07-05,public,"sra,fastq","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX19716725,USA,North America,USA: Florida,Illumina NovaSeq 6000,wastewater,WSJ2-220705-39,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-18T00:00:00Z,2023-03-18T13:30:00Z,1,WSJ2-220705-39,SRP427995,public health surveillance community-level,detection of target by RT PCR or ddPCR,68235,V2G-qPCR,SARS,copies/L,copies/L,0,0,24,raw wastewater,school,grab,FL,9225,copies/L,6.154,count,NC,yes,SARS-CoV-2,SARS-CoV-2,copies/L,count,Sam Comerford,Bio-Rad/admin,NULL,,,158393220,V2G-qPCR,PMMoV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR23904871,AMPLICON,202,12083919568,PRJNA946141,SAMN33811995,SARS-CoV-2: wastewater surveillance,3976042785,UNIVERSITY OF MIAMI,2022-06-08,public,"sra,activ_sars2_vcf,fastq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1,gs.us-east1",SRX19716348,USA,North America,USA: Florida,Illumina NovaSeq 6000,wastewater,WM06-220608-39_samp_rep_tech_1,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-18T00:00:00Z,2023-03-18T13:49:00Z,1,WM06-220608-39_samp_rep_tech_1,SRP427995,public health surveillance community-level,detection of target by RT PCR or ddPCR,465330,V2G-qPCR,SARS,copies/L,copies/L,0,340,24,raw wastewater,hospital,grab,FL,124365,copies/L,41.455,count,NC,yes,SARS-CoV-2,SARS-CoV-2,copies/L,count,Brian Reding;Matthew Roca,Bio-Rad/admin,NULL,27.3,0.3,1247319660,V2G-qPCR,PMMoV,8.61,,,technical replicate 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR23904872,AMPLICON,202,988423168,PRJNA946141,SAMN33811994,SARS-CoV-2: wastewater surveillance,318937179,UNIVERSITY OF MIAMI,2022-07-06,public,"sra,activ_sars2_vcf,fastq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public,gs.us-east1",SRX19716347,USA,North America,USA: Florida,Illumina NovaSeq 6000,wastewater,WG02g-220706-39,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-18T00:00:00Z,2023-03-18T13:31:00Z,1,WG02g-220706-39,SRP427995,public health surveillance community-level,detection of target by RT PCR or ddPCR,242900,V2G-qPCR,SARS,copies/L,copies/L,0,1409,24,raw wastewater,college or university,grab,FL,48200,copies/L,24.13,count,NC,yes,SARS-CoV-2,SARS-CoV-2,copies/L,count,Sam Comerford;Helena Solo-Gabriele,Bio-Rad/admin,NULL,27.6,0.49,57827640,V2G-qPCR,PMMoV,8.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR23904873,AMPLICON,202,805316026,PRJNA946141,SAMN33811993,SARS-CoV-2: wastewater surveillance,259798564,UNIVERSITY OF MIAMI,2022-06-15,public,"fastq,sra,activ_sars2_vcf","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public,gs.us-east1",SRX19716346,USA,North America,USA: Florida,Illumina NovaSeq 6000,wastewater,WG02g-220615-39,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-18T00:00:00Z,2023-03-18T13:31:00Z,1,WG02g-220615-39,SRP427995,public health surveillance community-level,detection of target by RT PCR or ddPCR,30600,V2G-qPCR,SARS,copies/L,copies/L,0,1409,24,raw wastewater,college or university,grab,FL,5228.57142857143,copies/L,6.101,count,NC,yes,SARS-CoV-2,SARS-CoV-2,copies/L,count,Brian Reding;Helena Solo-Gabriele;Matthew Roca;Sam Comerford,Bio-Rad/admin,NULL,26.3,504,15739611.4285714,V2G-qPCR,PMMoV,6.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR23904874,AMPLICON,152,44754424,PRJNA946141,SAMN33811992,SARS-CoV-2: wastewater surveillance,17380850,UNIVERSITY OF MIAMI,2021-05-11,public,"sra,fastq,activ_sars2_vcf","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1,gs.US",SRX19716345,USA,North America,USA: Florida,Illumina NovaSeq 6000,wastewater,WG02g-210511-31,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-18T00:00:00Z,2023-03-18T13:29:00Z,1,WG02g-210511-31,SRP427995,public health surveillance community-level,detection of target by RT PCR or ddPCR,223542.857142857,V2G-qPCR,SARS,copies/L,copies/L,0,1409,24,raw wastewater,college or university,grab,FL,46114.2857142857,copies/L,26.9,count,NC,yes,V2G-qPCR,SARS-CoV-2,copies/L,count,Brian Reding;Johann Amirali,Bio-Rad/admin,NULL,26.8,1.12,76910612.1128606,V2G-qPCR,PMMoV,6.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR23904875,AMPLICON,202,13566149512,PRJNA946141,SAMN33811991,SARS-CoV-2: wastewater surveillance,4333645657,UNIVERSITY OF MIAMI,2022-08-03,public,"fastq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX19716344,USA,North America,USA: Florida,Illumina NovaSeq 6000,wastewater,WG02c-220803-26_samp_rep_tech_4,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-18T00:00:00Z,2023-03-18T13:58:00Z,1,WG02c-220803-26_samp_rep_tech_4,SRP427995,public health surveillance community-level,detection of target by RT PCR or ddPCR,55650,V2G-qPCR,SARS,copies/L,copies/L,0,1409,24,raw wastewater,college or university,grab,FL,2250,copies/L,1.5035,count,NC,yes,SARS-CoV-2,SARS-CoV-2,copies/L,count,Brian Reding;Sam Comerford;Helena Solo-Gabriele,Bio-Rad/admin,NULL,28.3,0.34,57640200,V2G-qPCR,PMMoV,7.21,,,technical replicate 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR23904876,AMPLICON,202,1669030656,PRJNA946141,SAMN33811990,SARS-CoV-2: wastewater surveillance,522995376,UNIVERSITY OF MIAMI,2022-08-03,public,"sra,fastq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX19716343,USA,North America,USA: Florida,Illumina NovaSeq 6000,wastewater,WG02c-220803-26_samp_rep_tech_3,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-18T00:00:00Z,2023-03-18T13:30:00Z,1,WG02c-220803-26_samp_rep_tech_3,SRP427995,public health surveillance community-level,detection of target by RT PCR or ddPCR,55650,V2G-qPCR,SARS,copies/L,copies/L,0,1409,24,raw wastewater,college or university,grab,FL,2250,copies/L,1.5035,count,NC,yes,SARS-CoV-2,SARS-CoV-2,copies/L,count,Brian Reding;Sam Comerford;Helena Solo-Gabriele,Bio-Rad/admin,NULL,28.3,0.34,57640200,V2G-qPCR,PMMoV,7.21,,,technical replicate 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR23904877,AMPLICON,202,9633080434,PRJNA946141,SAMN33811989,SARS-CoV-2: wastewater surveillance,2997718764,UNIVERSITY OF MIAMI,2022-08-03,public,"sra,fastq","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX19716342,USA,North America,USA: Florida,Illumina NovaSeq 6000,wastewater,WG02c-220803-26_samp_rep_tech_2,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-18T00:00:00Z,2023-03-18T13:45:00Z,1,WG02c-220803-26_samp_rep_tech_2,SRP427995,public health surveillance community-level,detection of target by RT PCR or ddPCR,55650,V2G-qPCR,SARS,copies/L,copies/L,0,1409,24,raw wastewater,college or university,grab,FL,2250,copies/L,1.5035,count,NC,yes,SARS-CoV-2,SARS-CoV-2,copies/L,count,Brian Reding;Sam Comerford;Helena Solo-Gabriele,Bio-Rad/admin,NULL,28.3,0.34,57640200,V2G-qPCR,PMMoV,7.21,,,technical replicate 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR23904878,AMPLICON,202,639295660,PRJNA946141,SAMN33811988,SARS-CoV-2: wastewater surveillance,222736329,UNIVERSITY OF MIAMI,2022-08-03,public,"fastq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX19716341,USA,North America,USA: Florida,Illumina NovaSeq 6000,wastewater,WG02c-220803-26_samp_rep_tech_1,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-18T00:00:00Z,2023-03-18T13:29:00Z,1,WG02c-220803-26_samp_rep_tech_1,SRP427995,public health surveillance community-level,detection of target by RT PCR or ddPCR,55650,V2G-qPCR,SARS,copies/L,copies/L,0,1409,24,raw wastewater,college or university,grab,FL,2250,copies/L,1.5035,count,NC,yes,SARS-CoV-2,SARS-CoV-2,copies/L,count,Brian Reding;Sam Comerford;Helena Solo-Gabriele,Bio-Rad/admin,NULL,28.3,0.34,57640200,V2G-qPCR,PMMoV,7.21,,,technical replicate 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR23904879,AMPLICON,202,1250789252,PRJNA946141,SAMN33811987,SARS-CoV-2: wastewater surveillance,401638569,UNIVERSITY OF MIAMI,2022-07-27,public,"activ_sars2_vcf,sra,fastq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public,gs.us-east1",SRX19716340,USA,North America,USA: Florida,Illumina NovaSeq 6000,wastewater,WG02c-220727-39_samp_rep_tech_4,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-18T00:00:00Z,2023-03-18T13:30:00Z,1,WG02c-220727-39_samp_rep_tech_4,SRP427995,public health surveillance community-level,detection of target by RT PCR or ddPCR,142470,V2G-qPCR,SARS,copies/L,copies/L,0,1409,24,raw wastewater,college or university,grab,FL,4500,copies/L,2.266,count,NC,yes,SARS-CoV-2,SARS-CoV-2,copies/L,count,Brian Reding,Bio-Rad/admin,NULL,26.7,0.5,118386480,V2G-qPCR,PMMoV,7.42,,,technical replicate 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR23904880,AMPLICON,152,43325472,PRJNA946141,SAMN33811906,SARS-CoV-2: wastewater surveillance,17779032,UNIVERSITY OF MIAMI,2022-02-09,public,"sra,run.zq,fastq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX19716339,USA,North America,USA: Florida,Illumina NovaSeq 6000,wastewater,WG0L-220209-39,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-18T00:00:00Z,2023-03-18T13:27:00Z,1,WG0L-220209-39,SRP427995,public health surveillance community-level,detection of target by RT PCR or ddPCR,133240,V2G-qPCR,SARS,copies/L,copies/L,0,1069,24,raw wastewater,college or university,grab,FL,2900,copies/L,0.95,count,NC,yes,V2G-qPCR,SARS-CoV-2,copies/L,count,Brian Reding;Sam Comerford,Bio-Rad/admin,NULL,20,1.5,39222020,V2G-qPCR,PMMoV,7.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR23904881,AMPLICON,202,1191754954,PRJNA946141,SAMN33811986,SARS-CoV-2: wastewater surveillance,370693248,UNIVERSITY OF MIAMI,2022-07-27,public,"fastq,sra","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX19716338,USA,North America,USA: Florida,Illumina NovaSeq 6000,wastewater,WG02c-220727-26_samp_rep_tech_3,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-18T00:00:00Z,2023-03-18T13:30:00Z,1,WG02c-220727-26_samp_rep_tech_3,SRP427995,public health surveillance community-level,detection of target by RT PCR or ddPCR,142470,V2G-qPCR,SARS,copies/L,copies/L,0,1409,24,raw wastewater,college or university,grab,FL,4500,copies/L,2.266,count,NC,yes,SARS-CoV-2,SARS-CoV-2,copies/L,count,Brian Reding,Bio-Rad/admin,NULL,26.7,0.5,118386480,V2G-qPCR,PMMoV,7.42,,,technical replicate 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR23904882,AMPLICON,202,4544833148,PRJNA946141,SAMN33811985,SARS-CoV-2: wastewater surveillance,1403493337,UNIVERSITY OF MIAMI,2022-07-27,public,"fastq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX19716337,USA,North America,USA: Florida,Illumina NovaSeq 6000,wastewater,WG02c-220727-26_samp_rep_tech_2,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-18T00:00:00Z,2023-03-18T13:37:00Z,1,WG02c-220727-26_samp_rep_tech_2,SRP427995,public health surveillance community-level,detection of target by RT PCR or ddPCR,142470,V2G-qPCR,SARS,copies/L,copies/L,0,1409,24,raw wastewater,college or university,grab,FL,4500,copies/L,2.266,count,NC,yes,SARS-CoV-2,SARS-CoV-2,copies/L,count,Brian Reding,Bio-Rad/admin,NULL,26.7,0.5,118386480,V2G-qPCR,PMMoV,7.42,,,technical replicate 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR23904883,AMPLICON,202,352801686,PRJNA946141,SAMN33811984,SARS-CoV-2: wastewater surveillance,122207220,UNIVERSITY OF MIAMI,2022-07-27,public,"sra,fastq","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX19716336,USA,North America,USA: Florida,Illumina NovaSeq 6000,wastewater,WG02c-220727-26_samp_rep_tech_1,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-18T00:00:00Z,2023-03-18T13:30:00Z,1,WG02c-220727-26_samp_rep_tech_1,SRP427995,public health surveillance community-level,detection of target by RT PCR or ddPCR,142470,V2G-qPCR,SARS,copies/L,copies/L,0,1409,24,raw wastewater,college or university,grab,FL,4500,copies/L,2.266,count,NC,yes,SARS-CoV-2,SARS-CoV-2,copies/L,count,Brian Reding,Bio-Rad/admin,NULL,26.7,0.5,118386480,V2G-qPCR,PMMoV,7.42,,,technical replicate 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
