Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,isolation_source,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,purpose_of_ww_sampling,purpose_of_ww_sequencing,ReleaseDate,create_date,version,Sample Name,sequenced_by,SRA Study,ww_population,ww_sample_duration,ww_sample_matrix,ww_sample_type,ww_surv_jurisdiction,ww_surv_target_1_known_present,ww_surv_target_1
SRR25209999,AMPLICON,271,16288143,PRJNA992940,SAMN36377397,SARS-CoV-2: wastewater surveillance,5314603,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-11-23,public,"run.zq,fastq,sra,activ_sars2_vcf","ncbi,gs,s3","gs.US,ncbi.public,gs.us-east1,s3.us-east-1",SRX20956890,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Altona,34999,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:10:00Z,1,34999,WEHI,SRP448241,NA,24,raw wastewater,composite,ATP-RAW,yes,SARS-CoV-2
SRR25210000,AMPLICON,272,57334176,PRJNA992940,SAMN36377729,SARS-CoV-2: wastewater surveillance,16441002,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-21,public,"sra,run.zq,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX20956889,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Woodend,38347,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,38347,WEHI,SRP448241,NA,24,raw wastewater,composite,WOODWWINF,yes,SARS-CoV-2
SRR25210001,AMPLICON,272,48840763,PRJNA992940,SAMN36377728,SARS-CoV-2: wastewater surveillance,13096577,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-21,public,"sra,run.zq,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX20956888,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Romsey,38345,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,38345,WEHI,SRP448241,NA,24,raw wastewater,composite,ROMWWINF,yes,SARS-CoV-2
SRR25210002,AMPLICON,272,35895235,PRJNA992940,SAMN36377727,SARS-CoV-2: wastewater surveillance,11061297,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-21,public,"fastq,sra,activ_sars2_vcf,run.zq","s3,gs,ncbi","gs.US,s3.us-east-1,gs.us-east1,ncbi.public",SRX20956887,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Sunbury,38343,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,38343,WEHI,SRP448241,NA,24,raw wastewater,composite,SUNBURY,yes,SARS-CoV-2
SRR25210003,AMPLICON,272,1990217,PRJNA992940,SAMN36377726,SARS-CoV-2: wastewater surveillance,639533,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-21,public,"run.zq,fastq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX20956886,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Melton,38341,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:10:00Z,1,38341,WEHI,SRP448241,NA,24,raw wastewater,composite,MELTWWINF,yes,SARS-CoV-2
SRR25210004,AMPLICON,272,62963137,PRJNA992940,SAMN36377725,SARS-CoV-2: wastewater surveillance,19522853,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-20,public,"run.zq,activ_sars2_vcf,sra,fastq","ncbi,gs,s3","ncbi.public,gs.US,gs.us-east1,s3.us-east-1",SRX20956885,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Melton,38339,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,38339,WEHI,SRP448241,NA,96,raw wastewater,composite,MELTWWINF,yes,SARS-CoV-2
SRR25210005,AMPLICON,272,101103,PRJNA992940,SAMN36377724,SARS-CoV-2: wastewater surveillance,97167,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-21,public,"fastq,sra","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX20956884,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Gisborne,38337,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:10:00Z,1,38337,WEHI,SRP448241,NA,24,raw wastewater,composite,GISBWWINF,yes,SARS-CoV-2
SRR25210006,AMPLICON,272,68358884,PRJNA992940,SAMN36377723,SARS-CoV-2: wastewater surveillance,20844570,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-21,public,"activ_sars2_vcf,fastq,run.zq,sra","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1,gs.US",SRX20956883,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Parwan WTP - Bacchus Marsh,38335,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,38335,WEHI,SRP448241,NA,24,raw wastewater,composite,BCMSHWWINF,yes,SARS-CoV-2
SRR25210007,AMPLICON,272,66777175,PRJNA992940,SAMN36377722,SARS-CoV-2: wastewater surveillance,19362809,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-20,public,"fastq,sra,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX20956882,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Parwan WTP - Bacchus Marsh,38333,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,38333,WEHI,SRP448241,NA,96,raw wastewater,composite,BCMSHWWINF,yes,SARS-CoV-2
SRR25210008,AMPLICON,271,92954527,PRJNA992940,SAMN36377721,SARS-CoV-2: wastewater surveillance,28443700,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-21,public,"activ_sars2_vcf,run.zq,sra,fastq","gs,ncbi,s3","ncbi.public,gs.us-east1,gs.US,s3.us-east-1",SRX20956881,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Western Treatment Plant,38331,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:10:00Z,1,38331,WEHI,SRP448241,NA,24,raw wastewater,composite,SFDGSEW,yes,SARS-CoV-2
SRR25210009,AMPLICON,272,1173413,PRJNA992940,SAMN36377634,SARS-CoV-2: wastewater surveillance,461413,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-13,public,"sra,fastq,run.zq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX20956880,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Hobsons Bay Main - Albert Park,37303,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:10:00Z,1,37303,WEHI,SRP448241,NA,72,raw wastewater,composite,HBM021,yes,SARS-CoV-2
SRR25210010,AMPLICON,272,102137748,PRJNA992940,SAMN36377633,SARS-CoV-2: wastewater surveillance,28059171,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-13,public,"run.zq,sra,activ_sars2_vcf,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US,gs.us-east1",SRX20956879,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Hobsons Bay Main - Brighton,37299,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,37299,WEHI,SRP448241,NA,72,raw wastewater,composite,HBM097,yes,SARS-CoV-2
SRR25210011,AMPLICON,272,179507,PRJNA992940,SAMN36377632,SARS-CoV-2: wastewater surveillance,125354,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-13,public,"sra,fastq,run.zq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX20956878,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Caulfield Intercepting - Murumbeena,37297,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:10:00Z,1,37297,WEHI,SRP448241,NA,72,raw wastewater,composite,CIS002,yes,SARS-CoV-2
SRR25210012,AMPLICON,272,102115705,PRJNA992940,SAMN36377631,SARS-CoV-2: wastewater surveillance,31137940,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-13,public,"run.zq,sra,activ_sars2_vcf,fastq","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1,gs.us-east1",SRX20956877,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Malvern East,37295,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,37295,WEHI,SRP448241,NA,72,raw wastewater,composite,SCR2,yes,SARS-CoV-2
SRR25210013,AMPLICON,272,565756,PRJNA992940,SAMN36377630,SARS-CoV-2: wastewater surveillance,239640,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-13,public,"fastq,run.zq,sra","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX20956876,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Waverly Branch - Scoresby,37293,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:10:00Z,1,37293,WEHI,SRP448241,NA,72,raw wastewater,composite,WAV1,yes,SARS-CoV-2
SRR25210014,AMPLICON,272,15474394,PRJNA992940,SAMN36377387,SARS-CoV-2: wastewater surveillance,4644336,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-11-21,public,"fastq,sra,run.zq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX20956875,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Hamilton,34817,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:10:00Z,1,34817,WEHI,SRP448241,NA,72,raw wastewater,composite,HAM_WRP_INF,yes,SARS-CoV-2
SRR25210015,AMPLICON,272,52295155,PRJNA992940,SAMN36377629,SARS-CoV-2: wastewater surveillance,17365473,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-10,public,"sra,fastq,run.zq,activ_sars2_vcf","gs,s3,ncbi","gs.us-east1,ncbi.public,gs.US,s3.us-east-1",SRX20956874,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Boneo,37271,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,37271,WEHI,SRP448241,NA,24,raw wastewater,composite,SEBNEO0091,yes,SARS-CoV-2
SRR25210016,AMPLICON,272,699112,PRJNA992940,SAMN36377628,SARS-CoV-2: wastewater surveillance,317549,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-10,public,"run.zq,fastq,sra","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX20956873,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,St Albans Branch - Ardeer,37185,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:10:00Z,1,37185,WEHI,SRP448241,NA,24,raw wastewater,composite,SAB1,yes,SARS-CoV-2
SRR25210017,AMPLICON,272,1136266,PRJNA992940,SAMN36377627,SARS-CoV-2: wastewater surveillance,441632,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-10,public,"fastq,sra,activ_sars2_vcf,run.zq","gs,s3,ncbi","gs.us-east1,gs.US,ncbi.public,s3.us-east-1",SRX20956872,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Hobsons Bay Main - Port Melbourne,37183,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:10:00Z,1,37183,WEHI,SRP448241,NA,24,raw wastewater,composite,HBM004,yes,SARS-CoV-2
SRR25210018,AMPLICON,272,85111309,PRJNA992940,SAMN36377626,SARS-CoV-2: wastewater surveillance,22697849,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-10,public,"sra,run.zq,activ_sars2_vcf,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1,gs.US",SRX20956871,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Moonee Ponds Main - North Melbourne,37173,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,37173,WEHI,SRP448241,NA,24,raw wastewater,composite,MPM002,yes,SARS-CoV-2
SRR25210019,AMPLICON,272,185910,PRJNA992940,SAMN36377625,SARS-CoV-2: wastewater surveillance,130872,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-10,public,"fastq,run.zq,sra","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX20956870,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Epsom Road Main - Kensington,37171,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:10:00Z,1,37171,WEHI,SRP448241,NA,24,raw wastewater,composite,EPS005,yes,SARS-CoV-2
SRR25210020,AMPLICON,272,124055,PRJNA992940,SAMN36377624,SARS-CoV-2: wastewater surveillance,107726,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-10,public,"fastq,sra,run.zq","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX20956869,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Merri Creek Main Relieving - Coburg North,37169,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:10:00Z,1,37169,WEHI,SRP448241,NA,24,raw wastewater,composite,MCR39A,yes,SARS-CoV-2
SRR25210021,AMPLICON,272,35869209,PRJNA992940,SAMN36377623,SARS-CoV-2: wastewater surveillance,12353796,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-10,public,"sra,fastq,activ_sars2_vcf,run.zq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public,gs.us-east1",SRX20956868,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Steele Creek Branch - Essendon West,37165,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:10:00Z,1,37165,WEHI,SRP448241,NA,24,raw wastewater,composite,STL1,yes,SARS-CoV-2
SRR25210022,AMPLICON,272,43685643,PRJNA992940,SAMN36377622,SARS-CoV-2: wastewater surveillance,14237107,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-10,public,"run.zq,activ_sars2_vcf,fastq,sra","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public,gs.us-east1",SRX20956867,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Maribyrnong River Main - Essendon West,37163,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:10:00Z,1,37163,WEHI,SRP448241,NA,24,raw wastewater,composite,MRM034,yes,SARS-CoV-2
SRR25210023,AMPLICON,272,56126162,PRJNA992940,SAMN36377621,SARS-CoV-2: wastewater surveillance,18004919,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-10,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1,gs.US",SRX20956866,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Maribyrnong River Main - Avondale Heights,37161,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:10:00Z,1,37161,WEHI,SRP448241,NA,24,raw wastewater,composite,MRM089,yes,SARS-CoV-2
SRR25210024,AMPLICON,272,45866637,PRJNA992940,SAMN36377620,SARS-CoV-2: wastewater surveillance,13774166,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-10,public,"sra,fastq,run.zq,activ_sars2_vcf","gs,s3,ncbi","s3.us-east-1,gs.US,gs.us-east1,ncbi.public",SRX20956865,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Sunshine West Main - Sunshine,37159,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,37159,WEHI,SRP448241,NA,24,raw wastewater,composite,SSW3,yes,SARS-CoV-2
SRR25210025,AMPLICON,272,228716,PRJNA992940,SAMN36377386,SARS-CoV-2: wastewater surveillance,138276,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-11-22,public,"sra,fastq,run.zq","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX20956864,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Aireys Inlet,34797,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:10:00Z,1,34797,WEHI,SRP448241,NA,120,raw wastewater,composite,S11AIWRP,yes,SARS-CoV-2
SRR25210026,AMPLICON,272,62379708,PRJNA992940,SAMN36377619,SARS-CoV-2: wastewater surveillance,20704113,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-10,public,"activ_sars2_vcf,fastq,sra,run.zq","ncbi,s3,gs","ncbi.public,gs.US,gs.us-east1,s3.us-east-1",SRX20956863,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Kororoit Creek Main - Deer Park,37157,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:10:00Z,1,37157,WEHI,SRP448241,NA,24,raw wastewater,composite,KOR127A,yes,SARS-CoV-2
SRR25210027,AMPLICON,272,346680,PRJNA992940,SAMN36377618,SARS-CoV-2: wastewater surveillance,178052,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-10,public,"sra,fastq,run.zq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX20956862,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Kororoit Creek Main - Deer Park,37155,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:10:00Z,1,37155,WEHI,SRP448241,NA,24,raw wastewater,composite,KOR91,yes,SARS-CoV-2
SRR25210028,AMPLICON,272,211638,PRJNA992940,SAMN36377617,SARS-CoV-2: wastewater surveillance,138186,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-10,public,"fastq,sra,run.zq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX20956861,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Hobsons Bay Main - Albert Park,37149,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:10:00Z,1,37149,WEHI,SRP448241,NA,24,raw wastewater,composite,HBM021,yes,SARS-CoV-2
SRR25210029,AMPLICON,272,173312,PRJNA992940,SAMN36377616,SARS-CoV-2: wastewater surveillance,124493,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-10,public,"fastq,sra,run.zq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX20956860,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Hobsons Bay Main - Brighton,37123,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:10:00Z,1,37123,WEHI,SRP448241,NA,24,raw wastewater,composite,HBM097,yes,SARS-CoV-2
SRR25210030,AMPLICON,271,42970606,PRJNA992940,SAMN36377615,SARS-CoV-2: wastewater surveillance,13042031,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-10,public,"fastq,sra,run.zq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX20956859,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Clayton West Branch - Clayton,37121,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,37121,WEHI,SRP448241,NA,24,raw wastewater,composite,CLY62,yes,SARS-CoV-2
SRR25210031,AMPLICON,272,54210484,PRJNA992940,SAMN36377614,SARS-CoV-2: wastewater surveillance,17799426,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-10,public,"activ_sars2_vcf,fastq,run.zq,sra","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1,gs.us-east1",SRX20956858,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Westall Branch - Dingley Village,37119,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:10:00Z,1,37119,WEHI,SRP448241,NA,24,raw wastewater,composite,WES1,yes,SARS-CoV-2
SRR25210032,AMPLICON,272,66596581,PRJNA992940,SAMN36377613,SARS-CoV-2: wastewater surveillance,22074928,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-10,public,"run.zq,fastq,sra,activ_sars2_vcf","s3,gs,ncbi","s3.us-east-1,gs.US,gs.us-east1,ncbi.public",SRX20956857,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Mentone Intercepting - Braeside,37117,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,37117,WEHI,SRP448241,NA,24,raw wastewater,composite,MIS001,yes,SARS-CoV-2
SRR25210033,AMPLICON,272,55182047,PRJNA992940,SAMN36377612,SARS-CoV-2: wastewater surveillance,17651841,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-10,public,"run.zq,fastq,sra,activ_sars2_vcf","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1,gs.US",SRX20956856,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Chapel Road Branch - Keysborough,37115,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:10:00Z,1,37115,WEHI,SRP448241,NA,24,raw wastewater,composite,CHP001,yes,SARS-CoV-2
SRR25210034,AMPLICON,272,29765112,PRJNA992940,SAMN36377611,SARS-CoV-2: wastewater surveillance,9176642,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-10,public,"run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX20956855,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Chelsea Branch - Bonbeach,37113,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,37113,WEHI,SRP448241,NA,24,raw wastewater,composite,CHE1,yes,SARS-CoV-2
SRR25210035,AMPLICON,271,58874233,PRJNA992940,SAMN36377610,SARS-CoV-2: wastewater surveillance,18716818,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-10,public,"fastq,activ_sars2_vcf,sra,run.zq","s3,gs,ncbi","gs.us-east1,gs.US,s3.us-east-1,ncbi.public",SRX20956854,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Frankston Main - Carrum Downs,37111,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,37111,WEHI,SRP448241,NA,24,raw wastewater,composite,FRN19,yes,SARS-CoV-2
SRR25210036,AMPLICON,271,15240194,PRJNA992940,SAMN36377385,SARS-CoV-2: wastewater surveillance,4932881,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-11-22,public,"activ_sars2_vcf,fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1,gs.US",SRX20956853,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Colac,34795,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:10:00Z,1,34795,WEHI,SRP448241,NA,96,raw wastewater,composite,S30CWRP,yes,SARS-CoV-2
SRR25210037,AMPLICON,271,16036139,PRJNA992940,SAMN36377609,SARS-CoV-2: wastewater surveillance,5062232,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-10,public,"activ_sars2_vcf,fastq,run.zq,sra","ncbi,s3,gs","ncbi.public,gs.us-east1,gs.US,s3.us-east-1",SRX20956852,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Worsley Road Branch - Carrum Downs,37109,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:10:00Z,1,37109,WEHI,SRP448241,NA,24,raw wastewater,composite,WLY10,yes,SARS-CoV-2
