Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,collected_by,collection_date (run),Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,fasta_file (run),geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,Isolation_Source,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,Sample (run),SAMPLE,SRA Study,ww_population,ww_sample_duration,ww_sample_matrix,ww_sample_type,ww_surv_target_1_known_present,ww_surv_target_1
SRR18543511,AMPLICON,300,72191172,PRJNA819090,SAMN27107780,SARS-CoV-2: wastewater surveillance,5723921,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2021-02-16 00:00:00+00:00,2021-02-16,public,"sra,bam","s3,gs","gs.US,s3.us-east-1",SRX14673272,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, UCSD Campus",Illumina NovaSeq 6000,campus sewage,SEARCH-40122,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-40122,SEARCH-40122__D102065a__H17__210723_A00953_0359_BHGY7MDSX2__002,SEARCH-40122__D102065a__H17__210723_A00953_0359_BHGY7MDSX2__002,SRP366703,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18543512,AMPLICON,298,26119834,PRJNA819090,SAMN27107833,SARS-CoV-2: wastewater surveillance,2813183,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2020-12-01 00:00:00+00:00,2020-12-01,public,"sra,bam","s3,gs","s3.us-east-1,gs.US",SRX14673271,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, UCSD Campus",Illumina NovaSeq 6000,campus sewage,SEARCH-40548,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-40548,SEARCH-40548__D102067b__E17__210723_A00953_0359_BHGY7MDSX2__003,SEARCH-40548__D102067b__E17__210723_A00953_0359_BHGY7MDSX2__003,SRP366703,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18543514,AMPLICON,299,5085982,PRJNA819090,SAMN27107831,SARS-CoV-2: wastewater surveillance,718277,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2020-12-01 00:00:00+00:00,2020-12-01,public,"bam,sra","s3,gs","gs.US,s3.us-east-1",SRX14673269,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, UCSD Campus",Illumina NovaSeq 6000,campus sewage,SEARCH-40546,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-40546,SEARCH-40546__D102067b__C17__210723_A00953_0359_BHGY7MDSX2__003,SEARCH-40546__D102067b__C17__210723_A00953_0359_BHGY7MDSX2__003,SRP366703,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18543515,AMPLICON,298,297434851,PRJNA819090,SAMN27107830,SARS-CoV-2: wastewater surveillance,29102358,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2020-12-13 00:00:00+00:00,2020-12-13,public,"sra,bam","s3,gs","s3.us-east-1,gs.US",SRX14673268,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, UCSD Campus",Illumina NovaSeq 6000,campus sewage,SEARCH-40532,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-40532,SEARCH-40532__D102067b__N23__210723_A00953_0359_BHGY7MDSX2__003,SEARCH-40532__D102067b__N23__210723_A00953_0359_BHGY7MDSX2__003,SRP366703,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18543516,AMPLICON,299,8507944,PRJNA819090,SAMN27107829,SARS-CoV-2: wastewater surveillance,851631,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2020-12-13 00:00:00+00:00,2020-12-13,public,"bam,sra","s3,gs","s3.us-east-1,gs.US",SRX14673267,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, UCSD Campus",Illumina NovaSeq 6000,campus sewage,SEARCH-40526,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-40526,SEARCH-40526__D102067a__L24__210723_A00953_0359_BHGY7MDSX2__002,SEARCH-40526__D102067a__L24__210723_A00953_0359_BHGY7MDSX2__002,SRP366703,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18543517,AMPLICON,299,20173298,PRJNA819090,SAMN27107828,SARS-CoV-2: wastewater surveillance,2128853,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2020-12-12 00:00:00+00:00,2020-12-12,public,"bam,sra","s3,gs","s3.us-east-1,gs.US",SRX14673266,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, UCSD Campus",Illumina NovaSeq 6000,campus sewage,SEARCH-40522,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-40522,SEARCH-40522__D102067b__M21__210723_A00953_0359_BHGY7MDSX2__003,SEARCH-40522__D102067b__M21__210723_A00953_0359_BHGY7MDSX2__003,SRP366703,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18543518,AMPLICON,299,21431164,PRJNA819090,SAMN27107827,SARS-CoV-2: wastewater surveillance,2317438,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2020-12-12 00:00:00+00:00,2020-12-12,public,"bam,sra","s3,gs","gs.US,s3.us-east-1",SRX14673265,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, UCSD Campus",Illumina NovaSeq 6000,campus sewage,SEARCH-40521,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-40521,SEARCH-40521__D102067b__J22__210723_A00953_0359_BHGY7MDSX2__003,SEARCH-40521__D102067b__J22__210723_A00953_0359_BHGY7MDSX2__003,SRP366703,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18543519,AMPLICON,299,106917236,PRJNA819090,SAMN27107826,SARS-CoV-2: wastewater surveillance,11066277,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2020-12-12 00:00:00+00:00,2020-12-12,public,"bam,sra","gs,s3","gs.US,s3.us-east-1",SRX14673264,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, UCSD Campus",Illumina NovaSeq 6000,campus sewage,SEARCH-40517,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-40517,SEARCH-40517__D102067b__M20__210723_A00953_0359_BHGY7MDSX2__003,SEARCH-40517__D102067b__M20__210723_A00953_0359_BHGY7MDSX2__003,SRP366703,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18543520,AMPLICON,299,2473906,PRJNA819090,SAMN27107825,SARS-CoV-2: wastewater surveillance,377140,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2020-12-12 00:00:00+00:00,2020-12-12,public,"bam,sra","s3,gs","gs.US,s3.us-east-1",SRX14673263,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, UCSD Campus",Illumina NovaSeq 6000,campus sewage,SEARCH-40515,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-40515,SEARCH-40515__D102067b__P20__210723_A00953_0359_BHGY7MDSX2__003,SEARCH-40515__D102067b__P20__210723_A00953_0359_BHGY7MDSX2__003,SRP366703,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18543521,AMPLICON,299,27021601,PRJNA819090,SAMN27107824,SARS-CoV-2: wastewater surveillance,2961726,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2020-12-12 00:00:00+00:00,2020-12-12,public,"sra,bam","s3,gs","gs.US,s3.us-east-1",SRX14673262,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, UCSD Campus",Illumina NovaSeq 6000,campus sewage,SEARCH-40513,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-40513,SEARCH-40513__D102067b__K22__210723_A00953_0359_BHGY7MDSX2__003,SEARCH-40513__D102067b__K22__210723_A00953_0359_BHGY7MDSX2__003,SRP366703,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18543522,AMPLICON,299,212414547,PRJNA819090,SAMN27107779,SARS-CoV-2: wastewater surveillance,15840117,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2021-02-14 00:00:00+00:00,2021-02-14,public,"sra,bam","s3,gs","s3.us-east-1,gs.US",SRX14673261,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, UCSD Campus",Illumina NovaSeq 6000,campus sewage,SEARCH-40107,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-40107,SEARCH-40107__D102065a__A12__210723_A00953_0359_BHGY7MDSX2__002,SEARCH-40107__D102065a__A12__210723_A00953_0359_BHGY7MDSX2__002,SRP366703,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18543523,AMPLICON,299,11589401,PRJNA819090,SAMN27107823,SARS-CoV-2: wastewater surveillance,1279863,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2020-12-12 00:00:00+00:00,2020-12-12,public,"bam,sra","gs,s3","s3.us-east-1,gs.US",SRX14673260,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, UCSD Campus",Illumina NovaSeq 6000,campus sewage,SEARCH-40512,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-40512,SEARCH-40512__D102067b__L22__210723_A00953_0359_BHGY7MDSX2__003,SEARCH-40512__D102067b__L22__210723_A00953_0359_BHGY7MDSX2__003,SRP366703,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18543524,AMPLICON,299,29352739,PRJNA819090,SAMN27107822,SARS-CoV-2: wastewater surveillance,2489955,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2020-12-11 00:00:00+00:00,2020-12-11,public,"sra,bam","s3,gs","s3.us-east-1,gs.US",SRX14673259,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, UCSD Campus",Illumina NovaSeq 6000,campus sewage,SEARCH-40500,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-40500,SEARCH-40500__D102067a__L19__210723_A00953_0359_BHGY7MDSX2__002,SEARCH-40500__D102067a__L19__210723_A00953_0359_BHGY7MDSX2__002,SRP366703,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18543525,AMPLICON,299,28741944,PRJNA819090,SAMN27107821,SARS-CoV-2: wastewater surveillance,3152751,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2020-12-11 00:00:00+00:00,2020-12-11,public,"bam,sra","s3,gs","s3.us-east-1,gs.US",SRX14673258,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, UCSD Campus",Illumina NovaSeq 6000,campus sewage,SEARCH-40495,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-40495,SEARCH-40495__D102067b__O18__210723_A00953_0359_BHGY7MDSX2__003,SEARCH-40495__D102067b__O18__210723_A00953_0359_BHGY7MDSX2__003,SRP366703,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18543526,AMPLICON,299,4582246,PRJNA819090,SAMN27107820,SARS-CoV-2: wastewater surveillance,598259,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2020-12-11 00:00:00+00:00,2020-12-11,public,"sra,bam","s3,gs","s3.us-east-1,gs.US",SRX14673257,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, UCSD Campus",Illumina NovaSeq 6000,campus sewage,SEARCH-40492,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-40492,SEARCH-40492__D102067a__M19__210723_A00953_0359_BHGY7MDSX2__002,SEARCH-40492__D102067a__M19__210723_A00953_0359_BHGY7MDSX2__002,SRP366703,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18543527,AMPLICON,299,20563784,PRJNA819090,SAMN27107819,SARS-CoV-2: wastewater surveillance,2304406,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2020-12-10 00:00:00+00:00,2020-12-10,public,"sra,bam","gs,s3","gs.US,s3.us-east-1",SRX14673256,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, UCSD Campus",Illumina NovaSeq 6000,campus sewage,SEARCH-40468,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-40468,SEARCH-40468__D102067b__K16__210723_A00953_0359_BHGY7MDSX2__003,SEARCH-40468__D102067b__K16__210723_A00953_0359_BHGY7MDSX2__003,SRP366703,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18543528,AMPLICON,298,8727253,PRJNA819090,SAMN27107818,SARS-CoV-2: wastewater surveillance,1010357,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2020-11-30 00:00:00+00:00,2020-11-30,public,"bam,sra","gs,s3","gs.US,s3.us-east-1",SRX14673255,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, UCSD Campus",Illumina NovaSeq 6000,campus sewage,SEARCH-40457,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-40457,SEARCH-40457__D102067b__C16__210723_A00953_0359_BHGY7MDSX2__003,SEARCH-40457__D102067b__C16__210723_A00953_0359_BHGY7MDSX2__003,SRP366703,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18543529,AMPLICON,299,6728311,PRJNA819090,SAMN27107817,SARS-CoV-2: wastewater surveillance,768215,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2020-11-30 00:00:00+00:00,2020-11-30,public,"sra,bam","s3,gs","s3.us-east-1,gs.US",SRX14673254,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, UCSD Campus",Illumina NovaSeq 6000,campus sewage,SEARCH-40449,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-40449,SEARCH-40449__D102067b__D15__210723_A00953_0359_BHGY7MDSX2__003,SEARCH-40449__D102067b__D15__210723_A00953_0359_BHGY7MDSX2__003,SRP366703,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18543530,AMPLICON,299,24342255,PRJNA819090,SAMN27107816,SARS-CoV-2: wastewater surveillance,2497832,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2020-11-29 00:00:00+00:00,2020-11-29,public,"sra,bam","gs,s3","gs.US,s3.us-east-1",SRX14673253,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, UCSD Campus",Illumina NovaSeq 6000,campus sewage,SEARCH-40445,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-40445,SEARCH-40445__D102067b__A13__210723_A00953_0359_BHGY7MDSX2__003,SEARCH-40445__D102067b__A13__210723_A00953_0359_BHGY7MDSX2__003,SRP366703,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18543531,AMPLICON,299,41470036,PRJNA819090,SAMN27107815,SARS-CoV-2: wastewater surveillance,3461639,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2020-11-28 00:00:00+00:00,2020-11-28,public,"sra,bam","gs,s3","gs.US,s3.us-east-1",SRX14673252,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, UCSD Campus",Illumina NovaSeq 6000,campus sewage,SEARCH-40427,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-40427,SEARCH-40427__D102067a__A12__210723_A00953_0359_BHGY7MDSX2__002,SEARCH-40427__D102067a__A12__210723_A00953_0359_BHGY7MDSX2__002,SRP366703,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18543532,AMPLICON,298,298491508,PRJNA819090,SAMN27107814,SARS-CoV-2: wastewater surveillance,27769018,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2020-11-27 00:00:00+00:00,2020-11-27,public,"bam,sra","s3,gs","gs.US,s3.us-east-1",SRX14673251,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, UCSD Campus",Illumina NovaSeq 6000,campus sewage,SEARCH-40419,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-40419,SEARCH-40419__D102067b__F10__210723_A00953_0359_BHGY7MDSX2__003,SEARCH-40419__D102067b__F10__210723_A00953_0359_BHGY7MDSX2__003,SRP366703,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18543533,AMPLICON,299,7676005,PRJNA819090,SAMN27107778,SARS-CoV-2: wastewater surveillance,830670,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2021-02-13 00:00:00+00:00,2021-02-13,public,"bam,sra","gs,s3","gs.US,s3.us-east-1",SRX14673250,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, UCSD Campus",Illumina NovaSeq 6000,campus sewage,SEARCH-40103,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-40103,SEARCH-40103__D102065a__A11__210723_A00953_0359_BHGY7MDSX2__002,SEARCH-40103__D102065a__A11__210723_A00953_0359_BHGY7MDSX2__002,SRP366703,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18543534,AMPLICON,299,20035284,PRJNA819090,SAMN27107813,SARS-CoV-2: wastewater surveillance,2127509,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2020-11-27 00:00:00+00:00,2020-11-27,public,"sra,bam","s3,gs","gs.US,s3.us-east-1",SRX14673249,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, UCSD Campus",Illumina NovaSeq 6000,campus sewage,SEARCH-40416,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-40416,SEARCH-40416__D102067b__B10__210723_A00953_0359_BHGY7MDSX2__003,SEARCH-40416__D102067b__B10__210723_A00953_0359_BHGY7MDSX2__003,SRP366703,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18543535,AMPLICON,299,32078641,PRJNA819090,SAMN27107812,SARS-CoV-2: wastewater surveillance,3398863,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2020-11-27 00:00:00+00:00,2020-11-27,public,"sra,bam","gs,s3","s3.us-east-1,gs.US",SRX14673248,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, UCSD Campus",Illumina NovaSeq 6000,campus sewage,SEARCH-40414,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-40414,SEARCH-40414__D102067b__G10__210723_A00953_0359_BHGY7MDSX2__003,SEARCH-40414__D102067b__G10__210723_A00953_0359_BHGY7MDSX2__003,SRP366703,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18543536,AMPLICON,299,286676734,PRJNA819090,SAMN27107811,SARS-CoV-2: wastewater surveillance,26741172,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2020-11-27 00:00:00+00:00,2020-11-27,public,"bam,sra","s3,gs","gs.US,s3.us-east-1",SRX14673247,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, UCSD Campus",Illumina NovaSeq 6000,campus sewage,SEARCH-40413,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-40413,SEARCH-40413__D102067b__E10__210723_A00953_0359_BHGY7MDSX2__003,SEARCH-40413__D102067b__E10__210723_A00953_0359_BHGY7MDSX2__003,SRP366703,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18543537,AMPLICON,299,25526852,PRJNA819090,SAMN27107810,SARS-CoV-2: wastewater surveillance,2679139,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2020-11-26 00:00:00+00:00,2020-11-26,public,"sra,bam","gs,s3","s3.us-east-1,gs.US",SRX14673246,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, UCSD Campus",Illumina NovaSeq 6000,campus sewage,SEARCH-40412,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-40412,SEARCH-40412__D102067b__C08__210723_A00953_0359_BHGY7MDSX2__003,SEARCH-40412__D102067b__C08__210723_A00953_0359_BHGY7MDSX2__003,SRP366703,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18543538,AMPLICON,299,18778813,PRJNA819090,SAMN27107809,SARS-CoV-2: wastewater surveillance,2078364,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2020-11-26 00:00:00+00:00,2020-11-26,public,"bam,sra","gs,s3","gs.US,s3.us-east-1",SRX14673245,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, UCSD Campus",Illumina NovaSeq 6000,campus sewage,SEARCH-40408,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-40408,SEARCH-40408__D102067b__G08__210723_A00953_0359_BHGY7MDSX2__003,SEARCH-40408__D102067b__G08__210723_A00953_0359_BHGY7MDSX2__003,SRP366703,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18543539,AMPLICON,299,57903783,PRJNA819090,SAMN27107808,SARS-CoV-2: wastewater surveillance,5793992,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2020-11-26 00:00:00+00:00,2020-11-26,public,"sra,bam","s3,gs","gs.US,s3.us-east-1",SRX14673244,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, UCSD Campus",Illumina NovaSeq 6000,campus sewage,SEARCH-40407,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-40407,SEARCH-40407__D102067b__H08__210723_A00953_0359_BHGY7MDSX2__003,SEARCH-40407__D102067b__H08__210723_A00953_0359_BHGY7MDSX2__003,SRP366703,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18543540,AMPLICON,299,6686733,PRJNA819090,SAMN27107807,SARS-CoV-2: wastewater surveillance,852522,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2020-11-26 00:00:00+00:00,2020-11-26,public,"bam,sra","s3,gs","gs.US,s3.us-east-1",SRX14673243,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, UCSD Campus",Illumina NovaSeq 6000,campus sewage,SEARCH-40405,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-40405,SEARCH-40405__D102067b__G09__210723_A00953_0359_BHGY7MDSX2__003,SEARCH-40405__D102067b__G09__210723_A00953_0359_BHGY7MDSX2__003,SRP366703,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18543541,AMPLICON,299,230459073,PRJNA819090,SAMN27107806,SARS-CoV-2: wastewater surveillance,22037959,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2020-11-26 00:00:00+00:00,2020-11-26,public,"bam,sra","s3,gs","gs.US,s3.us-east-1",SRX14673242,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, UCSD Campus",Illumina NovaSeq 6000,campus sewage,SEARCH-40404,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-40404,SEARCH-40404__D102067b__H09__210723_A00953_0359_BHGY7MDSX2__003,SEARCH-40404__D102067b__H09__210723_A00953_0359_BHGY7MDSX2__003,SRP366703,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18543542,AMPLICON,299,238279023,PRJNA819090,SAMN27107805,SARS-CoV-2: wastewater surveillance,22897245,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2020-11-25 00:00:00+00:00,2020-11-25,public,"sra,bam","gs,s3","s3.us-east-1,gs.US",SRX14673241,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, UCSD Campus",Illumina NovaSeq 6000,campus sewage,SEARCH-40402,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-40402,SEARCH-40402__D102067b__E08__210723_A00953_0359_BHGY7MDSX2__003,SEARCH-40402__D102067b__E08__210723_A00953_0359_BHGY7MDSX2__003,SRP366703,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18543543,AMPLICON,299,33274324,PRJNA819090,SAMN27107804,SARS-CoV-2: wastewater surveillance,3317458,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2020-11-25 00:00:00+00:00,2020-11-25,public,"sra,bam","s3,gs","gs.US,s3.us-east-1",SRX14673240,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, UCSD Campus",Illumina NovaSeq 6000,campus sewage,SEARCH-40398,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-40398,SEARCH-40398__D102067b__F08__210723_A00953_0359_BHGY7MDSX2__003,SEARCH-40398__D102067b__F08__210723_A00953_0359_BHGY7MDSX2__003,SRP366703,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18543544,AMPLICON,300,54745201,PRJNA819090,SAMN27107777,SARS-CoV-2: wastewater surveillance,4409028,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2021-02-12 00:00:00+00:00,2021-02-12,public,"sra,bam","s3,gs","s3.us-east-1,gs.US",SRX14673239,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, UCSD Campus",Illumina NovaSeq 6000,campus sewage,SEARCH-40082,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-40082,SEARCH-40082__D102065a__F09__210723_A00953_0359_BHGY7MDSX2__002,SEARCH-40082__D102065a__F09__210723_A00953_0359_BHGY7MDSX2__002,SRP366703,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18543545,AMPLICON,299,297914190,PRJNA819090,SAMN27107803,SARS-CoV-2: wastewater surveillance,26325000,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2020-11-25 00:00:00+00:00,2020-11-25,public,"bam,sra","s3,gs","s3.us-east-1,gs.US",SRX14673238,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, UCSD Campus",Illumina NovaSeq 6000,campus sewage,SEARCH-40397,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-40397,SEARCH-40397__D102067b__D09__210723_A00953_0359_BHGY7MDSX2__003,SEARCH-40397__D102067b__D09__210723_A00953_0359_BHGY7MDSX2__003,SRP366703,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR18543546,AMPLICON,299,71774735,PRJNA819090,SAMN27107802,SARS-CoV-2: wastewater surveillance,7196376,THE SCRIPPS RESEARCH INSTITUTE,SEARCH,2020-11-24 00:00:00+00:00,2020-11-24,public,"sra,bam","s3,gs","s3.us-east-1,gs.US",SRX14673237,NC_045512_Hu-1.fasta,USA,North America,"USA: California\, UCSD Campus",Illumina NovaSeq 6000,campus sewage,SEARCH-40395,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-03-31T00:00:00Z,SEARCH-40395,SEARCH-40395__D102067b__H07__210723_A00953_0359_BHGY7MDSX2__003,SEARCH-40395__D102067b__H07__210723_A00953_0359_BHGY7MDSX2__003,SRP366703,NA,24,raw wastewater,composite,yes,SARS-CoV-2
