Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,ww_population,ww_sample_duration,ww_sample_matrix,ww_sample_type,ww_surv_target_1_known_present,ww_surv_target_1,isolation_source
SRR26379540,WGS,502,184834894,PRJNA1027858,SAMN37806697,SARS-CoV-2: wastewater surveillance,119117212,UNIVERSITY OF WATERLOO,2022-02-11,public,"run.zq,fastq,sra,activ_sars2_vcf","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public,gs.us-east1",SRX22086373,Canada,North America,Canada:Ontario,Illumina MiSeq,OWW22-22-02-11-ARTICSeq,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2023-10-13T15:20:00Z,1,OWW22-22-02-11,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,OWW22
SRR26379541,WGS,502,168692582,PRJNA1027858,SAMN37806696,SARS-CoV-2: wastewater surveillance,106325570,UNIVERSITY OF WATERLOO,2022-02-10,public,"fastq,sra,activ_sars2_vcf,run.zq","gs,ncbi,s3","gs.US,ncbi.public,gs.us-east1,s3.us-east-1",SRX22086372,Canada,North America,Canada:Ontario,Illumina MiSeq,OWW22-22-02-10-ARTICSeq,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2023-10-13T15:21:00Z,1,OWW22-22-02-10,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,OWW22
SRR26379542,WGS,502,36215284,PRJNA1027858,SAMN37806695,SARS-CoV-2: wastewater surveillance,23608195,UNIVERSITY OF WATERLOO,2022-02-18,public,"sra,activ_sars2_vcf,run.zq,fastq","gs,ncbi,s3","ncbi.public,gs.US,gs.us-east1,s3.us-east-1",SRX22086371,Canada,North America,Canada:Sudbury,Illumina MiSeq,TPKL-22-02-18-ARTICSeq,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2023-10-13T15:20:00Z,1,TPKL-22-02-18,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,Greater Sudbury Wastewater Treatment Plant- Public Health Sudbury & Districts
SRR26379543,WGS,502,68372902,PRJNA1027858,SAMN37806694,SARS-CoV-2: wastewater surveillance,36163530,UNIVERSITY OF WATERLOO,2022-02-17,public,"activ_sars2_vcf,run.zq,fastq,sra","ncbi,gs,s3","gs.us-east1,ncbi.public,gs.US,s3.us-east-1",SRX22086370,Canada,North America,Canada:Sault Ste. Marie,Illumina MiSeq,SOO-22-02-17-ARTICSeq,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2023-10-13T15:21:00Z,1,SOO-22-02-17,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,Sault Ste. Marie East End Wastewater Treatment Plant- Algoma Public Health
SRR26379544,WGS,502,113314452,PRJNA1027858,SAMN37806693,SARS-CoV-2: wastewater surveillance,65724889,UNIVERSITY OF WATERLOO,2022-02-16,public,"sra,run.zq,fastq,activ_sars2_vcf","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public,gs.us-east1",SRX22086369,Canada,North America,Canada:Ontario,Illumina MiSeq,OWW17-22-02-16-ARTICSeq,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2023-10-13T15:21:00Z,1,OWW17-22-02-16,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,OWW17
SRR26379545,WGS,502,114492144,PRJNA1027858,SAMN37806692,SARS-CoV-2: wastewater surveillance,71463494,UNIVERSITY OF WATERLOO,2022-02-14,public,"fastq,activ_sars2_vcf,sra,run.zq","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public,gs.US",SRX22086368,Canada,North America,Canada:Ontario,Illumina MiSeq,OWW15-22-02-14-ARTICSeq,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2023-10-13T15:21:00Z,1,OWW15-22-02-14,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,OWW15
SRR26379546,WGS,502,94278612,PRJNA1027858,SAMN37806691,SARS-CoV-2: wastewater surveillance,55208210,UNIVERSITY OF WATERLOO,2022-02-22,public,"fastq,sra,run.zq,activ_sars2_vcf","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US,gs.us-east1",SRX22086367,Canada,North America,Canada:Hamilton,Illumina MiSeq,Hamilton WWTP-22-02-22-ARTICSeq,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2023-10-13T15:21:00Z,1,Hamilton WWTP-22-02-22,SRP466219,NA,24,post grit removal,composite,yes,SARS-CoV-2,Hamilton-Woodward Avenue Wastewater Treatment Plant- City of Hamilton Public Health Services
SRR26379547,WGS,502,73915484,PRJNA1027858,SAMN37806673,SARS-CoV-2: wastewater surveillance,38860531,UNIVERSITY OF WATERLOO,2022-02-08,public,"run.zq,sra,fastq,activ_sars2_vcf","s3,gs,ncbi","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX22086366,Canada,North America,Canada:Ontario,Illumina MiSeq,OWW16-22-02-08-ARTICSeq,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2023-10-13T15:21:00Z,1,OWW16-22-02-08,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,OWW16
SRR26379548,WGS,502,179718510,PRJNA1027858,SAMN37806690,SARS-CoV-2: wastewater surveillance,116782156,UNIVERSITY OF WATERLOO,2022-02-20,public,"activ_sars2_vcf,sra,fastq,run.zq","ncbi,gs,s3","s3.us-east-1,gs.US,gs.us-east1,ncbi.public",SRX22086365,Canada,North America,Canada:Cambridge,Illumina MiSeq,GALT-22-02-20-ARTICSeq,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2023-10-13T15:21:00Z,1,GALT-22-02-20,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,Galt Wastewater Treatment Plant- Region of Waterloo Public Health and Emergency Services
SRR26379549,WGS,502,152346960,PRJNA1027858,SAMN37806689,SARS-CoV-2: wastewater surveillance,86602879,UNIVERSITY OF WATERLOO,2022-02-20,public,"fastq,sra,run.zq,activ_sars2_vcf","ncbi,gs,s3","gs.us-east1,gs.US,ncbi.public,s3.us-east-1",SRX22086364,Canada,North America,Canada:Waterloo,Illumina MiSeq,WATERLOO-22-02-20-ARTICSeq,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2023-10-13T15:21:00Z,1,WATERLOO-22-02-20,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,Waterloo Wastewater Treatment Plant- Region of Waterloo Public Health and Emergency Services
SRR26379550,WGS,502,86286772,PRJNA1027858,SAMN37806688,SARS-CoV-2: wastewater surveillance,45878203,UNIVERSITY OF WATERLOO,2022-02-20,public,"activ_sars2_vcf,sra,fastq,run.zq","s3,ncbi,gs","gs.US,gs.us-east1,s3.us-east-1,ncbi.public",SRX22086363,Canada,North America,Canada:Kitchener,Illumina MiSeq,KITCHENER-22-02-20-ARTICSeq,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2023-10-13T15:21:00Z,1,KITCHENER-22-02-20,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,Kitchener Wastewater Treatment Plant- Region of Waterloo Public Health and Emergency Services
SRR26379551,WGS,502,148812880,PRJNA1027858,SAMN37806687,SARS-CoV-2: wastewater surveillance,83977771,UNIVERSITY OF WATERLOO,2022-02-18,public,"sra,fastq,activ_sars2_vcf,run.zq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1,gs.US",SRX22086362,Canada,North America,Canada:Peel Region,Illumina MiSeq,CLARKSON-22-02-18-ARTICSeq,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2023-10-13T15:20:00Z,1,CLARKSON-22-02-18,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,Clarkson South-Peel Water Pollution Control Plant- Peel Public Health
SRR26379552,WGS,502,90630076,PRJNA1027858,SAMN37806686,SARS-CoV-2: wastewater surveillance,50059669,UNIVERSITY OF WATERLOO,2022-02-16,public,"run.zq,sra,fastq,activ_sars2_vcf","s3,gs,ncbi","s3.us-east-1,gs.us-east1,gs.US,ncbi.public",SRX22086361,Canada,North America,Canada:York Region,Illumina MiSeq,HUMBER-22-02-16-ARTICSeq,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2023-10-13T15:21:00Z,1,HUMBER-22-02-16,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,Humber AMF Pumping Station - York Sewershed- York Region Public Health
SRR26379553,WGS,502,55767682,PRJNA1027858,SAMN37806685,SARS-CoV-2: wastewater surveillance,29620625,UNIVERSITY OF WATERLOO,2022-02-18,public,"sra,run.zq,activ_sars2_vcf,fastq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1,gs.US",SRX22086360,Canada,North America,Canada:York Region,Illumina MiSeq,WARDEN-00-01-00-ARTICSeq,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2023-10-13T15:21:00Z,1,WARDEN-00-01-00,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,Warden and 407 - York Sewershed- York Region Public Health
SRR26379554,WGS,502,145190448,PRJNA1027858,SAMN37806684,SARS-CoV-2: wastewater surveillance,76450978,UNIVERSITY OF WATERLOO,2022-02-18,public,"sra,run.zq,activ_sars2_vcf,fastq","ncbi,gs,s3","gs.US,s3.us-east-1,gs.us-east1,ncbi.public",SRX22086359,Canada,North America,Canada:York Region,Illumina MiSeq,LESLIE-00-01-00-ARTICSeq,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2023-10-13T15:21:00Z,1,LESLIE-00-01-00,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,Leslie Street Pumping Station - York Sewershed- York Region Public Health
SRR26379555,WGS,502,135040510,PRJNA1027858,SAMN37806683,SARS-CoV-2: wastewater surveillance,86419240,UNIVERSITY OF WATERLOO,2022-02-14,public,"fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX22086358,Canada,North America,Canada:Ontario,Illumina MiSeq,OWW21-22-02-14-ARTICSeq,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2023-10-13T15:20:00Z,1,OWW21-22-02-14,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,OWW21
SRR26379556,WGS,502,129280562,PRJNA1027858,SAMN37806682,SARS-CoV-2: wastewater surveillance,78856074,UNIVERSITY OF WATERLOO,2022-02-15,public,"activ_sars2_vcf,fastq,sra,run.zq","ncbi,s3,gs","gs.us-east1,s3.us-east-1,gs.US,ncbi.public",SRX22086357,Canada,North America,Canada:Ontario,Illumina MiSeq,OWW3-22-02-15-ARTICSeq,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2023-10-13T15:21:00Z,1,OWW3-22-02-15,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,OWW3
SRR26379557,WGS,502,52648254,PRJNA1027858,SAMN37806681,SARS-CoV-2: wastewater surveillance,28973638,UNIVERSITY OF WATERLOO,2022-02-11,public,"activ_sars2_vcf,sra,fastq,run.zq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public,gs.US",SRX22086356,Canada,North America,Canada:Ontario,Illumina MiSeq,OWW4-22-02-11-ARTICSeq,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2023-10-13T15:21:00Z,1,OWW4-22-02-11,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,OWW4
SRR26379558,WGS,502,85192914,PRJNA1027858,SAMN37806672,SARS-CoV-2: wastewater surveillance,46199225,UNIVERSITY OF WATERLOO,2022-02-07,public,"sra,run.zq,fastq,activ_sars2_vcf","gs,s3,ncbi","ncbi.public,gs.us-east1,gs.US,s3.us-east-1",SRX22086355,Canada,North America,Canada:Sault Ste. Marie,Illumina MiSeq,SOO-22-02-07-ARTICSeq,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2023-10-13T15:21:00Z,1,SOO-22-02-07,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,Sault Ste. Marie East End Wastewater Treatment Plant- Algoma Public Health
SRR26379559,WGS,502,69989342,PRJNA1027858,SAMN37806671,SARS-CoV-2: wastewater surveillance,42620707,UNIVERSITY OF WATERLOO,2022-02-07,public,"fastq,activ_sars2_vcf,sra,run.zq","gs,ncbi,s3","gs.US,ncbi.public,gs.us-east1,s3.us-east-1",SRX22086354,Canada,North America,Canada:Ottawa,Illumina MiSeq,Ottawa WWTP-22-02-07-ARTICSeq,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2023-10-13T15:20:00Z,1,Ottawa WWTP-22-02-07,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,Robert Pickard Environmental Centre Water Pollution Control Plant- Ottawa Public Health
SRR26380067,WGS,502,29201842,PRJNA1027858,SAMN37807257,SARS-CoV-2: wastewater surveillance,17813712,UNIVERSITY OF WATERLOO,2022-02-15,public,"fastq,sra,run.zq,activ_sars2_vcf","ncbi,s3,gs","ncbi.public,gs.US,gs.us-east1,s3.us-east-1",SRX22086932,Canada,North America,Canada:Ottawa,Illumina MiSeq,Ottawa WWTP-22-02-15-ARTICseq,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-11-30T00:00:00Z,2023-10-13T16:34:00Z,1,Ottawa WWTP-22-02-15,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,Robert Pickard Environmental Centre Water Pollution Control Plant- Ottawa Public Health
SRR26380068,WGS,502,42340186,PRJNA1027858,SAMN37807256,SARS-CoV-2: wastewater surveillance,25444390,UNIVERSITY OF WATERLOO,2022-02-11,public,"fastq,activ_sars2_vcf,sra,run.zq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1,gs.US",SRX22086931,Canada,North America,Canada:Ottawa,Illumina MiSeq,Ottawa WWTP-22-02-11-ARTICseq,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-11-30T00:00:00Z,2023-10-13T16:35:00Z,1,Ottawa WWTP-22-02-11,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,Robert Pickard Environmental Centre Water Pollution Control Plant- Ottawa Public Health
SRR26380069,WGS,502,26774672,PRJNA1027858,SAMN37807255,SARS-CoV-2: wastewater surveillance,16533091,UNIVERSITY OF WATERLOO,2022-02-18,public,"sra,fastq,run.zq,activ_sars2_vcf","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public,gs.us-east1",SRX22086930,Canada,North America,Canada:Peel Region,Illumina MiSeq,GE BOOTH-22-02-18-ARTICseq,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-11-30T00:00:00Z,2023-10-13T16:34:00Z,1,GE BOOTH-22-02-18,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,G. E. Booth (Lakeview) Wastewater Treatment Plant- Peel Public Health
SRR26380070,WGS,502,567922640,PRJNA1027858,SAMN37807254,SARS-CoV-2: wastewater surveillance,353297151,UNIVERSITY OF WATERLOO,2022-02-28,public,"fastq,run.zq,sra,activ_sars2_vcf","gs,s3,ncbi","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX22086929,Canada,North America,Canada:Ontario,Illumina MiSeq,OWW23-22-02-28-ARTICseq,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-11-30T00:00:00Z,2023-10-13T16:36:00Z,1,OWW23-22-02-28,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,OWW23
SRR26380071,WGS,502,347585302,PRJNA1027858,SAMN37807253,SARS-CoV-2: wastewater surveillance,225198338,UNIVERSITY OF WATERLOO,2022-02-25,public,"activ_sars2_vcf,sra,fastq,run.zq","s3,ncbi,gs","s3.us-east-1,gs.US,gs.us-east1,ncbi.public",SRX22086928,Canada,North America,Canada:Ontario,Illumina MiSeq,OWW23-22-02-25-ARTICseq,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-11-30T00:00:00Z,2023-10-13T16:35:00Z,1,OWW23-22-02-25,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,OWW23
SRR26380072,WGS,502,423874242,PRJNA1027858,SAMN37807252,SARS-CoV-2: wastewater surveillance,263535727,UNIVERSITY OF WATERLOO,2022-02-24,public,"run.zq,sra,activ_sars2_vcf,fastq","s3,ncbi,gs","ncbi.public,gs.US,gs.us-east1,s3.us-east-1",SRX22086927,Canada,North America,Canada:Ontario,Illumina MiSeq,OWW23-22-02-24-ARTICseq,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-11-30T00:00:00Z,2023-10-13T16:36:00Z,1,OWW23-22-02-24,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,OWW23
SRR26380073,WGS,502,364194474,PRJNA1027858,SAMN37807251,SARS-CoV-2: wastewater surveillance,238852269,UNIVERSITY OF WATERLOO,2022-02-28,public,"run.zq,sra,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX22086926,Canada,North America,Canada:Ontario,Illumina MiSeq,OWW22-22-02-28-ARTICseq,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-11-30T00:00:00Z,2023-10-13T16:35:00Z,1,OWW22-22-02-28,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,OWW22
SRR26380074,WGS,502,249865480,PRJNA1027858,SAMN37807277,SARS-CoV-2: wastewater surveillance,149616286,UNIVERSITY OF WATERLOO,2022-03-02,public,"sra,run.zq,fastq,activ_sars2_vcf","gs,ncbi,s3","gs.us-east1,s3.us-east-1,gs.US,ncbi.public",SRX22086925,Canada,North America,Canada:Hamilton,Illumina MiSeq,Hamilton WWTP-22-03-02-ARTICseq,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-11-30T00:00:00Z,2023-10-13T16:34:00Z,1,Hamilton WWTP-22-03-02,SRP466219,NA,24,post grit removal,composite,yes,SARS-CoV-2,Hamilton-Woodward Avenue Wastewater Treatment Plant- City of Hamilton Public Health Services
SRR26380075,WGS,502,215171256,PRJNA1027858,SAMN37807276,SARS-CoV-2: wastewater surveillance,123969560,UNIVERSITY OF WATERLOO,2022-02-21,public,"activ_sars2_vcf,sra,run.zq,fastq","ncbi,s3,gs","gs.us-east1,ncbi.public,gs.US,s3.us-east-1",SRX22086924,Canada,North America,Canada:Ontario,Illumina MiSeq,OWW14-22-02-21-ARTICseq,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-11-30T00:00:00Z,2023-10-13T17:05:00Z,1,OWW14-22-02-21,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,OWW14
SRR26380076,WGS,502,211939882,PRJNA1027858,SAMN37807275,SARS-CoV-2: wastewater surveillance,124495646,UNIVERSITY OF WATERLOO,2022-02-23,public,"run.zq,sra,activ_sars2_vcf,fastq","ncbi,gs,s3","gs.us-east1,ncbi.public,gs.US,s3.us-east-1",SRX22086923,Canada,North America,Canada:Ontario,Illumina MiSeq,OWW17-22-02-23-ARTICseq,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-11-30T00:00:00Z,2023-10-13T16:35:00Z,1,OWW17-22-02-23,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,OWW17
SRR26380077,WGS,502,208999166,PRJNA1027858,SAMN37807274,SARS-CoV-2: wastewater surveillance,124725748,UNIVERSITY OF WATERLOO,2022-02-24,public,"fastq,sra,activ_sars2_vcf,run.zq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1,gs.us-east1",SRX22086922,Canada,North America,Canada:Sault Ste. Marie,Illumina MiSeq,SOO-22-02-24-ARTICseq,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-11-30T00:00:00Z,2023-10-13T16:35:00Z,1,SOO-22-02-24,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,Sault Ste. Marie East End Wastewater Treatment Plant- Algoma Public Health
SRR26380078,WGS,502,515246274,PRJNA1027858,SAMN37807273,SARS-CoV-2: wastewater surveillance,322322770,UNIVERSITY OF WATERLOO,2022-02-25,public,"activ_sars2_vcf,sra,fastq,run.zq","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public,gs.us-east1",SRX22086921,Canada,North America,Canada:Sudbury,Illumina MiSeq,TPKL-22-02-25-ARTICseq,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-11-30T00:00:00Z,2023-10-13T16:35:00Z,1,TPKL-22-02-25,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,Greater Sudbury Wastewater Treatment Plant- Public Health Sudbury & Districts
SRR26380079,WGS,502,502544168,PRJNA1027858,SAMN37806683,SARS-CoV-2: wastewater surveillance,321739241,UNIVERSITY OF WATERLOO,2022-02-14,public,"activ_sars2_vcf,sra,run.zq,fastq","s3,gs,ncbi","gs.US,s3.us-east-1,gs.us-east1,ncbi.public",SRX22086920,Canada,North America,Canada:Ontario,Illumina MiSeq,OWW21_2-22-02-14-ARTICseq,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-11-30T00:00:00Z,2023-10-13T16:36:00Z,1,OWW21-22-02-14,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,OWW21
SRR26380080,WGS,502,118156242,PRJNA1027858,SAMN37806682,SARS-CoV-2: wastewater surveillance,68976579,UNIVERSITY OF WATERLOO,2022-02-15,public,"sra,run.zq,activ_sars2_vcf,fastq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1,gs.us-east1",SRX22086919,Canada,North America,Canada:Ontario,Illumina MiSeq,OWW3_2-22-02-15-ARTICseq,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-11-30T00:00:00Z,2023-10-13T16:35:00Z,1,OWW3-22-02-15,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,OWW3
SRR26380081,WGS,502,142465090,PRJNA1027858,SAMN37806681,SARS-CoV-2: wastewater surveillance,83010381,UNIVERSITY OF WATERLOO,2022-02-11,public,"fastq,run.zq,activ_sars2_vcf,sra","s3,ncbi,gs","ncbi.public,gs.us-east1,gs.US,s3.us-east-1",SRX22086918,Canada,North America,Canada:Ontario,Illumina MiSeq,OWW4_2-22-02-11-ARTICseq,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-11-30T00:00:00Z,2023-10-13T16:35:00Z,1,OWW4-22-02-11,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,OWW4
SRR26380082,WGS,502,196854782,PRJNA1027858,SAMN37806680,SARS-CoV-2: wastewater surveillance,118136419,UNIVERSITY OF WATERLOO,2022-02-11,public,"activ_sars2_vcf,fastq,sra,run.zq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1,gs.US",SRX22086917,Canada,North America,Canada:Ontario,Illumina MiSeq,OWW8_2-22-02-11-ARTICseq,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-11-30T00:00:00Z,2023-10-13T16:35:00Z,1,OWW8-22-02-11,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,OWW8
SRR26380083,WGS,502,96705280,PRJNA1027858,SAMN37806679,SARS-CoV-2: wastewater surveillance,56972751,UNIVERSITY OF WATERLOO,2022-02-14,public,"fastq,sra,activ_sars2_vcf,run.zq","gs,ncbi,s3","s3.us-east-1,gs.US,gs.us-east1,ncbi.public",SRX22086916,Canada,North America,Canada:Ontario,Illumina MiSeq,OWW9_2-22-02-14-ARTICseq,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-11-30T00:00:00Z,2023-10-13T16:35:00Z,1,OWW9-22-02-14,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,OWW9
SRR26380084,WGS,502,448702660,PRJNA1027858,SAMN37807250,SARS-CoV-2: wastewater surveillance,288882810,UNIVERSITY OF WATERLOO,2022-02-25,public,"fastq,sra,activ_sars2_vcf,run.zq","s3,gs,ncbi","s3.us-east-1,gs.us-east1,gs.US,ncbi.public",SRX22086915,Canada,North America,Canada:Ontario,Illumina MiSeq,OWW22-22-02-25-ARTICseq,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-11-30T00:00:00Z,2023-10-13T16:35:00Z,1,OWW22-22-02-25,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,OWW22
SRR26380085,WGS,502,139811518,PRJNA1027858,SAMN37806678,SARS-CoV-2: wastewater surveillance,84498017,UNIVERSITY OF WATERLOO,2022-02-13,public,"run.zq,sra,fastq,activ_sars2_vcf","gs,s3,ncbi","s3.us-east-1,gs.us-east1,gs.US,ncbi.public",SRX22086914,Canada,North America,Canada:Ontario,Illumina MiSeq,OWW1_2-22-02-13-ARTICseq,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-11-30T00:00:00Z,2023-10-13T16:35:00Z,1,OWW1-22-02-13,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,OWW1
SRR26380086,WGS,502,181241076,PRJNA1027858,SAMN37807266,SARS-CoV-2: wastewater surveillance,104548663,UNIVERSITY OF WATERLOO,2022-02-27,public,"activ_sars2_vcf,sra,run.zq,fastq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1,gs.us-east1",SRX22086913,Canada,North America,Canada:Cambridge,Illumina MiSeq,GALT-22-02-27-ARTICseq,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-11-30T00:00:00Z,2023-10-13T16:36:00Z,1,GALT-22-02-27,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,Galt Wastewater Treatment Plant- Region of Waterloo Public Health and Paramedic Services
SRR26380087,WGS,502,344355434,PRJNA1027858,SAMN37807265,SARS-CoV-2: wastewater surveillance,213595400,UNIVERSITY OF WATERLOO,2022-02-27,public,"sra,run.zq,fastq,activ_sars2_vcf","s3,ncbi,gs","gs.us-east1,s3.us-east-1,gs.US,ncbi.public",SRX22086912,Canada,North America,Canada:Waterloo,Illumina MiSeq,WATERLOO-22-02-27-ARTICseq,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-11-30T00:00:00Z,2023-10-13T16:35:00Z,1,WATERLOO-22-02-27,SRP466219,NA,24,raw wastewater,composite,yes,SARS-CoV-2,Waterloo Wastewater Treatment Plant- Region of Waterloo Public Health and Paramedic Services
