Run,amplicon_PCR_primer_scheme (run),Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,concentration_method,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,dehosting_method (run),enrichment_kit (run),Experiment,extraction_control,extraction_method,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,isolation_source,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,purpose_of_ww_sampling,ReleaseDate,create_date,version,Sample Name,sequenced_by,SRA Study,ww_population,ww_sample_duration,ww_sample_matrix,ww_sample_site,ww_sample_type,ww_surv_system_sample_id,ww_surv_target_1_known_present,ww_surv_target_1,ww_surv_target_1_conc,ww_surv_target_1_conc_unit,ww_surv_target_1_gene,ww_surv_target_1_protocol,ww_surv_jurisdiction,sequence_submitter_contact_email (run),Sample_name,sample_title
SRR25651043,artic-v4.1 spike,AMPLICON,599,614047475,PRJNA957477,SAMN36998452,SARS-CoV-2: wastewater surveillance,189448803,VERILY_WW,2023-05-28,Ceres Nanotrap Microbiome A,public,"sra,run.zq,activ_sars2_vcf","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public,gs.us-east1",SRA human read removal tool,SSIV VILO RT + NEB Q5 PCR using ARTIC V4.1 primers covering spike,SRX21377244,NA,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: California,NextSeq 2000,wastewater,VLT_OSP701040.2,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2023-08-23T00:00:00Z,2024-02-17T15:19:00Z,3,VLT_OSP701040,Verily Life Sciences,SRP433461,250000,0,primary sludge,wastewater treatment plant,grab,OSP701040,no,NA,NA,NA,NA,NA,,publichealthteam@verily.com,,
SRR25651044,artic-v4.1 spike,AMPLICON,600,572020864,PRJNA957477,SAMN36998452,SARS-CoV-2: wastewater surveillance,177961187,VERILY_WW,2023-05-28,Ceres Nanotrap Microbiome A,public,"sra,run.zq,activ_sars2_vcf","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1,gs.us-east1",SRA human read removal tool,SSIV VILO RT + NEB Q5 PCR using ARTIC V4.1 primers covering spike,SRX21377243,NA,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: California,NextSeq 2000,wastewater,VLT_OSP701040.1,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2023-08-23T00:00:00Z,2024-02-19T02:07:00Z,3,VLT_OSP701040,Verily Life Sciences,SRP433461,250000,0,primary sludge,wastewater treatment plant,grab,OSP701040,no,NA,NA,NA,NA,NA,,publichealthteam@verily.com,,
SRR25651045,artic-v4.1 spike,AMPLICON,593,873649178,PRJNA957477,SAMN36998201,SARS-CoV-2: wastewater surveillance,293711623,VERILY_WW,2023-01-30,Ceres Nanotrap Microbiome A,public,"activ_sars2_vcf,run.zq,sra","ncbi,s3,gs","gs.US,ncbi.public,gs.us-east1,s3.us-east-1",SRA human read removal tool,SSIV VILO RT + NEB Q5 PCR using ARTIC V4.1 primers covering spike,SRX21377242,NA,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: California,NextSeq 2000,wastewater,VLT_40-230130.1,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2023-08-23T00:00:00Z,2024-02-20T02:57:00Z,3,VLT_40-230130,Verily Life Sciences,SRP433461,890000,0,primary sludge,wastewater treatment plant,grab,40-230130,no,NA,NA,NA,NA,NA,,publichealthteam@verily.com,,
SRR25651046,artic-v4.1 spike,AMPLICON,146,3061132,PRJNA957477,SAMN36998451,SARS-CoV-2: wastewater surveillance,1112149,VERILY_WW,2023-05-27,Ceres Nanotrap Microbiome A,public,"sra,run.zq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,SSIV VILO RT + NEB Q5 PCR using ARTIC V4.1 primers covering spike,SRX21377241,NA,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: California,NextSeq 2000,wastewater,VLT_SJ201097.2,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2023-08-23T00:00:00Z,2024-02-20T22:18:00Z,3,VLT_SJ201097,Verily Life Sciences,SRP433461,1500000,0,primary sludge,wastewater treatment plant,grab,SJ201097,no,NA,NA,NA,NA,NA,,publichealthteam@verily.com,,
SRR25651047,artic-v4.1 spike,AMPLICON,424,17814350,PRJNA957477,SAMN36998451,SARS-CoV-2: wastewater surveillance,5641280,VERILY_WW,2023-05-27,Ceres Nanotrap Microbiome A,public,"sra,run.zq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,SSIV VILO RT + NEB Q5 PCR using ARTIC V4.1 primers covering spike,SRX21377240,NA,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: California,NextSeq 2000,wastewater,VLT_SJ201097.1,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2023-08-23T00:00:00Z,2024-02-20T02:54:00Z,3,VLT_SJ201097,Verily Life Sciences,SRP433461,1500000,0,primary sludge,wastewater treatment plant,grab,SJ201097,no,NA,NA,NA,NA,NA,,publichealthteam@verily.com,,
SRR25651048,artic-v4.1 spike,AMPLICON,599,612732058,PRJNA957477,SAMN36998450,SARS-CoV-2: wastewater surveillance,192378244,VERILY_WW,2023-05-25,Ceres Nanotrap Microbiome A,public,"sra,run.zq,activ_sars2_vcf","gs,s3,ncbi","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,SSIV VILO RT + NEB Q5 PCR using ARTIC V4.1 primers covering spike,SRX21377239,NA,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: California,NextSeq 2000,wastewater,VLT_SAC902013.2,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2023-08-23T00:00:00Z,2024-02-20T08:43:00Z,3,VLT_SAC902013,Verily Life Sciences,SRP433461,1480000,0,primary sludge,wastewater treatment plant,grab,SAC902013,no,NA,NA,NA,NA,NA,,publichealthteam@verily.com,,
SRR25651049,artic-v4.1 spike,AMPLICON,599,602133129,PRJNA957477,SAMN36998450,SARS-CoV-2: wastewater surveillance,186346006,VERILY_WW,2023-05-25,Ceres Nanotrap Microbiome A,public,"sra,run.zq,activ_sars2_vcf","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1,gs.US",SRA human read removal tool,SSIV VILO RT + NEB Q5 PCR using ARTIC V4.1 primers covering spike,SRX21377238,NA,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: California,NextSeq 2000,wastewater,VLT_SAC902013.1,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2023-08-23T00:00:00Z,2024-02-17T15:17:00Z,3,VLT_SAC902013,Verily Life Sciences,SRP433461,1480000,0,primary sludge,wastewater treatment plant,grab,SAC902013,no,NA,NA,NA,NA,NA,,publichealthteam@verily.com,,
SRR25651050,artic-v4.1 spike,AMPLICON,599,668071027,PRJNA957477,SAMN36998449,SARS-CoV-2: wastewater surveillance,208290835,VERILY_WW,2023-05-25,Ceres Nanotrap Microbiome A,public,"activ_sars2_vcf,run.zq,sra","ncbi,gs,s3","gs.us-east1,gs.US,s3.us-east-1,ncbi.public",SRA human read removal tool,SSIV VILO RT + NEB Q5 PCR using ARTIC V4.1 primers covering spike,SRX21377237,NA,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: California,NextSeq 2000,wastewater,VLT_OSP701042.2,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2023-08-23T00:00:00Z,2024-02-17T04:21:00Z,3,VLT_OSP701042,Verily Life Sciences,SRP433461,250000,0,primary sludge,wastewater treatment plant,grab,OSP701042,no,NA,NA,NA,NA,NA,,publichealthteam@verily.com,,
SRR25651051,artic-v4.1 spike,AMPLICON,599,633666437,PRJNA957477,SAMN36998449,SARS-CoV-2: wastewater surveillance,194993585,VERILY_WW,2023-05-25,Ceres Nanotrap Microbiome A,public,"run.zq,activ_sars2_vcf,sra","gs,s3,ncbi","s3.us-east-1,gs.US,gs.us-east1,ncbi.public",SRA human read removal tool,SSIV VILO RT + NEB Q5 PCR using ARTIC V4.1 primers covering spike,SRX21377236,NA,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: California,NextSeq 2000,wastewater,VLT_OSP701042.1,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2023-08-23T00:00:00Z,2023-08-16T00:18:00Z,1,VLT_OSP701042,Verily Life Sciences,SRP433461,250000,0,primary sludge,wastewater treatment plant,grab,OSP701042,no,NA,NA,NA,NA,NA,,publichealthteam@verily.com,,
SRR25651052,artic-v4.1 spike,AMPLICON,550,764039266,PRJNA957477,SAMN36998448,SARS-CoV-2: wastewater surveillance,224064677,VERILY_WW,2023-05-24,Ceres Nanotrap Microbiome A,public,"sra,run.zq,activ_sars2_vcf","ncbi,gs,s3","ncbi.public,gs.us-east1,gs.US,s3.us-east-1",SRA human read removal tool,SSIV VILO RT + NEB Q5 PCR using ARTIC V4.1 primers covering spike,SRX21377235,NA,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: California,NextSeq 2000,wastewater,VLT_SJ201084.2,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2023-08-23T00:00:00Z,2023-08-16T00:18:00Z,1,VLT_SJ201084,Verily Life Sciences,SRP433461,1500000,0,primary sludge,wastewater treatment plant,grab,SJ201084,no,NA,NA,NA,NA,NA,,publichealthteam@verily.com,,
SRR25651053,artic-v4.1 spike,AMPLICON,526,758409381,PRJNA957477,SAMN36998448,SARS-CoV-2: wastewater surveillance,238150159,VERILY_WW,2023-05-24,Ceres Nanotrap Microbiome A,public,"sra,run.zq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRA human read removal tool,SSIV VILO RT + NEB Q5 PCR using ARTIC V4.1 primers covering spike,SRX21377234,NA,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: California,NextSeq 2000,wastewater,VLT_SJ201084.1,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2023-08-23T00:00:00Z,2024-02-16T13:22:00Z,3,VLT_SJ201084,Verily Life Sciences,SRP433461,1500000,0,primary sludge,wastewater treatment plant,grab,SJ201084,no,NA,NA,NA,NA,NA,,publichealthteam@verily.com,,
SRR25651054,artic-v4.1 spike,AMPLICON,571,185648115,PRJNA957477,SAMN36998447,SARS-CoV-2: wastewater surveillance,57936727,VERILY_WW,2023-05-24,Ceres Nanotrap Microbiome A,public,"sra,run.zq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRA human read removal tool,SSIV VILO RT + NEB Q5 PCR using ARTIC V4.1 primers covering spike,SRX21377233,NA,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: California,NextSeq 2000,wastewater,VLT_40-230524.2,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2023-08-23T00:00:00Z,2023-08-16T00:18:00Z,1,VLT_40-230524,Verily Life Sciences,SRP433461,890000,0,primary sludge,wastewater treatment plant,grab,40-230524,no,NA,NA,NA,NA,NA,,publichealthteam@verily.com,,
SRR25651055,artic-v4.1 spike,AMPLICON,538,85722595,PRJNA957477,SAMN36998447,SARS-CoV-2: wastewater surveillance,27870068,VERILY_WW,2023-05-24,Ceres Nanotrap Microbiome A,public,"sra,run.zq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRA human read removal tool,SSIV VILO RT + NEB Q5 PCR using ARTIC V4.1 primers covering spike,SRX21377232,NA,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: California,NextSeq 2000,wastewater,VLT_40-230524.1,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2023-08-23T00:00:00Z,2024-02-20T22:17:00Z,3,VLT_40-230524,Verily Life Sciences,SRP433461,890000,0,primary sludge,wastewater treatment plant,grab,40-230524,no,NA,NA,NA,NA,NA,,publichealthteam@verily.com,,
SRR25651056,artic-v4.1 spike,AMPLICON,598,663707986,PRJNA957477,SAMN36998411,SARS-CoV-2: wastewater surveillance,212344994,VERILY_WW,2023-05-09,Ceres Nanotrap Microbiome A,public,"run.zq,sra,activ_sars2_vcf","gs,s3,ncbi","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,SSIV VILO RT + NEB Q5 PCR using ARTIC V4.1 primers covering spike,SRX21377231,NA,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: California,NextSeq 2000,wastewater,VLT_25-230509.1,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2023-08-23T00:00:00Z,2024-02-20T08:43:00Z,3,VLT_25-230509,Verily Life Sciences,SRP433461,740000,0,primary sludge,wastewater treatment plant,grab,25-230509,no,NA,NA,NA,NA,NA,,publichealthteam@verily.com,,
SRR25651057,artic-v4.1 spike,AMPLICON,598,640312046,PRJNA957477,SAMN36998410,SARS-CoV-2: wastewater surveillance,205382137,VERILY_WW,2023-05-06,Ceres Nanotrap Microbiome A,public,"activ_sars2_vcf,sra,run.zq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1,gs.US",SRA human read removal tool,SSIV VILO RT + NEB Q5 PCR using ARTIC V4.1 primers covering spike,SRX21377230,NA,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: California,NextSeq 2000,wastewater,VLT_78-230506.2,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2023-08-23T00:00:00Z,2024-02-16T12:40:00Z,3,VLT_78-230506,Verily Life Sciences,SRP433461,230000,24,post grit removal,wastewater treatment plant,composite,78-230506,no,NA,NA,NA,NA,NA,,publichealthteam@verily.com,,
SRR25651058,artic-v4.1 spike,AMPLICON,599,555749551,PRJNA957477,SAMN36998410,SARS-CoV-2: wastewater surveillance,179395142,VERILY_WW,2023-05-06,Ceres Nanotrap Microbiome A,public,"sra,activ_sars2_vcf,run.zq","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRA human read removal tool,SSIV VILO RT + NEB Q5 PCR using ARTIC V4.1 primers covering spike,SRX21377229,NA,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: California,NextSeq 2000,wastewater,VLT_78-230506.1,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2023-08-23T00:00:00Z,2024-02-17T12:46:00Z,3,VLT_78-230506,Verily Life Sciences,SRP433461,230000,24,post grit removal,wastewater treatment plant,composite,78-230506,no,NA,NA,NA,NA,NA,,publichealthteam@verily.com,,
SRR25651059,artic-v4.1 spike,AMPLICON,490,25773243,PRJNA957477,SAMN36998409,SARS-CoV-2: wastewater surveillance,8837505,VERILY_WW,2023-05-07,Ceres Nanotrap Microbiome A,public,"sra,run.zq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRA human read removal tool,SSIV VILO RT + NEB Q5 PCR using ARTIC V4.1 primers covering spike,SRX21377228,NA,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: California,NextSeq 2000,wastewater,VLT_78-230507.2,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2023-08-23T00:00:00Z,2024-02-18T15:49:00Z,3,VLT_78-230507,Verily Life Sciences,SRP433461,230000,24,post grit removal,wastewater treatment plant,composite,78-230507,no,NA,NA,NA,NA,NA,,publichealthteam@verily.com,,
SRR25651060,artic-v4.1 spike,AMPLICON,599,617145562,PRJNA957477,SAMN36998409,SARS-CoV-2: wastewater surveillance,196934542,VERILY_WW,2023-05-07,Ceres Nanotrap Microbiome A,public,"activ_sars2_vcf,run.zq,sra","ncbi,gs,s3","gs.us-east1,ncbi.public,gs.US,s3.us-east-1",SRA human read removal tool,SSIV VILO RT + NEB Q5 PCR using ARTIC V4.1 primers covering spike,SRX21377227,NA,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: California,NextSeq 2000,wastewater,VLT_78-230507.1,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2023-08-23T00:00:00Z,2024-02-17T20:59:00Z,3,VLT_78-230507,Verily Life Sciences,SRP433461,230000,24,post grit removal,wastewater treatment plant,composite,78-230507,no,NA,NA,NA,NA,NA,,publichealthteam@verily.com,,
SRR25651061,artic-v4.1 spike,AMPLICON,599,533936390,PRJNA957477,SAMN36998408,SARS-CoV-2: wastewater surveillance,173441865,VERILY_WW,2023-05-03,Ceres Nanotrap Microbiome A,public,"sra,run.zq,activ_sars2_vcf","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US,gs.us-east1",SRA human read removal tool,SSIV VILO RT + NEB Q5 PCR using ARTIC V4.1 primers covering spike,SRX21377226,NA,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: California,NextSeq 2000,wastewater,VLT_89-230503.2,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2023-08-23T00:00:00Z,2024-02-17T12:45:00Z,3,VLT_89-230503,Verily Life Sciences,SRP433461,4e+06,24,post grit removal,wastewater treatment plant,composite,89-230503,no,NA,NA,NA,NA,NA,,publichealthteam@verily.com,,
SRR25651062,artic-v4.1 spike,AMPLICON,598,649646497,PRJNA957477,SAMN36998408,SARS-CoV-2: wastewater surveillance,202988132,VERILY_WW,2023-05-03,Ceres Nanotrap Microbiome A,public,"sra,run.zq,activ_sars2_vcf","ncbi,gs,s3","gs.us-east1,gs.US,s3.us-east-1,ncbi.public",SRA human read removal tool,SSIV VILO RT + NEB Q5 PCR using ARTIC V4.1 primers covering spike,SRX21377225,NA,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: California,NextSeq 2000,wastewater,VLT_89-230503.1,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2023-08-23T00:00:00Z,2024-02-17T20:59:00Z,3,VLT_89-230503,Verily Life Sciences,SRP433461,4e+06,24,post grit removal,wastewater treatment plant,composite,89-230503,no,NA,NA,NA,NA,NA,,publichealthteam@verily.com,,
SRR25651063,artic-v4.1 spike,AMPLICON,500,387138082,PRJNA957477,SAMN36998407,SARS-CoV-2: wastewater surveillance,111038519,VERILY_WW,2023-05-07,Ceres Nanotrap Microbiome A,public,"sra,run.zq,activ_sars2_vcf","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public,gs.us-east1",SRA human read removal tool,SSIV VILO RT + NEB Q5 PCR using ARTIC V4.1 primers covering spike,SRX21377224,NA,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: California,NextSeq 2000,wastewater,VLT_SESF120361.2,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2023-08-23T00:00:00Z,2024-02-20T08:44:00Z,3,VLT_SESF120361,Verily Life Sciences,SRP433461,750000,0,primary sludge,wastewater treatment plant,grab,SESF120361,no,NA,NA,NA,NA,NA,,publichealthteam@verily.com,,
SRR25651064,artic-v4.1 spike,AMPLICON,500,390953109,PRJNA957477,SAMN36998407,SARS-CoV-2: wastewater surveillance,113509701,VERILY_WW,2023-05-07,Ceres Nanotrap Microbiome A,public,"sra,activ_sars2_vcf,run.zq","s3,ncbi,gs","gs.US,ncbi.public,gs.us-east1,s3.us-east-1",SRA human read removal tool,SSIV VILO RT + NEB Q5 PCR using ARTIC V4.1 primers covering spike,SRX21377223,NA,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: California,NextSeq 2000,wastewater,VLT_SESF120361.1,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2023-08-23T00:00:00Z,2024-02-05T19:33:00Z,3,VLT_SESF120361,Verily Life Sciences,SRP433461,750000,0,primary sludge,wastewater treatment plant,grab,SESF120361,no,NA,NA,NA,NA,NA,,publichealthteam@verily.com,,
SRR25651065,artic-v4.1 spike,AMPLICON,600,765592803,PRJNA957477,SAMN36998196,SARS-CoV-2: wastewater surveillance,214418998,VERILY_WW,2023-01-26,Ceres Nanotrap Microbiome A,public,"activ_sars2_vcf,sra,run.zq","s3,gs,ncbi","gs.US,s3.us-east-1,gs.us-east1,ncbi.public",SRA human read removal tool,SSIV VILO RT + NEB Q5 PCR using ARTIC V4.1 primers covering spike,SRX21377222,NA,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: California,NextSeq 2000,wastewater,VLT_SAC901343_20230126.2,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2023-08-23T00:00:00Z,2024-02-20T22:20:00Z,3,VLT_SAC901343_20230126,Verily Life Sciences,SRP433461,1480000,0,primary sludge,wastewater treatment plant,grab,SAC901343_20230126,no,NA,NA,NA,NA,NA,,publichealthteam@verily.com,,
SRR25651066,artic-v4.1 spike,AMPLICON,499,385040140,PRJNA957477,SAMN36998406,SARS-CoV-2: wastewater surveillance,111247772,VERILY_WW,2023-05-07,Ceres Nanotrap Microbiome A,public,"sra,run.zq,activ_sars2_vcf","gs,s3,ncbi","gs.us-east1,gs.US,ncbi.public,s3.us-east-1",SRA human read removal tool,SSIV VILO RT + NEB Q5 PCR using ARTIC V4.1 primers covering spike,SRX21377221,NA,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: California,NextSeq 2000,wastewater,VLT_SAC901805.2,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2023-08-23T00:00:00Z,2023-08-16T00:18:00Z,1,VLT_SAC901805,Verily Life Sciences,SRP433461,1480000,0,primary sludge,wastewater treatment plant,grab,SAC901805,no,NA,NA,NA,NA,NA,,publichealthteam@verily.com,,
SRR25651067,artic-v4.1 spike,AMPLICON,500,317860690,PRJNA957477,SAMN36998406,SARS-CoV-2: wastewater surveillance,89672112,VERILY_WW,2023-05-07,Ceres Nanotrap Microbiome A,public,"run.zq,sra,activ_sars2_vcf","gs,s3,ncbi","gs.us-east1,s3.us-east-1,gs.US,ncbi.public",SRA human read removal tool,SSIV VILO RT + NEB Q5 PCR using ARTIC V4.1 primers covering spike,SRX21377220,NA,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: California,NextSeq 2000,wastewater,VLT_SAC901805.1,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2023-08-23T00:00:00Z,2024-02-20T02:57:00Z,3,VLT_SAC901805,Verily Life Sciences,SRP433461,1480000,0,primary sludge,wastewater treatment plant,grab,SAC901805,no,NA,NA,NA,NA,NA,,publichealthteam@verily.com,,
SRR25651068,artic-v4.1 spike,AMPLICON,498,289862629,PRJNA957477,SAMN36998405,SARS-CoV-2: wastewater surveillance,84153415,VERILY_WW,2023-05-07,Ceres Nanotrap Microbiome A,public,"run.zq,activ_sars2_vcf,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1,gs.US",SRA human read removal tool,SSIV VILO RT + NEB Q5 PCR using ARTIC V4.1 primers covering spike,SRX21377219,NA,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: California,NextSeq 2000,wastewater,VLT_OSP700959.2,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2023-08-23T00:00:00Z,2024-02-03T20:56:00Z,3,VLT_OSP700959,Verily Life Sciences,SRP433461,250000,0,primary sludge,wastewater treatment plant,grab,OSP700959,no,NA,NA,NA,NA,NA,,publichealthteam@verily.com,,
