Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,collected_by,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,Isolation_Source,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,ww_population,ww_sample_duration,ww_sample_matrix,ww_sample_type,ww_surv_target_1_known_present,ww_surv_target_1,purpose_of_ww_sampling,purpose_of_ww_sequencing,Isolate,Lat_Lon,STRAIN,sequenced_by
SRR14758750,AMPLICON,294,3057619564,PRJNA735936,SAMN19604788,Pathogen.env,1393528539,UNIVERSITY OF LOUISVILLE,"Joshua Fuqua\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Donghoon Chung\, Wolfgang Zacharias\, Mei Zhang\, Damond Talley\, Ian Santisteban\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aruni Bhatnagar\, T...",2021-03-30,public,"activ_sars2_vcf,fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX11092080,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s963,PAIRED,RANDOM PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-12-02T00:00:00Z,s963,SRP323202,,,,,,,,,not applicable,38.32340 N 85.55133 W,SARS-CoV-2,
SRR14758751,AMPLICON,293,2924131671,PRJNA735936,SAMN19604787,Pathogen.env,1326874334,UNIVERSITY OF LOUISVILLE,"Joshua Fuqua\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Donghoon Chung\, Wolfgang Zacharias\, Mei Zhang\, Damond Talley\, Ian Santisteban\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aruni Bhatnagar\, T...",2021-03-30,public,"fastq,activ_sars2_vcf,sra","gs,s3","gs.US,s3.us-east-1",SRX11092079,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s962,PAIRED,RANDOM PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-12-02T00:00:00Z,s962,SRP323202,,,,,,,,,not applicable,38.198921 N 85.47446 W,SARS-CoV-2,
SRR14758752,AMPLICON,291,2230207055,PRJNA735936,SAMN19604786,Pathogen.env,1006184780,UNIVERSITY OF LOUISVILLE,"Joshua Fuqua\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Donghoon Chung\, Wolfgang Zacharias\, Mei Zhang\, Damond Talley\, Ian Santisteban\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aruni Bhatnagar\, T...",2021-03-30,public,"fastq,sra,activ_sars2_vcf","s3,gs","gs.US,s3.us-east-1",SRX11092078,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s961,PAIRED,RANDOM PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-12-02T00:00:00Z,s961,SRP323202,,,,,,,,,not applicable,38.23328 N 85.77882 W,SARS-CoV-2,
SRR14758753,AMPLICON,294,2540624847,PRJNA735936,SAMN19604785,Pathogen.env,1164159857,UNIVERSITY OF LOUISVILLE,"Joshua Fuqua\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Donghoon Chung\, Wolfgang Zacharias\, Mei Zhang\, Damond Talley\, Ian Santisteban\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aruni Bhatnagar\, T...",2021-03-30,public,"sra,activ_sars2_vcf,fastq","gs,s3","gs.US,s3.us-east-1",SRX11092077,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s960,PAIRED,RANDOM PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-12-02T00:00:00Z,s960,SRP323202,,,,,,,,,not applicable,38.121011 N 85.5913 W,SARS-CoV-2,
SRR14758754,AMPLICON,295,2825758078,PRJNA735936,SAMN19604784,Pathogen.env,1273261783,UNIVERSITY OF LOUISVILLE,"Joshua Fuqua\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Donghoon Chung\, Wolfgang Zacharias\, Mei Zhang\, Damond Talley\, Ian Santisteban\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aruni Bhatnagar\, T...",2021-03-30,public,"activ_sars2_vcf,sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX11092076,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s959,PAIRED,RANDOM PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-12-02T00:00:00Z,s959,SRP323202,,,,,,,,,not applicable,38.13392 N 85.70066 W,SARS-CoV-2,
SRR14758755,AMPLICON,290,4615593509,PRJNA735936,SAMN19604730,Pathogen.env,2099576834,UNIVERSITY OF LOUISVILLE,"Joshua Fuqua\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Donghoon Chung\, Wolfgang Zacharias\, Mei Zhang\, Damond Talley\, Ian Santisteban\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aruni Bhatnagar\, T...",2021-02-25,public,"activ_sars2_vcf,sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX11092075,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s01222021M,PAIRED,RANDOM PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-12-02T00:00:00Z,s01222021M,SRP323202,,,,,,,,,not applicable,38.23232 N 85.83143 W,SARS-CoV-2,
SRR14758756,AMPLICON,294,2812303358,PRJNA735936,SAMN19604783,Pathogen.env,1279236849,UNIVERSITY OF LOUISVILLE,"Joshua Fuqua\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Donghoon Chung\, Wolfgang Zacharias\, Mei Zhang\, Damond Talley\, Ian Santisteban\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aruni Bhatnagar\, T...",2021-03-30,public,"fastq,sra,activ_sars2_vcf","gs,s3","s3.us-east-1,gs.US",SRX11092074,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s958,PAIRED,RANDOM PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-12-02T00:00:00Z,s958,SRP323202,,,,,,,,,not applicable,38.11808 N 85.67725 W,SARS-CoV-2,
SRR14758757,AMPLICON,291,2215286008,PRJNA735936,SAMN19604782,Pathogen.env,999829555,UNIVERSITY OF LOUISVILLE,"Joshua Fuqua\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Donghoon Chung\, Wolfgang Zacharias\, Mei Zhang\, Damond Talley\, Ian Santisteban\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aruni Bhatnagar\, T...",2021-03-30,public,"sra,activ_sars2_vcf,fastq","gs,s3","gs.US,s3.us-east-1",SRX11092073,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s957,PAIRED,RANDOM PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-12-02T00:00:00Z,s957,SRP323202,,,,,,,,,not applicable,38.08625 N 85.89519 W,SARS-CoV-2,
SRR14758758,AMPLICON,295,2985380961,PRJNA735936,SAMN19604781,Pathogen.env,1355613873,UNIVERSITY OF LOUISVILLE,"Joshua Fuqua\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Donghoon Chung\, Wolfgang Zacharias\, Mei Zhang\, Damond Talley\, Ian Santisteban\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aruni Bhatnagar\, T...",2021-03-30,public,"sra,activ_sars2_vcf,fastq","s3,gs","gs.US,s3.us-east-1",SRX11092072,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s956,PAIRED,RANDOM PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-12-02T00:00:00Z,s956,SRP323202,,,,,,,,,not applicable,38.107758 N 85.881555 W,SARS-CoV-2,
SRR14758759,AMPLICON,293,2780335296,PRJNA735936,SAMN19604780,Pathogen.env,1266013998,UNIVERSITY OF LOUISVILLE,"Joshua Fuqua\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Donghoon Chung\, Wolfgang Zacharias\, Mei Zhang\, Damond Talley\, Ian Santisteban\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aruni Bhatnagar\, T...",2021-03-30,public,"activ_sars2_vcf,fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX11092071,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s955,PAIRED,RANDOM PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-12-02T00:00:00Z,s955,SRP323202,,,,,,,,,not applicable,38.14953 N 85.87022 W,SARS-CoV-2,
SRR14758760,AMPLICON,295,2995403272,PRJNA735936,SAMN19604779,Pathogen.env,1350960815,UNIVERSITY OF LOUISVILLE,"Joshua Fuqua\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Donghoon Chung\, Wolfgang Zacharias\, Mei Zhang\, Damond Talley\, Ian Santisteban\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aruni Bhatnagar\, T...",2021-03-30,public,"sra,activ_sars2_vcf,fastq","s3,gs","s3.us-east-1,gs.US",SRX11092070,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s954,PAIRED,RANDOM PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-12-02T00:00:00Z,s954,SRP323202,,,,,,,,,not applicable,38.277172 N 85.802989 W,SARS-CoV-2,
SRR14758761,AMPLICON,295,2625620433,PRJNA735936,SAMN19604778,Pathogen.env,1191106470,UNIVERSITY OF LOUISVILLE,"Joshua Fuqua\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Donghoon Chung\, Wolfgang Zacharias\, Mei Zhang\, Damond Talley\, Ian Santisteban\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aruni Bhatnagar\, T...",2021-03-30,public,"sra,activ_sars2_vcf,fastq","gs,s3","s3.us-east-1,gs.US",SRX11092069,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s953,PAIRED,RANDOM PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-12-02T00:00:00Z,s953,SRP323202,,,,,,,,,not applicable,38.25494 N 85.82961 W,SARS-CoV-2,
SRR14758762,AMPLICON,292,3325378609,PRJNA735936,SAMN19604777,Pathogen.env,1500042017,UNIVERSITY OF LOUISVILLE,"Joshua Fuqua\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Donghoon Chung\, Wolfgang Zacharias\, Mei Zhang\, Damond Talley\, Ian Santisteban\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aruni Bhatnagar\, T...",2021-03-23,public,"fastq,sra,activ_sars2_vcf","s3,gs","s3.us-east-1,gs.US",SRX11092068,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s03222021,PAIRED,RANDOM PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-12-02T00:00:00Z,s03222021,SRP323202,,,,,,,,,not applicable,38.23232 N 85.83143 W,SARS-CoV-2,
SRR14758763,AMPLICON,292,3074680092,PRJNA735936,SAMN19604734,Pathogen.env,1396238332,UNIVERSITY OF LOUISVILLE,"Joshua Fuqua\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Donghoon Chung\, Wolfgang Zacharias\, Mei Zhang\, Damond Talley\, Ian Santisteban\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aruni Bhatnagar\, T...",2021-03-09,public,"fastq,sra,activ_sars2_vcf","gs,s3","s3.us-east-1,gs.US",SRX11092067,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s911,PAIRED,RANDOM PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-12-02T00:00:00Z,s911,SRP323202,,,,,,,,,not applicable,38.107758 N 85.881555 W,SARS-CoV-2,
SRR14758764,AMPLICON,288,334190928,PRJNA735936,SAMN19604725,Pathogen.env,170062315,UNIVERSITY OF LOUISVILLE,"Joshua Fuqua\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Donghoon Chung\, Wolfgang Zacharias\, Mei Zhang\, Damond Talley\, Ian Santisteban\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aruni Bhatnagar\, T...",2021-02-01,public,"sra,activ_sars2_vcf,fastq","s3,gs","gs.US,s3.us-east-1",SRX11092066,USA,North America,USA: Kentucky,Illumina MiSeq,wastewater,s838,PAIRED,RANDOM PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-12-02T00:00:00Z,s838,SRP323202,,,,,,,,,not applicable,38.121011 N 85.5913 W,SARS-CoV-2,
SRR14758765,AMPLICON,280,183897063,PRJNA735936,SAMN19604724,Pathogen.env,90016541,UNIVERSITY OF LOUISVILLE,"Joshua Fuqua\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Donghoon Chung\, Wolfgang Zacharias\, Mei Zhang\, Damond Talley\, Ian Santisteban\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aruni Bhatnagar\, T...",2021-02-01,public,"fastq,sra,activ_sars2_vcf","s3,gs","s3.us-east-1,gs.US",SRX11092065,USA,North America,USA: Kentucky,Illumina MiSeq,wastewater,s833,PAIRED,RANDOM PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-12-02T00:00:00Z,s833,SRP323202,,,,,,,,,not applicable,38.14953 N 85.87022 W,SARS-CoV-2,
SRR15009413,AMPLICON,290,1369894877,PRJNA735936,SAMN19974819,SARS-CoV-2: wastewater surveillance,596493420,UNIVERSITY OF LOUISVILLE,"Joshua Fuqua\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Donghoon Chung\, Wolfgang Zacharias\, Mei Zhang\, Damond Talley\, Ian Santisteban\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aruni Bhatnagar\, T...",2021-06-07,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX11321637,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s1246,PAIRED,RANDOM PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-12-02T00:00:00Z,s1246,SRP323202,55928,24 h,raw wastewater,grab,yes,SARS-CoV-2,public health surveillance community-level,diversity of mutations across entire genome,,,,University of Louisville Genomics Core Facility
SRR15009414,AMPLICON,292,2216962678,PRJNA735936,SAMN19974818,SARS-CoV-2: wastewater surveillance,956727074,UNIVERSITY OF LOUISVILLE,"Joshua Fuqua\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Donghoon Chung\, Wolfgang Zacharias\, Mei Zhang\, Damond Talley\, Ian Santisteban\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aruni Bhatnagar\, T...",2021-06-07,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX11321636,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s1245,PAIRED,RANDOM PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-12-02T00:00:00Z,s1245,SRP323202,46659,24 h,raw wastewater,grab,yes,SARS-CoV-2,public health surveillance community-level,diversity of mutations across entire genome,,,,University of Louisville Genomics Core Facility
SRR15009415,AMPLICON,290,2398537830,PRJNA735936,SAMN19974863,SARS-CoV-2: wastewater surveillance,1016589396,UNIVERSITY OF LOUISVILLE,"Joshua Fuqua\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Donghoon Chung\, Wolfgang Zacharias\, Mei Zhang\, Damond Talley\, Ian Santisteban\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aruni Bhatnagar\, T...",2019-10-11,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX11321635,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s101119,PAIRED,RANDOM PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-12-02T00:00:00Z,s101119,SRP323202,349850,24 h,raw wastewater,grab,no,SARS-CoV-2,public health surveillance community-level,diversity of mutations across entire genome,,,,University of Louisville Genomics Core Facility
SRR15009416,AMPLICON,290,3109890749,PRJNA735936,SAMN19974817,SARS-CoV-2: wastewater surveillance,1347422865,UNIVERSITY OF LOUISVILLE,"Joshua Fuqua\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Donghoon Chung\, Wolfgang Zacharias\, Mei Zhang\, Damond Talley\, Ian Santisteban\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aruni Bhatnagar\, T...",2021-06-07,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX11321633,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s1244,PAIRED,RANDOM PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-12-02T00:00:00Z,s1244,SRP323202,22437,24 h,raw wastewater,grab,yes,SARS-CoV-2,public health surveillance community-level,diversity of mutations across entire genome,,,,University of Louisville Genomics Core Facility
SRR15009417,AMPLICON,291,2671773762,PRJNA735936,SAMN19974861,SARS-CoV-2: wastewater surveillance,1180313078,UNIVERSITY OF LOUISVILLE,"Joshua Fuqua\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Donghoon Chung\, Wolfgang Zacharias\, Mei Zhang\, Damond Talley\, Ian Santisteban\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aruni Bhatnagar\, T...",2021-06-21,public,"sra,activ_sars2_vcf,fastq","s3,gs","s3.us-east-1,gs.US",SRX11321632,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s1318,PAIRED,RANDOM PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-12-02T00:00:00Z,s1318,SRP323202,25000,24 h,raw wastewater,grab,yes,SARS-CoV-2,public health surveillance community-level,diversity of mutations across entire genome,,,,University of Louisville Genomics Core Facility
SRR15009418,AMPLICON,295,3120250126,PRJNA735936,SAMN19974860,SARS-CoV-2: wastewater surveillance,1397732037,UNIVERSITY OF LOUISVILLE,"Joshua Fuqua\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Donghoon Chung\, Wolfgang Zacharias\, Mei Zhang\, Damond Talley\, Ian Santisteban\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aruni Bhatnagar\, T...",2021-06-21,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX11321631,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s1317,PAIRED,RANDOM PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-12-02T00:00:00Z,s1317,SRP323202,139251,24 h,raw wastewater,grab,yes,SARS-CoV-2,public health surveillance community-level,diversity of mutations across entire genome,,,,University of Louisville Genomics Core Facility
SRR15009419,AMPLICON,292,2812577397,PRJNA735936,SAMN19974859,SARS-CoV-2: wastewater surveillance,1228616976,UNIVERSITY OF LOUISVILLE,"Joshua Fuqua\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Donghoon Chung\, Wolfgang Zacharias\, Mei Zhang\, Damond Talley\, Ian Santisteban\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aruni Bhatnagar\, T...",2021-06-21,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX11321630,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s1316,PAIRED,RANDOM PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-12-02T00:00:00Z,s1316,SRP323202,8071,24 h,raw wastewater,grab,yes,SARS-CoV-2,public health surveillance community-level,diversity of mutations across entire genome,,,,University of Louisville Genomics Core Facility
SRR15009420,AMPLICON,294,2889745187,PRJNA735936,SAMN19974858,SARS-CoV-2: wastewater surveillance,1265335315,UNIVERSITY OF LOUISVILLE,"Joshua Fuqua\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Donghoon Chung\, Wolfgang Zacharias\, Mei Zhang\, Damond Talley\, Ian Santisteban\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aruni Bhatnagar\, T...",2021-06-21,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX11321629,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s1315,PAIRED,RANDOM PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-12-02T00:00:00Z,s1315,SRP323202,99061,24 h,raw wastewater,grab,yes,SARS-CoV-2,public health surveillance community-level,diversity of mutations across entire genome,,,,University of Louisville Genomics Core Facility
SRR15009421,AMPLICON,291,2175031828,PRJNA735936,SAMN19974857,SARS-CoV-2: wastewater surveillance,948180245,UNIVERSITY OF LOUISVILLE,"Joshua Fuqua\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Donghoon Chung\, Wolfgang Zacharias\, Mei Zhang\, Damond Talley\, Ian Santisteban\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aruni Bhatnagar\, T...",2021-06-21,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX11321628,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s1314,PAIRED,RANDOM PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-12-02T00:00:00Z,s1314,SRP323202,11203,24 h,raw wastewater,grab,yes,SARS-CoV-2,public health surveillance community-level,diversity of mutations across entire genome,,,,University of Louisville Genomics Core Facility
SRR15009422,AMPLICON,289,2057945570,PRJNA735936,SAMN19974856,SARS-CoV-2: wastewater surveillance,890854161,UNIVERSITY OF LOUISVILLE,"Joshua Fuqua\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Donghoon Chung\, Wolfgang Zacharias\, Mei Zhang\, Damond Talley\, Ian Santisteban\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aruni Bhatnagar\, T...",2021-06-21,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX11321627,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s1313,PAIRED,RANDOM PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-12-02T00:00:00Z,s1313,SRP323202,31269,24 h,raw wastewater,grab,yes,SARS-CoV-2,public health surveillance community-level,diversity of mutations across entire genome,,,,University of Louisville Genomics Core Facility
SRR15009423,AMPLICON,291,1963958495,PRJNA735936,SAMN19974855,SARS-CoV-2: wastewater surveillance,851726556,UNIVERSITY OF LOUISVILLE,"Joshua Fuqua\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Donghoon Chung\, Wolfgang Zacharias\, Mei Zhang\, Damond Talley\, Ian Santisteban\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aruni Bhatnagar\, T...",2021-06-21,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX11321626,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s1312,PAIRED,RANDOM PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-12-02T00:00:00Z,s1312,SRP323202,32460,24 h,raw wastewater,grab,yes,SARS-CoV-2,public health surveillance community-level,diversity of mutations across entire genome,,,,University of Louisville Genomics Core Facility
SRR15009424,AMPLICON,292,2247883467,PRJNA735936,SAMN19974854,SARS-CoV-2: wastewater surveillance,998470758,UNIVERSITY OF LOUISVILLE,"Joshua Fuqua\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Donghoon Chung\, Wolfgang Zacharias\, Mei Zhang\, Damond Talley\, Ian Santisteban\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aruni Bhatnagar\, T...",2021-06-21,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX11321625,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s1311,PAIRED,RANDOM PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-12-02T00:00:00Z,s1311,SRP323202,20832,24 h,raw wastewater,grab,yes,SARS-CoV-2,public health surveillance community-level,diversity of mutations across entire genome,,,,University of Louisville Genomics Core Facility
SRR15009425,AMPLICON,293,2074767017,PRJNA735936,SAMN19974853,SARS-CoV-2: wastewater surveillance,908704039,UNIVERSITY OF LOUISVILLE,"Joshua Fuqua\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Donghoon Chung\, Wolfgang Zacharias\, Mei Zhang\, Damond Talley\, Ian Santisteban\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aruni Bhatnagar\, T...",2021-06-21,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX11321624,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s1310,PAIRED,RANDOM PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-12-02T00:00:00Z,s1310,SRP323202,55928,24 h,raw wastewater,grab,yes,SARS-CoV-2,public health surveillance community-level,diversity of mutations across entire genome,,,,University of Louisville Genomics Core Facility
SRR15009426,AMPLICON,293,2450005071,PRJNA735936,SAMN19974852,SARS-CoV-2: wastewater surveillance,1073073986,UNIVERSITY OF LOUISVILLE,"Joshua Fuqua\, Eric C. Rouchka\, Julia H. Chariker\, Sabine Waigel\, Donghoon Chung\, Wolfgang Zacharias\, Mei Zhang\, Damond Talley\, Ian Santisteban\, Arvind Varsani\, Sarah Moyer\, Rochelle H. Holm\, Ray A. Yeager\, Kevin Sokoloski\, Ted Smith\, Aruni Bhatnagar\, T...",2021-06-21,public,"sra,activ_sars2_vcf,fastq","gs,s3","s3.us-east-1,gs.US",SRX11321623,USA,North America,USA: Kentucky,NextSeq 500,wastewater,s1309,PAIRED,RANDOM PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-12-02T00:00:00Z,s1309,SRP323202,46659,24 h,raw wastewater,grab,yes,SARS-CoV-2,public health surveillance community-level,diversity of mutations across entire genome,,,,University of Louisville Genomics Core Facility
