Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,collected_by,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,isolation_source,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample_ID,Sample Name,sequence_submitter_contact_email (run),sequenced_by,sequencing_protocol_name (run),SRA Study,ww_population,ww_sample_duration,ww_sample_matrix,ww_sample_type,ww_surv_jurisdiction,ww_surv_target_1_known_present,ww_surv_target_1,amplicon__PCR_primer_scheme (run),amplicon_size (run)
SRR16828103,AMPLICON,282,165027810,PRJNA771693,SAMN22938046,SARS-CoV-2: wastewater surveillance,63315786,TGEN NORTH,Aquavitas,2021-01-25,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13021303,USA,North America,USA: District of Columbia,NextSeq 500,wastewater,aquavitas_E584,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-11-06T00:00:00Z,2021-11-06T04:14:00Z,2,aquavitas_E584,aquavitas_E584,jbowers@tgen.org,TGen North,Seqwell,SRP341648,missing,missing,missing,missing,DC,yes,SARS-CoV-2,ARTIC nCoV-2019 v4,300
SRR16828104,AMPLICON,282,197583864,PRJNA771693,SAMN22938045,SARS-CoV-2: wastewater surveillance,75287923,TGEN NORTH,Aquavitas,2021-01-18,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13021302,USA,North America,USA: District of Columbia,NextSeq 500,wastewater,aquavitas_E583,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-11-06T00:00:00Z,2021-11-06T04:15:00Z,2,aquavitas_E583,aquavitas_E583,jbowers@tgen.org,TGen North,Seqwell,SRP341648,missing,missing,missing,missing,DC,yes,SARS-CoV-2,ARTIC nCoV-2019 v4,300
SRR16828105,AMPLICON,282,152767578,PRJNA771693,SAMN22937892,SARS-CoV-2: wastewater surveillance,59355398,TGEN NORTH,Aquavitas,2021-02-08,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX13021301,USA,North America,USA: Georgia,NextSeq 500,wastewater,aquavitas_E429,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-11-06T00:00:00Z,2021-11-06T04:14:00Z,2,aquavitas_E429,aquavitas_E429,jbowers@tgen.org,TGen North,Seqwell,SRP341648,missing,missing,missing,missing,GA,yes,SARS-CoV-2,ARTIC nCoV-2019 v4,300
SRR16828106,AMPLICON,282,166949358,PRJNA771693,SAMN22938044,SARS-CoV-2: wastewater surveillance,64366912,TGEN NORTH,Aquavitas,2021-01-11,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13021300,USA,North America,USA: District of Columbia,NextSeq 500,wastewater,aquavitas_E582,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-11-06T00:00:00Z,2021-11-06T04:14:00Z,2,aquavitas_E582,aquavitas_E582,jbowers@tgen.org,TGen North,Seqwell,SRP341648,missing,missing,missing,missing,DC,yes,SARS-CoV-2,ARTIC nCoV-2019 v4,300
SRR16828107,AMPLICON,282,146982066,PRJNA771693,SAMN22938043,SARS-CoV-2: wastewater surveillance,56084330,TGEN NORTH,Aquavitas,2021-01-04,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13021299,USA,North America,USA: District of Columbia,NextSeq 500,wastewater,aquavitas_E581,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-11-06T00:00:00Z,2021-11-06T04:14:00Z,2,aquavitas_E581,aquavitas_E581,jbowers@tgen.org,TGen North,Seqwell,SRP341648,missing,missing,missing,missing,DC,yes,SARS-CoV-2,ARTIC nCoV-2019 v4,300
SRR16828108,AMPLICON,282,146235330,PRJNA771693,SAMN22938042,SARS-CoV-2: wastewater surveillance,56649924,TGEN NORTH,Aquavitas,2021-02-08,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX13021298,USA,North America,USA: Washington,NextSeq 500,wastewater,aquavitas_E580,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-11-06T00:00:00Z,2021-11-06T04:17:00Z,2,aquavitas_E580,aquavitas_E580,jbowers@tgen.org,TGen North,Seqwell,SRP341648,missing,missing,missing,missing,WA,yes,SARS-CoV-2,ARTIC nCoV-2019 v4,300
SRR16828109,AMPLICON,282,179084946,PRJNA771693,SAMN22938041,SARS-CoV-2: wastewater surveillance,69104573,TGEN NORTH,Aquavitas,2021-02-01,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX13021297,USA,North America,USA: Washington,NextSeq 500,wastewater,aquavitas_E579,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-11-06T00:00:00Z,2021-11-06T04:14:00Z,2,aquavitas_E579,aquavitas_E579,jbowers@tgen.org,TGen North,Seqwell,SRP341648,missing,missing,missing,missing,WA,yes,SARS-CoV-2,ARTIC nCoV-2019 v4,300
SRR16828110,AMPLICON,282,143827896,PRJNA771693,SAMN22938040,SARS-CoV-2: wastewater surveillance,55695644,TGEN NORTH,Aquavitas,2021-01-25,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13021296,USA,North America,USA: Washington,NextSeq 500,wastewater,aquavitas_E578,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-11-06T00:00:00Z,2021-11-06T04:14:00Z,2,aquavitas_E578,aquavitas_E578,jbowers@tgen.org,TGen North,Seqwell,SRP341648,missing,missing,missing,missing,WA,yes,SARS-CoV-2,ARTIC nCoV-2019 v4,300
SRR16828111,AMPLICON,282,147004908,PRJNA771693,SAMN22938039,SARS-CoV-2: wastewater surveillance,57316789,TGEN NORTH,Aquavitas,2021-01-18,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX13021295,USA,North America,USA: Washington,NextSeq 500,wastewater,aquavitas_E577,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-11-06T00:00:00Z,2021-11-06T04:14:00Z,2,aquavitas_E577,aquavitas_E577,jbowers@tgen.org,TGen North,Seqwell,SRP341648,missing,missing,missing,missing,WA,yes,SARS-CoV-2,ARTIC nCoV-2019 v4,300
SRR16828112,AMPLICON,282,210105510,PRJNA771693,SAMN22938038,SARS-CoV-2: wastewater surveillance,81854279,TGEN NORTH,Aquavitas,2021-01-11,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX13021294,USA,North America,USA: Washington,NextSeq 500,wastewater,aquavitas_E576,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-11-06T00:00:00Z,2021-11-06T04:19:00Z,2,aquavitas_E576,aquavitas_E576,jbowers@tgen.org,TGen North,Seqwell,SRP341648,missing,missing,missing,missing,WA,yes,SARS-CoV-2,ARTIC nCoV-2019 v4,300
SRR16828113,AMPLICON,282,180521172,PRJNA771693,SAMN22938037,SARS-CoV-2: wastewater surveillance,67957425,TGEN NORTH,Aquavitas,2021-01-04,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX13021293,USA,North America,USA: Washington,NextSeq 500,wastewater,aquavitas_E575,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-11-06T00:00:00Z,2021-11-06T04:15:00Z,2,aquavitas_E575,aquavitas_E575,jbowers@tgen.org,TGen North,Seqwell,SRP341648,missing,missing,missing,missing,WA,yes,SARS-CoV-2,ARTIC nCoV-2019 v4,300
SRR16828114,AMPLICON,282,185535414,PRJNA771693,SAMN22938036,SARS-CoV-2: wastewater surveillance,71684486,TGEN NORTH,Aquavitas,2021-02-08,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX13021292,USA,North America,USA: Washington,NextSeq 500,wastewater,aquavitas_E574,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-11-06T00:00:00Z,2021-11-06T04:14:00Z,2,aquavitas_E574,aquavitas_E574,jbowers@tgen.org,TGen North,Seqwell,SRP341648,missing,missing,missing,missing,WA,yes,SARS-CoV-2,ARTIC nCoV-2019 v4,300
SRR16828115,AMPLICON,282,208063548,PRJNA771693,SAMN22938035,SARS-CoV-2: wastewater surveillance,79744782,TGEN NORTH,Aquavitas,2021-02-01,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX13021291,USA,North America,USA: Washington,NextSeq 500,wastewater,aquavitas_E573,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-11-06T00:00:00Z,2021-11-06T04:15:00Z,2,aquavitas_E573,aquavitas_E573,jbowers@tgen.org,TGen North,Seqwell,SRP341648,missing,missing,missing,missing,WA,yes,SARS-CoV-2,ARTIC nCoV-2019 v4,300
SRR16828116,AMPLICON,282,199202544,PRJNA771693,SAMN22937891,SARS-CoV-2: wastewater surveillance,76911671,TGEN NORTH,Aquavitas,2021-02-01,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX13021290,USA,North America,USA: Georgia,NextSeq 500,wastewater,aquavitas_E428,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-11-06T00:00:00Z,2021-11-06T04:15:00Z,2,aquavitas_E428,aquavitas_E428,jbowers@tgen.org,TGen North,Seqwell,SRP341648,missing,missing,missing,missing,GA,yes,SARS-CoV-2,ARTIC nCoV-2019 v4,300
SRR16828117,AMPLICON,282,144659514,PRJNA771693,SAMN22938034,SARS-CoV-2: wastewater surveillance,56406172,TGEN NORTH,Aquavitas,2021-01-25,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX13021289,USA,North America,USA: Washington,NextSeq 500,wastewater,aquavitas_E572,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-11-06T00:00:00Z,2021-11-06T04:15:00Z,2,aquavitas_E572,aquavitas_E572,jbowers@tgen.org,TGen North,Seqwell,SRP341648,missing,missing,missing,missing,WA,yes,SARS-CoV-2,ARTIC nCoV-2019 v4,300
SRR16828118,AMPLICON,282,154162632,PRJNA771693,SAMN22938033,SARS-CoV-2: wastewater surveillance,59675739,TGEN NORTH,Aquavitas,2021-01-18,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX13021288,USA,North America,USA: Washington,NextSeq 500,wastewater,aquavitas_E571,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-11-06T00:00:00Z,2021-11-06T04:15:00Z,2,aquavitas_E571,aquavitas_E571,jbowers@tgen.org,TGen North,Seqwell,SRP341648,missing,missing,missing,missing,WA,yes,SARS-CoV-2,ARTIC nCoV-2019 v4,300
SRR16828119,AMPLICON,282,188902212,PRJNA771693,SAMN22938032,SARS-CoV-2: wastewater surveillance,72988523,TGEN NORTH,Aquavitas,2021-01-11,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX13021287,USA,North America,USA: Washington,NextSeq 500,wastewater,aquavitas_E570,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-11-06T00:00:00Z,2021-11-06T04:15:00Z,2,aquavitas_E570,aquavitas_E570,jbowers@tgen.org,TGen North,Seqwell,SRP341648,missing,missing,missing,missing,WA,yes,SARS-CoV-2,ARTIC nCoV-2019 v4,300
SRR16828120,AMPLICON,282,177519282,PRJNA771693,SAMN22938031,SARS-CoV-2: wastewater surveillance,68625713,TGEN NORTH,Aquavitas,2021-01-04,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX13021286,USA,North America,USA: Washington,NextSeq 500,wastewater,aquavitas_E569,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-11-06T00:00:00Z,2021-11-06T04:15:00Z,2,aquavitas_E569,aquavitas_E569,jbowers@tgen.org,TGen North,Seqwell,SRP341648,missing,missing,missing,missing,WA,yes,SARS-CoV-2,ARTIC nCoV-2019 v4,300
SRR16828121,AMPLICON,282,200954610,PRJNA771693,SAMN22938030,SARS-CoV-2: wastewater surveillance,77574772,TGEN NORTH,Aquavitas,2021-02-08,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX13021285,USA,North America,USA: Illinois,NextSeq 500,wastewater,aquavitas_E568,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-11-06T00:00:00Z,2021-11-06T04:15:00Z,2,aquavitas_E568,aquavitas_E568,jbowers@tgen.org,TGen North,Seqwell,SRP341648,missing,missing,missing,missing,IL,yes,SARS-CoV-2,ARTIC nCoV-2019 v4,300
SRR16828122,AMPLICON,282,161491812,PRJNA771693,SAMN22938029,SARS-CoV-2: wastewater surveillance,62558611,TGEN NORTH,Aquavitas,2021-02-01,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX13021284,USA,North America,USA: Illinois,NextSeq 500,wastewater,aquavitas_E567,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-11-06T00:00:00Z,2021-11-06T04:17:00Z,2,aquavitas_E567,aquavitas_E567,jbowers@tgen.org,TGen North,Seqwell,SRP341648,missing,missing,missing,missing,IL,yes,SARS-CoV-2,ARTIC nCoV-2019 v4,300
SRR16828123,AMPLICON,282,114266118,PRJNA771693,SAMN22938028,SARS-CoV-2: wastewater surveillance,44409221,TGEN NORTH,Aquavitas,2021-01-25,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX13021283,USA,North America,USA: Illinois,NextSeq 500,wastewater,aquavitas_E566,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-11-06T00:00:00Z,2021-11-06T04:15:00Z,2,aquavitas_E566,aquavitas_E566,jbowers@tgen.org,TGen North,Seqwell,SRP341648,missing,missing,missing,missing,IL,yes,SARS-CoV-2,ARTIC nCoV-2019 v4,300
SRR16828124,AMPLICON,282,114826452,PRJNA771693,SAMN22938027,SARS-CoV-2: wastewater surveillance,45165525,TGEN NORTH,Aquavitas,2021-01-18,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13021282,USA,North America,USA: Illinois,NextSeq 500,wastewater,aquavitas_E565,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-11-06T00:00:00Z,2021-11-06T04:15:00Z,2,aquavitas_E565,aquavitas_E565,jbowers@tgen.org,TGen North,Seqwell,SRP341648,missing,missing,missing,missing,IL,yes,SARS-CoV-2,ARTIC nCoV-2019 v4,300
SRR16828125,AMPLICON,282,170466744,PRJNA771693,SAMN22938026,SARS-CoV-2: wastewater surveillance,66383900,TGEN NORTH,Aquavitas,2021-01-11,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13021281,USA,North America,USA: Illinois,NextSeq 500,wastewater,aquavitas_E564,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-11-06T00:00:00Z,2021-11-06T04:15:00Z,2,aquavitas_E564,aquavitas_E564,jbowers@tgen.org,TGen North,Seqwell,SRP341648,missing,missing,missing,missing,IL,yes,SARS-CoV-2,ARTIC nCoV-2019 v4,300
SRR16828126,AMPLICON,282,131096160,PRJNA771693,SAMN22938025,SARS-CoV-2: wastewater surveillance,50789473,TGEN NORTH,Aquavitas,2021-01-04,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX13021280,USA,North America,USA: Illinois,NextSeq 500,wastewater,aquavitas_E563,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-11-06T00:00:00Z,2021-11-06T04:19:00Z,2,aquavitas_E563,aquavitas_E563,jbowers@tgen.org,TGen North,Seqwell,SRP341648,missing,missing,missing,missing,IL,yes,SARS-CoV-2,ARTIC nCoV-2019 v4,300
SRR16828127,AMPLICON,282,111624624,PRJNA771693,SAMN22937890,SARS-CoV-2: wastewater surveillance,43171707,TGEN NORTH,Aquavitas,2021-01-25,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13021279,USA,North America,USA: Georgia,NextSeq 500,wastewater,aquavitas_E427,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-11-06T00:00:00Z,2021-11-06T04:15:00Z,2,aquavitas_E427,aquavitas_E427,jbowers@tgen.org,TGen North,Seqwell,SRP341648,missing,missing,missing,missing,GA,yes,SARS-CoV-2,ARTIC nCoV-2019 v4,300
SRR16828128,AMPLICON,282,159299262,PRJNA771693,SAMN22938024,SARS-CoV-2: wastewater surveillance,61648734,TGEN NORTH,Aquavitas,2021-02-08,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX13021278,USA,North America,USA: Washington,NextSeq 500,wastewater,aquavitas_E562,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-11-06T00:00:00Z,2021-11-06T04:15:00Z,2,aquavitas_E562,aquavitas_E562,jbowers@tgen.org,TGen North,Seqwell,SRP341648,missing,missing,missing,missing,WA,yes,SARS-CoV-2,ARTIC nCoV-2019 v4,300
SRR16828129,AMPLICON,282,123099204,PRJNA771693,SAMN22938023,SARS-CoV-2: wastewater surveillance,47851630,TGEN NORTH,Aquavitas,2021-02-01,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX13021277,USA,North America,USA: Washington,NextSeq 500,wastewater,aquavitas_E561,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-11-06T00:00:00Z,2021-11-06T04:19:00Z,2,aquavitas_E561,aquavitas_E561,jbowers@tgen.org,TGen North,Seqwell,SRP341648,missing,missing,missing,missing,WA,yes,SARS-CoV-2,ARTIC nCoV-2019 v4,300
SRR16828130,AMPLICON,282,120842922,PRJNA771693,SAMN22938022,SARS-CoV-2: wastewater surveillance,46759922,TGEN NORTH,Aquavitas,2021-01-25,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX13021276,USA,North America,USA: Washington,NextSeq 500,wastewater,aquavitas_E560,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-11-06T00:00:00Z,2021-11-06T04:15:00Z,2,aquavitas_E560,aquavitas_E560,jbowers@tgen.org,TGen North,Seqwell,SRP341648,missing,missing,missing,missing,WA,yes,SARS-CoV-2,ARTIC nCoV-2019 v4,300
SRR16828131,AMPLICON,282,109571100,PRJNA771693,SAMN22938021,SARS-CoV-2: wastewater surveillance,42103700,TGEN NORTH,Aquavitas,2021-01-18,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX13021275,USA,North America,USA: Washington,NextSeq 500,wastewater,aquavitas_E559,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-11-06T00:00:00Z,2021-11-06T04:15:00Z,2,aquavitas_E559,aquavitas_E559,jbowers@tgen.org,TGen North,Seqwell,SRP341648,missing,missing,missing,missing,WA,yes,SARS-CoV-2,ARTIC nCoV-2019 v4,300
SRR16828132,AMPLICON,282,135230562,PRJNA771693,SAMN22938020,SARS-CoV-2: wastewater surveillance,52985120,TGEN NORTH,Aquavitas,2021-01-11,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX13021274,USA,North America,USA: Washington,NextSeq 500,wastewater,aquavitas_E558,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-11-06T00:00:00Z,2021-11-06T04:15:00Z,2,aquavitas_E558,aquavitas_E558,jbowers@tgen.org,TGen North,Seqwell,SRP341648,missing,missing,missing,missing,WA,yes,SARS-CoV-2,ARTIC nCoV-2019 v4,300
SRR16828133,AMPLICON,282,122459346,PRJNA771693,SAMN22938019,SARS-CoV-2: wastewater surveillance,47336452,TGEN NORTH,Aquavitas,2021-01-04,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX13021273,USA,North America,USA: Washington,NextSeq 500,wastewater,aquavitas_E557,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-11-06T00:00:00Z,2021-11-06T04:15:00Z,2,aquavitas_E557,aquavitas_E557,jbowers@tgen.org,TGen North,Seqwell,SRP341648,missing,missing,missing,missing,WA,yes,SARS-CoV-2,ARTIC nCoV-2019 v4,300
SRR16828134,AMPLICON,282,132707508,PRJNA771693,SAMN22938018,SARS-CoV-2: wastewater surveillance,51574154,TGEN NORTH,Aquavitas,2021-02-08,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13021272,USA,North America,USA: Arizona,NextSeq 500,wastewater,aquavitas_E556,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-11-06T00:00:00Z,2021-11-06T04:15:00Z,2,aquavitas_E556,aquavitas_E556,jbowers@tgen.org,TGen North,Seqwell,SRP341648,missing,missing,missing,missing,AZ,yes,SARS-CoV-2,ARTIC nCoV-2019 v4,300
SRR16828135,AMPLICON,282,84246654,PRJNA771693,SAMN22938017,SARS-CoV-2: wastewater surveillance,32619709,TGEN NORTH,Aquavitas,2021-01-25,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13021271,USA,North America,USA: Arizona,NextSeq 500,wastewater,aquavitas_E555,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-11-06T00:00:00Z,2021-11-06T04:15:00Z,2,aquavitas_E555,aquavitas_E555,jbowers@tgen.org,TGen North,Seqwell,SRP341648,missing,missing,missing,missing,AZ,yes,SARS-CoV-2,ARTIC nCoV-2019 v4,300
SRR16828136,AMPLICON,282,150900456,PRJNA771693,SAMN22938016,SARS-CoV-2: wastewater surveillance,58763055,TGEN NORTH,Aquavitas,2021-01-18,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13021270,USA,North America,USA: Arizona,NextSeq 500,wastewater,aquavitas_E554,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-11-06T00:00:00Z,2021-11-06T04:17:00Z,2,aquavitas_E554,aquavitas_E554,jbowers@tgen.org,TGen North,Seqwell,SRP341648,missing,missing,missing,missing,AZ,yes,SARS-CoV-2,ARTIC nCoV-2019 v4,300
SRR16828137,AMPLICON,282,139342404,PRJNA771693,SAMN22938015,SARS-CoV-2: wastewater surveillance,54449852,TGEN NORTH,Aquavitas,2021-01-11,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13021269,USA,North America,USA: Arizona,NextSeq 500,wastewater,aquavitas_E553,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-11-06T00:00:00Z,2021-11-06T04:15:00Z,2,aquavitas_E553,aquavitas_E553,jbowers@tgen.org,TGen North,Seqwell,SRP341648,missing,missing,missing,missing,AZ,yes,SARS-CoV-2,ARTIC nCoV-2019 v4,300
SRR16828138,AMPLICON,282,240619038,PRJNA771693,SAMN22937889,SARS-CoV-2: wastewater surveillance,93052887,TGEN NORTH,Aquavitas,2021-01-18,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX13021268,USA,North America,USA: Georgia,NextSeq 500,wastewater,aquavitas_E426,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-11-06T00:00:00Z,2021-11-06T04:16:00Z,2,aquavitas_E426,aquavitas_E426,jbowers@tgen.org,TGen North,Seqwell,SRP341648,missing,missing,missing,missing,GA,yes,SARS-CoV-2,ARTIC nCoV-2019 v4,300
SRR16828139,AMPLICON,282,103686324,PRJNA771693,SAMN22938014,SARS-CoV-2: wastewater surveillance,40746068,TGEN NORTH,Aquavitas,2021-01-04,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13021267,USA,North America,USA: Arizona,NextSeq 500,wastewater,aquavitas_E552,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-11-06T00:00:00Z,2021-11-06T04:15:00Z,2,aquavitas_E552,aquavitas_E552,jbowers@tgen.org,TGen North,Seqwell,SRP341648,missing,missing,missing,missing,AZ,yes,SARS-CoV-2,ARTIC nCoV-2019 v4,300
SRR16828140,AMPLICON,282,182065686,PRJNA771693,SAMN22938013,SARS-CoV-2: wastewater surveillance,71410062,TGEN NORTH,Aquavitas,2020-12-14,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13021266,USA,North America,USA: Arizona,NextSeq 500,wastewater,aquavitas_E551,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-11-06T00:00:00Z,2021-11-06T04:16:00Z,2,aquavitas_E551,aquavitas_E551,jbowers@tgen.org,TGen North,Seqwell,SRP341648,missing,missing,missing,missing,AZ,yes,SARS-CoV-2,ARTIC nCoV-2019 v4,300
SRR16828141,AMPLICON,282,148511634,PRJNA771693,SAMN22938012,SARS-CoV-2: wastewater surveillance,57408666,TGEN NORTH,Aquavitas,2021-02-08,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX13021265,USA,North America,USA: Arizona,NextSeq 500,wastewater,aquavitas_E550,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-11-06T00:00:00Z,2021-11-06T04:17:00Z,2,aquavitas_E550,aquavitas_E550,jbowers@tgen.org,TGen North,Seqwell,SRP341648,missing,missing,missing,missing,AZ,yes,SARS-CoV-2,ARTIC nCoV-2019 v4,300
SRR16828142,AMPLICON,282,208368108,PRJNA771693,SAMN22938011,SARS-CoV-2: wastewater surveillance,79996792,TGEN NORTH,Aquavitas,2021-02-01,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX13021264,USA,North America,USA: Arizona,NextSeq 500,wastewater,aquavitas_E549,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2021-11-06T00:00:00Z,2021-11-06T04:16:00Z,2,aquavitas_E549,aquavitas_E549,jbowers@tgen.org,TGen North,Seqwell,SRP341648,missing,missing,missing,missing,AZ,yes,SARS-CoV-2,ARTIC nCoV-2019 v4,300
