Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ENA-FIRST-PUBLIC,ENA-LAST-UPDATE (run),ENA-LAST-UPDATE,Experiment,external_id,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_(country_and/or_sea),geographic_location_(region_and_locality),INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Investigation_type,Library Name,LibraryLayout,LibrarySelection,LibrarySource,name_of_the_sampling_site,Organism,Platform,population_size_of_the_catchment_area,ReleaseDate,create_date,version,Sample Name,Sample_name,sample_storage_temperature,sample_storage_time,sampling_time_point,Scientific_Name,sewage_type,SRA Study,Submitter_Id,surveillance_target,geographic_location_(latitude),geographic_location_(longitude)
ERR12331065,AMPLICON,183,1033618264,PRJEB61810,SAMEA114709489,584191716,UPPSALA UNIVERSITY,2023-02-07,public,"run.zq,sra,bam","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",2023-11-30,2023-11-30T20:54:42Z,2023-11-30,2023-11-30T20:54:42Z,ERX11707941,SAMEA114709489,Sweden,Europe,Sweden,Henriksdals reningsverk Stockholm Vatten Och Avfall,KAROLINSKA INSITUTET,2023-11-30T20:54:42Z,2023-11-30T20:54:42Z,public,Ion Torrent S5 XL,metagenome,Stockholm-06,SINGLE,RT-PCR,METAGENOMIC,Henriksdal inlet,Severe acute respiratory syndrome coronavirus 2,ION_TORRENT,1687800,2023-12-01T00:00:00Z,2023-12-04T21:18:00Z,1,SAMEA114709489,Stockholm-06,4,1,2023-02-07,Severe acute respiratory syndrome coronavirus 2,municipal wastewater treatment plant,ERP146892,Stockholm-06,SARS-CoV-2,59.31,18.11
ERR12331066,AMPLICON,173,1288545113,PRJEB61810,SAMEA114709490,725171453,UPPSALA UNIVERSITY,2023-03-07,public,"bam,run.zq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",2023-11-30,2023-11-30T20:54:42Z,2023-11-30,2023-11-30T20:54:42Z,ERX11707942,SAMEA114709490,Sweden,Europe,Sweden,Henriksdals reningsverk Stockholm Vatten Och Avfall,KAROLINSKA INSITUTET,2023-11-30T20:54:42Z,2023-11-30T20:54:42Z,public,Ion Torrent S5 XL,metagenome,Stockholm-10,SINGLE,RT-PCR,METAGENOMIC,Henriksdal inlet,Severe acute respiratory syndrome coronavirus 2,ION_TORRENT,1687800,2023-12-01T00:00:00Z,2023-12-05T05:00:00Z,1,SAMEA114709490,Stockholm-10,4,1,2023-03-07,Severe acute respiratory syndrome coronavirus 2,municipal wastewater treatment plant,ERP146892,Stockholm-10,SARS-CoV-2,59.31,18.11
ERR12331068,AMPLICON,185,816504167,PRJEB61810,SAMEA114709492,466195264,UPPSALA UNIVERSITY,2023-03-21,public,"bam,run.zq,sra","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",2023-11-30,2023-11-30T20:54:42Z,2023-11-30,2023-11-30T20:54:42Z,ERX11707944,SAMEA114709492,Sweden,Europe,Sweden,Henriksdals reningsverk Stockholm Vatten Och Avfall,KAROLINSKA INSITUTET,2023-11-30T20:54:42Z,2023-11-30T20:54:42Z,public,Ion Torrent S5 XL,metagenome,Stockholm-12,SINGLE,RT-PCR,METAGENOMIC,Henriksdal inlet,Severe acute respiratory syndrome coronavirus 2,ION_TORRENT,1687800,2023-12-01T00:00:00Z,2023-12-05T04:58:00Z,1,SAMEA114709492,Stockholm-12,4,1,2023-03-21,Severe acute respiratory syndrome coronavirus 2,municipal wastewater treatment plant,ERP146892,Stockholm-12,SARS-CoV-2,59.31,18.11
ERR12331069,AMPLICON,182,775274668,PRJEB61810,SAMEA114709493,443362115,UPPSALA UNIVERSITY,2023-03-28,public,"run.zq,bam,sra","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",2023-11-30,2023-11-30T20:54:42Z,2023-11-30,2023-11-30T20:54:42Z,ERX11707945,SAMEA114709493,Sweden,Europe,Sweden,Henriksdals reningsverk Stockholm Vatten Och Avfall,KAROLINSKA INSITUTET,2023-11-30T20:54:42Z,2023-11-30T20:54:42Z,public,Ion Torrent S5 XL,metagenome,Stockholm-13,SINGLE,RT-PCR,METAGENOMIC,Henriksdal inlet,Severe acute respiratory syndrome coronavirus 2,ION_TORRENT,1687800,2023-12-01T00:00:00Z,2023-12-05T02:41:00Z,1,SAMEA114709493,Stockholm-13,4,1,2023-03-28,Severe acute respiratory syndrome coronavirus 2,municipal wastewater treatment plant,ERP146892,Stockholm-13,SARS-CoV-2,59.31,18.11
ERR12331071,AMPLICON,180,928001328,PRJEB61810,SAMEA114709495,520919731,UPPSALA UNIVERSITY,2023-04-11,public,"bam,sra,run.zq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",2023-11-30,2023-11-30T20:54:42Z,2023-11-30,2023-11-30T20:54:42Z,ERX11707947,SAMEA114709495,Sweden,Europe,Sweden,Henriksdals reningsverk Stockholm Vatten Och Avfall,KAROLINSKA INSITUTET,2023-11-30T20:54:42Z,2023-11-30T20:54:42Z,public,Ion Torrent S5 XL,metagenome,Stockholm-15,SINGLE,RT-PCR,METAGENOMIC,Henriksdal inlet,Severe acute respiratory syndrome coronavirus 2,ION_TORRENT,1687800,2023-12-01T00:00:00Z,2023-12-05T00:21:00Z,1,SAMEA114709495,Stockholm-15,4,1,2023-04-11,Severe acute respiratory syndrome coronavirus 2,municipal wastewater treatment plant,ERP146892,Stockholm-15,SARS-CoV-2,59.31,18.11
ERR12331073,AMPLICON,171,940401429,PRJEB61810,SAMEA114709497,533532082,UPPSALA UNIVERSITY,2023-04-25,public,"run.zq,bam,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",2023-11-30,2023-11-30T20:54:42Z,2023-11-30,2023-11-30T20:54:42Z,ERX11707949,SAMEA114709497,Sweden,Europe,Sweden,Henriksdals reningsverk Stockholm Vatten Och Avfall,KAROLINSKA INSITUTET,2023-11-30T20:54:42Z,2023-11-30T20:54:42Z,public,Ion Torrent S5 XL,metagenome,Stockholm-17,SINGLE,RT-PCR,METAGENOMIC,Henriksdal inlet,Severe acute respiratory syndrome coronavirus 2,ION_TORRENT,1687800,2023-12-01T00:00:00Z,2023-12-05T06:15:00Z,1,SAMEA114709497,Stockholm-17,4,1,2023-04-25,Severe acute respiratory syndrome coronavirus 2,municipal wastewater treatment plant,ERP146892,Stockholm-17,SARS-CoV-2,59.31,18.11
ERR12331076,AMPLICON,167,1033078751,PRJEB61810,SAMEA114709500,579519553,UPPSALA UNIVERSITY,2023-05-16,public,"sra,bam,run.zq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",2023-11-30,2023-11-30T20:54:42Z,2023-11-30,2023-11-30T20:54:42Z,ERX11707952,SAMEA114709500,Sweden,Europe,Sweden,Henriksdals reningsverk Stockholm Vatten Och Avfall,KAROLINSKA INSITUTET,2023-11-30T20:54:42Z,2023-11-30T20:54:42Z,public,Ion Torrent S5 XL,metagenome,Stockholm-20,SINGLE,RT-PCR,METAGENOMIC,Henriksdal inlet,Severe acute respiratory syndrome coronavirus 2,ION_TORRENT,1687800,2023-12-01T00:00:00Z,2023-12-05T04:58:00Z,1,SAMEA114709500,Stockholm-20,4,1,2023-05-16,Severe acute respiratory syndrome coronavirus 2,municipal wastewater treatment plant,ERP146892,Stockholm-20,SARS-CoV-2,59.31,18.11
ERR12330863,AMPLICON,186,1028146138,PRJEB61810,SAMEA114705165,577235428,UPPSALA UNIVERSITY,2023-01-24,public,"run.zq,bam,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2023-11-30,2023-11-30T20:54:41Z,2023-11-30,2023-11-30T20:54:41Z,ERX11707739,SAMEA114705165,Sweden,Europe,Sweden,"VA SYD Sjölunda Wastewater plant\, Malmö",KAROLINSKA INSITUTET,2023-11-30T20:54:41Z,2023-11-30T20:54:41Z,public,Ion Torrent S5 XL,metagenome,MalmÃ¶-04,SINGLE,RT-PCR,METAGENOMIC,Malmö,Severe acute respiratory syndrome coronavirus 2,ION_TORRENT,350000,2023-12-01T00:00:00Z,2023-12-05T18:26:00Z,1,SAMEA114705165,Malmö-04,4,1,2023-01-24,Severe acute respiratory syndrome coronavirus 2,municipal wastewater treatment plant,ERP146892,Malmö-04,SARS-CoV-2,55.63,13.04
ERR12330866,AMPLICON,108,434089413,PRJEB61810,SAMEA114705168,335850118,UPPSALA UNIVERSITY,2023-02-14,public,"sra,run.zq,bam","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",2023-11-30,2023-11-30T20:54:41Z,2023-11-30,2023-11-30T20:54:41Z,ERX11707742,SAMEA114705168,Sweden,Europe,Sweden,"VA SYD Sjölunda Wastewater plant\, Malmö",KAROLINSKA INSITUTET,2023-11-30T20:54:41Z,2023-11-30T20:54:41Z,public,Ion Torrent S5 XL,metagenome,MalmÃ¶-07,SINGLE,RT-PCR,METAGENOMIC,Malmö,Severe acute respiratory syndrome coronavirus 2,ION_TORRENT,350000,2023-12-01T00:00:00Z,2023-12-05T06:16:00Z,1,SAMEA114705168,Malmö-07,4,1,2023-02-14,Severe acute respiratory syndrome coronavirus 2,municipal wastewater treatment plant,ERP146892,Malmö-07,SARS-CoV-2,55.63,13.04
ERR12330872,AMPLICON,178,908746203,PRJEB61810,SAMEA114705174,512021411,UPPSALA UNIVERSITY,2023-03-28,public,"bam,sra,run.zq","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",2023-11-30,2023-11-30T20:54:41Z,2023-11-30,2023-11-30T20:54:41Z,ERX11707748,SAMEA114705174,Sweden,Europe,Sweden,"VA SYD Sjölunda Wastewater plant\, Malmö",KAROLINSKA INSITUTET,2023-11-30T20:54:41Z,2023-11-30T20:54:41Z,public,Ion Torrent S5 XL,metagenome,MalmÃ¶-13,SINGLE,RT-PCR,METAGENOMIC,Malmö,Severe acute respiratory syndrome coronavirus 2,ION_TORRENT,350000,2023-12-01T00:00:00Z,2023-12-05T06:15:00Z,1,SAMEA114705174,Malmö-13,4,1,2023-03-28,Severe acute respiratory syndrome coronavirus 2,municipal wastewater treatment plant,ERP146892,Malmö-13,SARS-CoV-2,55.63,13.04
ERR12330874,AMPLICON,175,820817585,PRJEB61810,SAMEA114705176,468458854,UPPSALA UNIVERSITY,2023-04-11,public,"bam,run.zq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",2023-11-30,2023-11-30T20:54:42Z,2023-11-30,2023-11-30T20:54:42Z,ERX11707750,SAMEA114705176,Sweden,Europe,Sweden,"VA SYD Sjölunda Wastewater plant\, Malmö",KAROLINSKA INSITUTET,2023-11-30T20:54:42Z,2023-11-30T20:54:42Z,public,Ion Torrent S5 XL,metagenome,MalmÃ¶-15,SINGLE,RT-PCR,METAGENOMIC,Malmö,Severe acute respiratory syndrome coronavirus 2,ION_TORRENT,350000,2023-12-01T00:00:00Z,2023-12-05T06:14:00Z,1,SAMEA114705176,Malmö-15,4,1,2023-04-11,Severe acute respiratory syndrome coronavirus 2,municipal wastewater treatment plant,ERP146892,Malmö-15,SARS-CoV-2,55.63,13.04
ERR12330875,AMPLICON,180,1027848560,PRJEB61810,SAMEA114705177,582476061,UPPSALA UNIVERSITY,2023-04-18,public,"bam,sra,run.zq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",2023-11-30,2023-11-30T20:54:42Z,2023-11-30,2023-11-30T20:54:42Z,ERX11707751,SAMEA114705177,Sweden,Europe,Sweden,"VA SYD Sjölunda Wastewater plant\, Malmö",KAROLINSKA INSITUTET,2023-11-30T20:54:42Z,2023-11-30T20:54:42Z,public,Ion Torrent S5 XL,metagenome,MalmÃ¶-16,SINGLE,RT-PCR,METAGENOMIC,Malmö,Severe acute respiratory syndrome coronavirus 2,ION_TORRENT,350000,2023-12-01T00:00:00Z,2023-12-05T06:15:00Z,1,SAMEA114705177,Malmö-16,4,1,2023-04-18,Severe acute respiratory syndrome coronavirus 2,municipal wastewater treatment plant,ERP146892,Malmö-16,SARS-CoV-2,55.63,13.04
ERR12330879,AMPLICON,177,759573677,PRJEB61810,SAMEA114705181,432357580,UPPSALA UNIVERSITY,2023-05-16,public,"run.zq,sra,bam","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",2023-11-30,2023-11-30T20:54:42Z,2023-11-30,2023-11-30T20:54:42Z,ERX11707755,SAMEA114705181,Sweden,Europe,Sweden,"VA SYD Sjölunda Wastewater plant\, Malmö",KAROLINSKA INSITUTET,2023-11-30T20:54:42Z,2023-11-30T20:54:42Z,public,Ion Torrent S5 XL,metagenome,MalmÃ¶-20,SINGLE,RT-PCR,METAGENOMIC,Malmö,Severe acute respiratory syndrome coronavirus 2,ION_TORRENT,350000,2023-12-01T00:00:00Z,2023-12-05T06:16:00Z,1,SAMEA114705181,Malmö-20,4,1,2023-05-16,Severe acute respiratory syndrome coronavirus 2,municipal wastewater treatment plant,ERP146892,Malmö-20,SARS-CoV-2,55.63,13.04
ERR12330880,AMPLICON,180,1054094936,PRJEB61810,SAMEA114705182,606225936,UPPSALA UNIVERSITY,2023-05-23,public,"bam,sra,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",2023-11-30,2023-11-30T20:54:42Z,2023-11-30,2023-11-30T20:54:42Z,ERX11707756,SAMEA114705182,Sweden,Europe,Sweden,"VA SYD Sjölunda Wastewater plant\, Malmö",KAROLINSKA INSITUTET,2023-11-30T20:54:42Z,2023-11-30T20:54:42Z,public,Ion Torrent S5 XL,metagenome,MalmÃ¶-21,SINGLE,RT-PCR,METAGENOMIC,Malmö,Severe acute respiratory syndrome coronavirus 2,ION_TORRENT,350000,2023-12-01T00:00:00Z,2023-12-05T06:16:00Z,1,SAMEA114705182,Malmö-21,4,1,2023-05-23,Severe acute respiratory syndrome coronavirus 2,municipal wastewater treatment plant,ERP146892,Malmö-21,SARS-CoV-2,55.63,13.04
ERR12330884,AMPLICON,186,938324154,PRJEB61810,SAMEA114705186,523057393,UPPSALA UNIVERSITY,2023-01-24,public,"bam,sra,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",2023-11-30,2023-11-30T20:54:42Z,2023-11-30,2023-11-30T20:54:42Z,ERX11707760,SAMEA114705186,Sweden,Europe,Sweden,Henriksdals reningsverk Stockholm Vatten Och Avfall,KAROLINSKA INSITUTET,2023-11-30T20:54:42Z,2023-11-30T20:54:42Z,public,Ion Torrent S5 XL,metagenome,Henriksdal-04,SINGLE,RT-PCR,METAGENOMIC,Henriksdal inlet,Severe acute respiratory syndrome coronavirus 2,ION_TORRENT,371800,2023-12-01T00:00:00Z,2023-12-05T06:14:00Z,1,SAMEA114705186,Henriksdal-04,4,1,2023-01-24,Severe acute respiratory syndrome coronavirus 2,municipal wastewater treatment plant,ERP146892,Henriksdal-04,SARS-CoV-2,59.31,18.11
ERR12330885,AMPLICON,184,1255586031,PRJEB61810,SAMEA114705187,709062422,UPPSALA UNIVERSITY,2023-01-31,public,"bam,sra,run.zq","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",2023-11-30,2023-11-30T20:54:42Z,2023-11-30,2023-11-30T20:54:42Z,ERX11707761,SAMEA114705187,Sweden,Europe,Sweden,Henriksdals reningsverk Stockholm Vatten Och Avfall,KAROLINSKA INSITUTET,2023-11-30T20:54:42Z,2023-11-30T20:54:42Z,public,Ion Torrent S5 XL,metagenome,Henriksdal-05,SINGLE,RT-PCR,METAGENOMIC,Henriksdal inlet,Severe acute respiratory syndrome coronavirus 2,ION_TORRENT,371800,2023-12-01T00:00:00Z,2023-12-05T06:18:00Z,1,SAMEA114705187,Henriksdal-05,4,1,2023-01-31,Severe acute respiratory syndrome coronavirus 2,municipal wastewater treatment plant,ERP146892,Henriksdal-05,SARS-CoV-2,59.31,18.11
ERR12330886,AMPLICON,177,1016262457,PRJEB61810,SAMEA114705188,573448578,UPPSALA UNIVERSITY,2023-02-07,public,"sra,bam,run.zq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",2023-11-30,2023-11-30T20:54:42Z,2023-11-30,2023-11-30T20:54:42Z,ERX11707762,SAMEA114705188,Sweden,Europe,Sweden,Henriksdals reningsverk Stockholm Vatten Och Avfall,KAROLINSKA INSITUTET,2023-11-30T20:54:42Z,2023-11-30T20:54:42Z,public,Ion Torrent S5 XL,metagenome,Henriksdal-06,SINGLE,RT-PCR,METAGENOMIC,Henriksdal inlet,Severe acute respiratory syndrome coronavirus 2,ION_TORRENT,371800,2023-12-01T00:00:00Z,2023-12-05T06:15:00Z,1,SAMEA114705188,Henriksdal-06,4,1,2023-02-07,Severe acute respiratory syndrome coronavirus 2,municipal wastewater treatment plant,ERP146892,Henriksdal-06,SARS-CoV-2,59.31,18.11
ERR12330887,AMPLICON,140,529081721,PRJEB61810,SAMEA114705189,358278759,UPPSALA UNIVERSITY,2023-02-14,public,"run.zq,sra,bam","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",2023-11-30,2023-11-30T20:54:42Z,2023-11-30,2023-11-30T20:54:42Z,ERX11707763,SAMEA114705189,Sweden,Europe,Sweden,Henriksdals reningsverk Stockholm Vatten Och Avfall,KAROLINSKA INSITUTET,2023-11-30T20:54:42Z,2023-11-30T20:54:42Z,public,Ion Torrent S5 XL,metagenome,Henriksdal-07,SINGLE,RT-PCR,METAGENOMIC,Henriksdal inlet,Severe acute respiratory syndrome coronavirus 2,ION_TORRENT,371800,2023-12-01T00:00:00Z,2023-12-05T06:15:00Z,1,SAMEA114705189,Henriksdal-07,4,1,2023-02-14,Severe acute respiratory syndrome coronavirus 2,municipal wastewater treatment plant,ERP146892,Henriksdal-07,SARS-CoV-2,59.31,18.11
ERR12330890,AMPLICON,174,1172453692,PRJEB61810,SAMEA114705192,678250603,UPPSALA UNIVERSITY,2023-03-07,public,"run.zq,sra,bam","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",2023-11-30,2023-11-30T20:54:42Z,2023-11-30,2023-11-30T20:54:42Z,ERX11707766,SAMEA114705192,Sweden,Europe,Sweden,Henriksdals reningsverk Stockholm Vatten Och Avfall,KAROLINSKA INSITUTET,2023-11-30T20:54:42Z,2023-11-30T20:54:42Z,public,Ion Torrent S5 XL,metagenome,Henriksdal-10,SINGLE,RT-PCR,METAGENOMIC,Henriksdal inlet,Severe acute respiratory syndrome coronavirus 2,ION_TORRENT,371800,2023-12-01T00:00:00Z,2023-12-05T06:15:00Z,1,SAMEA114705192,Henriksdal-10,4,1,2023-03-07,Severe acute respiratory syndrome coronavirus 2,municipal wastewater treatment plant,ERP146892,Henriksdal-10,SARS-CoV-2,59.31,18.11
ERR12330892,AMPLICON,182,740191587,PRJEB61810,SAMEA114705194,423026890,UPPSALA UNIVERSITY,2023-03-21,public,"sra,run.zq,bam","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",2023-11-30,2023-11-30T20:54:42Z,2023-11-30,2023-11-30T20:54:42Z,ERX11707768,SAMEA114705194,Sweden,Europe,Sweden,Henriksdals reningsverk Stockholm Vatten Och Avfall,KAROLINSKA INSITUTET,2023-11-30T20:54:42Z,2023-11-30T20:54:42Z,public,Ion Torrent S5 XL,metagenome,Henriksdal-12,SINGLE,RT-PCR,METAGENOMIC,Henriksdal inlet,Severe acute respiratory syndrome coronavirus 2,ION_TORRENT,371800,2023-12-01T00:00:00Z,2023-12-05T06:14:00Z,1,SAMEA114705194,Henriksdal-12,4,1,2023-03-21,Severe acute respiratory syndrome coronavirus 2,municipal wastewater treatment plant,ERP146892,Henriksdal-12,SARS-CoV-2,59.31,18.11
ERR12330894,AMPLICON,187,915370156,PRJEB61810,SAMEA114705196,512064812,UPPSALA UNIVERSITY,2023-04-04,public,"sra,bam,run.zq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",2023-11-30,2023-11-30T20:54:42Z,2023-11-30,2023-11-30T20:54:42Z,ERX11707770,SAMEA114705196,Sweden,Europe,Sweden,Henriksdals reningsverk Stockholm Vatten Och Avfall,KAROLINSKA INSITUTET,2023-11-30T20:54:42Z,2023-11-30T20:54:42Z,public,Ion Torrent S5 XL,metagenome,Henriksdal-14,SINGLE,RT-PCR,METAGENOMIC,Henriksdal inlet,Severe acute respiratory syndrome coronavirus 2,ION_TORRENT,371800,2023-12-01T00:00:00Z,2023-12-05T06:13:00Z,1,SAMEA114705196,Henriksdal-14,4,1,2023-04-04,Severe acute respiratory syndrome coronavirus 2,municipal wastewater treatment plant,ERP146892,Henriksdal-14,SARS-CoV-2,59.31,18.11
ERR12330896,AMPLICON,168,1074244103,PRJEB61810,SAMEA114705198,599025369,UPPSALA UNIVERSITY,2023-04-18,public,"bam,run.zq,sra","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",2023-11-30,2023-11-30T20:54:42Z,2023-11-30,2023-11-30T20:54:42Z,ERX11707772,SAMEA114705198,Sweden,Europe,Sweden,Henriksdals reningsverk Stockholm Vatten Och Avfall,KAROLINSKA INSITUTET,2023-11-30T20:54:42Z,2023-11-30T20:54:42Z,public,Ion Torrent S5 XL,metagenome,Henriksdal-16,SINGLE,RT-PCR,METAGENOMIC,Henriksdal inlet,Severe acute respiratory syndrome coronavirus 2,ION_TORRENT,371800,2023-12-01T00:00:00Z,2023-12-05T06:16:00Z,1,SAMEA114705198,Henriksdal-16,4,1,2023-04-18,Severe acute respiratory syndrome coronavirus 2,municipal wastewater treatment plant,ERP146892,Henriksdal-16,SARS-CoV-2,59.31,18.11
ERR12330897,AMPLICON,174,1316909259,PRJEB61810,SAMEA114705199,766172306,UPPSALA UNIVERSITY,2023-04-25,public,"run.zq,bam,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",2023-11-30,2023-11-30T20:54:42Z,2023-11-30,2023-11-30T20:54:42Z,ERX11707773,SAMEA114705199,Sweden,Europe,Sweden,Henriksdals reningsverk Stockholm Vatten Och Avfall,KAROLINSKA INSITUTET,2023-11-30T20:54:42Z,2023-11-30T20:54:42Z,public,Ion Torrent S5 XL,metagenome,Henriksdal-17,SINGLE,RT-PCR,METAGENOMIC,Henriksdal inlet,Severe acute respiratory syndrome coronavirus 2,ION_TORRENT,371800,2023-12-01T00:00:00Z,2023-12-05T06:19:00Z,1,SAMEA114705199,Henriksdal-17,4,1,2023-04-25,Severe acute respiratory syndrome coronavirus 2,municipal wastewater treatment plant,ERP146892,Henriksdal-17,SARS-CoV-2,59.31,18.11
ERR12330899,AMPLICON,180,1477665779,PRJEB61810,SAMEA114705201,817530071,UPPSALA UNIVERSITY,2023-05-09,public,"sra,run.zq,bam","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",2023-11-30,2023-11-30T20:54:42Z,2023-11-30,2023-11-30T20:54:42Z,ERX11707775,SAMEA114705201,Sweden,Europe,Sweden,Henriksdals reningsverk Stockholm Vatten Och Avfall,KAROLINSKA INSITUTET,2023-11-30T20:54:42Z,2023-11-30T20:54:42Z,public,Ion Torrent S5 XL,metagenome,Henriksdal-19,SINGLE,RT-PCR,METAGENOMIC,Henriksdal inlet,Severe acute respiratory syndrome coronavirus 2,ION_TORRENT,371800,2023-12-01T00:00:00Z,2023-12-05T06:16:00Z,1,SAMEA114705201,Henriksdal-19,4,1,2023-05-09,Severe acute respiratory syndrome coronavirus 2,municipal wastewater treatment plant,ERP146892,Henriksdal-19,SARS-CoV-2,59.31,18.11
ERR12330900,AMPLICON,181,1262310969,PRJEB61810,SAMEA114705202,709537202,UPPSALA UNIVERSITY,2023-05-16,public,"sra,run.zq,bam","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",2023-11-30,2023-11-30T20:54:42Z,2023-11-30,2023-11-30T20:54:42Z,ERX11707776,SAMEA114705202,Sweden,Europe,Sweden,Henriksdals reningsverk Stockholm Vatten Och Avfall,KAROLINSKA INSITUTET,2023-11-30T20:54:42Z,2023-11-30T20:54:42Z,public,Ion Torrent S5 XL,metagenome,Henriksdal-20,SINGLE,RT-PCR,METAGENOMIC,Henriksdal inlet,Severe acute respiratory syndrome coronavirus 2,ION_TORRENT,371800,2023-12-01T00:00:00Z,2023-12-05T06:16:00Z,1,SAMEA114705202,Henriksdal-20,4,1,2023-05-16,Severe acute respiratory syndrome coronavirus 2,municipal wastewater treatment plant,ERP146892,Henriksdal-20,SARS-CoV-2,59.31,18.11
ERR12330903,AMPLICON,188,833271613,PRJEB61810,SAMEA114705205,468528852,UPPSALA UNIVERSITY,2023-01-10,public,"run.zq,sra,bam","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",2023-11-30,2023-11-30T20:54:42Z,2023-11-30,2023-11-30T20:54:42Z,ERX11707779,SAMEA114705205,Sweden,Europe,Sweden,Henriksdals reningsverk Stockholm Vatten Och Avfall,KAROLINSKA INSITUTET,2023-11-30T20:54:42Z,2023-11-30T20:54:42Z,public,Ion Torrent S5 XL,metagenome,Sickla-2,SINGLE,RT-PCR,METAGENOMIC,Sickla inlet,Severe acute respiratory syndrome coronavirus 2,ION_TORRENT,490200,2023-12-01T00:00:00Z,2023-12-05T18:25:00Z,1,SAMEA114705205,Sickla-2,4,1,2023-01-10,Severe acute respiratory syndrome coronavirus 2,municipal wastewater treatment plant,ERP146892,Sickla-2,SARS-CoV-2,59.31,18.11
ERR12330905,AMPLICON,187,948405883,PRJEB61810,SAMEA114705207,530269360,UPPSALA UNIVERSITY,2023-01-24,public,"sra,run.zq,bam","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",2023-11-30,2023-11-30T20:54:42Z,2023-11-30,2023-11-30T20:54:42Z,ERX11707781,SAMEA114705207,Sweden,Europe,Sweden,Henriksdals reningsverk Stockholm Vatten Och Avfall,KAROLINSKA INSITUTET,2023-11-30T20:54:42Z,2023-11-30T20:54:42Z,public,Ion Torrent S5 XL,metagenome,Sickla-04,SINGLE,RT-PCR,METAGENOMIC,Sickla inlet,Severe acute respiratory syndrome coronavirus 2,ION_TORRENT,490200,2023-12-01T00:00:00Z,2023-12-05T06:14:00Z,1,SAMEA114705207,Sickla-04,4,1,2023-01-24,Severe acute respiratory syndrome coronavirus 2,municipal wastewater treatment plant,ERP146892,Sickla-04,SARS-CoV-2,59.31,18.11
ERR12330907,AMPLICON,166,736004418,PRJEB61810,SAMEA114705209,410472375,UPPSALA UNIVERSITY,2023-02-07,public,"sra,bam,run.zq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2023-11-30,2023-11-30T20:54:42Z,2023-11-30,2023-11-30T20:54:42Z,ERX11707783,SAMEA114705209,Sweden,Europe,Sweden,Henriksdals reningsverk Stockholm Vatten Och Avfall,KAROLINSKA INSITUTET,2023-11-30T20:54:42Z,2023-11-30T20:54:42Z,public,Ion Torrent S5 XL,metagenome,Sickla-06,SINGLE,RT-PCR,METAGENOMIC,Sickla inlet,Severe acute respiratory syndrome coronavirus 2,ION_TORRENT,490200,2023-12-01T00:00:00Z,2023-12-05T06:14:00Z,1,SAMEA114705209,Sickla-06,4,1,2023-02-07,Severe acute respiratory syndrome coronavirus 2,municipal wastewater treatment plant,ERP146892,Sickla-06,SARS-CoV-2,59.31,18.11
