Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Broker_name,Bytes,Center Name,Collection_Date,collector_name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ENA_first_public,ENA-LAST-UPDATE (run),ENA_last_update,Experiment,external_id,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_(country_and/or_sea),geographic_location_(region_and_locality),INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Investigation_type,Library Name,library_preparation_date (exp),LibraryLayout,LibrarySelection,LibrarySource,name_of_the_sampling_site,nucleic_acid_amplification,nucleic_acid_extraction,Organism,Platform,ReleaseDate,create_date,version,Sample Name,Sample_name,Scientific_Name,sewage_type,SRA Study,Submitter_Id,surveillance_target
ERR7565802,AMPLICON,600,249047400,PRJEB48206,SAMEA11458684,"Submission account for department of Viroscience's Research Teams\, ErasmusMC",140851737,"ERASMUS MC, UNIVERISTY MEDICAL CENTER",2021-05-14,Rotterdam wastewater monitoring team,public,"fastq,sra,run.zq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",2023-03-01,2023-03-01,2023-03-01,2023-03-01,ERX7136394,SAMEA11458684,Netherlands,Europe,Netherlands,"Rotterdam\, Total Dokhaven",Rotterdam wastewater monitoring team,Rotterdam wastewater monitoring team,2023-03-01T08:18:43Z,2023-03-01T08:18:43Z,public,Illumina MiSeq,metagenome,KAPA HyperPlus library preparation kit (Roche),not collected,PAIRED,RANDOM,METAGENOMIC,wasterwater treatment plant at Total Dokhaven,RT-PCR,"RNA was isolated with the Biomerieux Nuclisens kit (Biomerieux\, Amersfoort\, the Netherlands) in combination with the semi-automated KingFisher mL (Thermo Scientific\, Bleiswijk\, The Netherlands) purification system to extract RNA from Centricon concentr...",wastewater metagenome,ILLUMINA,2023-03-02T00:00:00Z,2023-03-11T04:35:00Z,1,SAMEA11458684,iRun105_BC29,wastewater metagenome,municipal (and industrial) wastewater treatment plant,ERP132545,iRun105_BC29,2697049
ERR7565803,AMPLICON,600,264030000,PRJEB48206,SAMEA11458685,"Submission account for department of Viroscience's Research Teams\, ErasmusMC",147210649,"ERASMUS MC, UNIVERISTY MEDICAL CENTER",2021-05-14,Rotterdam wastewater monitoring team,public,"sra,fastq,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",2023-03-01,2023-03-01,2023-03-01,2023-03-01,ERX7136395,SAMEA11458685,Netherlands,Europe,Netherlands,"Rotterdam\, Katendrecht",Rotterdam wastewater monitoring team,Rotterdam wastewater monitoring team,2023-03-01T08:18:43Z,2023-03-01T08:18:43Z,public,Illumina MiSeq,metagenome,KAPA HyperPlus library preparation kit (Roche),not collected,PAIRED,RANDOM,METAGENOMIC,wasterwater treatment plant at Katendrecht,RT-PCR,"RNA was isolated with the Biomerieux Nuclisens kit (Biomerieux\, Amersfoort\, the Netherlands) in combination with the semi-automated KingFisher mL (Thermo Scientific\, Bleiswijk\, The Netherlands) purification system to extract RNA from Centricon concentr...",wastewater metagenome,ILLUMINA,2023-03-02T00:00:00Z,2023-03-11T04:35:00Z,1,SAMEA11458685,iRun105_BC30,wastewater metagenome,municipal (and industrial) wastewater treatment plant,ERP132545,iRun105_BC30,2697049
ERR7565804,AMPLICON,600,199719600,PRJEB48206,SAMEA11458686,"Submission account for department of Viroscience's Research Teams\, ErasmusMC",110850171,"ERASMUS MC, UNIVERISTY MEDICAL CENTER",2021-05-14,Rotterdam wastewater monitoring team,public,"run.zq,sra,fastq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",2023-03-01,2023-03-01,2023-03-01,2023-03-01,ERX7136396,SAMEA11458686,Netherlands,Europe,Netherlands,"Rotterdam\, Everlo Waalhaven",Rotterdam wastewater monitoring team,Rotterdam wastewater monitoring team,2023-03-01T08:18:43Z,2023-03-01T08:18:43Z,public,Illumina MiSeq,metagenome,KAPA HyperPlus library preparation kit (Roche),not collected,PAIRED,RANDOM,METAGENOMIC,wasterwater treatment plant at Everlo Waalhaven,RT-PCR,"RNA was isolated with the Biomerieux Nuclisens kit (Biomerieux\, Amersfoort\, the Netherlands) in combination with the semi-automated KingFisher mL (Thermo Scientific\, Bleiswijk\, The Netherlands) purification system to extract RNA from Centricon concentr...",wastewater metagenome,ILLUMINA,2023-03-02T00:00:00Z,2023-03-11T04:35:00Z,1,SAMEA11458686,iRun105_BC31,wastewater metagenome,municipal (and industrial) wastewater treatment plant,ERP132545,iRun105_BC31,2697049
ERR7565805,AMPLICON,600,216407400,PRJEB48206,SAMEA11458687,"Submission account for department of Viroscience's Research Teams\, ErasmusMC",122086291,"ERASMUS MC, UNIVERISTY MEDICAL CENTER",2021-05-14,Rotterdam wastewater monitoring team,public,"run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",2023-03-01,2023-03-01,2023-03-01,2023-03-01,ERX7136397,SAMEA11458687,Netherlands,Europe,Netherlands,"Rotterdam\, Pretorialaan-Zuidplein",Rotterdam wastewater monitoring team,Rotterdam wastewater monitoring team,2023-03-01T08:18:43Z,2023-03-01T08:18:43Z,public,Illumina MiSeq,metagenome,KAPA HyperPlus library preparation kit (Roche),not collected,PAIRED,RANDOM,METAGENOMIC,wasterwater treatment plant at Pretorialaan-Zuidplein,RT-PCR,"RNA was isolated with the Biomerieux Nuclisens kit (Biomerieux\, Amersfoort\, the Netherlands) in combination with the semi-automated KingFisher mL (Thermo Scientific\, Bleiswijk\, The Netherlands) purification system to extract RNA from Centricon concentr...",wastewater metagenome,ILLUMINA,2023-03-02T00:00:00Z,2023-03-11T04:35:00Z,1,SAMEA11458687,iRun105_BC32,wastewater metagenome,municipal (and industrial) wastewater treatment plant,ERP132545,iRun105_BC32,2697049
ERR7565806,AMPLICON,600,235600200,PRJEB48206,SAMEA11458688,"Submission account for department of Viroscience's Research Teams\, ErasmusMC",132069364,"ERASMUS MC, UNIVERISTY MEDICAL CENTER",2021-05-14,Rotterdam wastewater monitoring team,public,"fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",2023-03-01,2023-03-01,2023-03-01,2023-03-01,ERX7136398,SAMEA11458688,Netherlands,Europe,Netherlands,"Rotterdam\, Wolphaertsbocht",Rotterdam wastewater monitoring team,Rotterdam wastewater monitoring team,2023-03-01T08:18:43Z,2023-03-01T08:18:43Z,public,Illumina MiSeq,metagenome,KAPA HyperPlus library preparation kit (Roche),not collected,PAIRED,RANDOM,METAGENOMIC,wasterwater treatment plant at Wolphaertsbocht,RT-PCR,"RNA was isolated with the Biomerieux Nuclisens kit (Biomerieux\, Amersfoort\, the Netherlands) in combination with the semi-automated KingFisher mL (Thermo Scientific\, Bleiswijk\, The Netherlands) purification system to extract RNA from Centricon concentr...",wastewater metagenome,ILLUMINA,2023-03-02T00:00:00Z,2023-03-11T04:35:00Z,1,SAMEA11458688,iRun105_BC33,wastewater metagenome,municipal (and industrial) wastewater treatment plant,ERP132545,iRun105_BC33,2697049
ERR7565807,AMPLICON,600,202363800,PRJEB48206,SAMEA11458689,"Submission account for department of Viroscience's Research Teams\, ErasmusMC",112783256,"ERASMUS MC, UNIVERISTY MEDICAL CENTER",2021-05-14,Rotterdam wastewater monitoring team,public,"fastq,sra,run.zq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",2023-03-01,2023-03-01,2023-03-01,2023-03-01,ERX7136399,SAMEA11458689,Netherlands,Europe,Netherlands,"Rotterdam\, Heemraadsplein",Rotterdam wastewater monitoring team,Rotterdam wastewater monitoring team,2023-03-01T08:18:43Z,2023-03-01T08:18:43Z,public,Illumina MiSeq,metagenome,KAPA HyperPlus library preparation kit (Roche),not collected,PAIRED,RANDOM,METAGENOMIC,wasterwater treatment plant at Heemraadsplein,RT-PCR,"RNA was isolated with the Biomerieux Nuclisens kit (Biomerieux\, Amersfoort\, the Netherlands) in combination with the semi-automated KingFisher mL (Thermo Scientific\, Bleiswijk\, The Netherlands) purification system to extract RNA from Centricon concentr...",wastewater metagenome,ILLUMINA,2023-03-02T00:00:00Z,2023-03-11T04:35:00Z,1,SAMEA11458689,iRun105_BC34,wastewater metagenome,municipal (and industrial) wastewater treatment plant,ERP132545,iRun105_BC34,2697049
ERR7565808,AMPLICON,600,230569200,PRJEB48206,SAMEA11458690,"Submission account for department of Viroscience's Research Teams\, ErasmusMC",129271968,"ERASMUS MC, UNIVERISTY MEDICAL CENTER",2021-05-14,Rotterdam wastewater monitoring team,public,"run.zq,fastq,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",2023-03-01,2023-03-01,2023-03-01,2023-03-01,ERX7136400,SAMEA11458690,Netherlands,Europe,Netherlands,"Rotterdam\, Pretorialaan",Rotterdam wastewater monitoring team,Rotterdam wastewater monitoring team,2023-03-01T08:18:43Z,2023-03-01T08:18:43Z,public,Illumina MiSeq,metagenome,KAPA HyperPlus library preparation kit (Roche),not collected,PAIRED,RANDOM,METAGENOMIC,wasterwater treatment plant at Pretorialaan,RT-PCR,"RNA was isolated with the Biomerieux Nuclisens kit (Biomerieux\, Amersfoort\, the Netherlands) in combination with the semi-automated KingFisher mL (Thermo Scientific\, Bleiswijk\, The Netherlands) purification system to extract RNA from Centricon concentr...",wastewater metagenome,ILLUMINA,2023-03-02T00:00:00Z,2023-03-11T04:35:00Z,1,SAMEA11458690,iRun105_BC35,wastewater metagenome,municipal (and industrial) wastewater treatment plant,ERP132545,iRun105_BC35,2697049
ERR7565809,AMPLICON,600,253041000,PRJEB48206,SAMEA11458691,"Submission account for department of Viroscience's Research Teams\, ErasmusMC",141783224,"ERASMUS MC, UNIVERISTY MEDICAL CENTER",2021-05-14,Rotterdam wastewater monitoring team,public,"run.zq,sra,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",2023-03-01,2023-03-01,2023-03-01,2023-03-01,ERX7136401,SAMEA11458691,Netherlands,Europe,Netherlands,"Rotterdam\, Bergschenhoek",Rotterdam wastewater monitoring team,Rotterdam wastewater monitoring team,2023-03-01T08:18:43Z,2023-03-01T08:18:43Z,public,Illumina MiSeq,metagenome,KAPA HyperPlus library preparation kit (Roche),not collected,PAIRED,RANDOM,METAGENOMIC,wasterwater treatment plant at Bergschenhoek,RT-PCR,"RNA was isolated with the Biomerieux Nuclisens kit (Biomerieux\, Amersfoort\, the Netherlands) in combination with the semi-automated KingFisher mL (Thermo Scientific\, Bleiswijk\, The Netherlands) purification system to extract RNA from Centricon concentr...",wastewater metagenome,ILLUMINA,2023-03-02T00:00:00Z,2023-03-11T04:35:00Z,1,SAMEA11458691,iRun105_BC36,wastewater metagenome,municipal (and industrial) wastewater treatment plant,ERP132545,iRun105_BC36,2697049
ERR7565810,AMPLICON,600,227899800,PRJEB48206,SAMEA11458692,"Submission account for department of Viroscience's Research Teams\, ErasmusMC",128218771,"ERASMUS MC, UNIVERISTY MEDICAL CENTER",2021-05-17,Rotterdam wastewater monitoring team,public,"run.zq,fastq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",2023-03-01,2023-03-01,2023-03-01,2023-03-01,ERX7136402,SAMEA11458692,Netherlands,Europe,Netherlands,"Rotterdam\, Total Dokhaven",Rotterdam wastewater monitoring team,Rotterdam wastewater monitoring team,2023-03-01T08:18:43Z,2023-03-01T08:18:43Z,public,Illumina MiSeq,metagenome,KAPA HyperPlus library preparation kit (Roche),not collected,PAIRED,RANDOM,METAGENOMIC,wasterwater treatment plant at Total Dokhaven,RT-PCR,"RNA was isolated with the Biomerieux Nuclisens kit (Biomerieux\, Amersfoort\, the Netherlands) in combination with the semi-automated KingFisher mL (Thermo Scientific\, Bleiswijk\, The Netherlands) purification system to extract RNA from Centricon concentr...",wastewater metagenome,ILLUMINA,2023-03-02T00:00:00Z,2023-03-11T04:35:00Z,1,SAMEA11458692,iRun105_BC37,wastewater metagenome,municipal (and industrial) wastewater treatment plant,ERP132545,iRun105_BC37,2697049
ERR7565811,AMPLICON,600,274187400,PRJEB48206,SAMEA11458693,"Submission account for department of Viroscience's Research Teams\, ErasmusMC",151250036,"ERASMUS MC, UNIVERISTY MEDICAL CENTER",2021-05-17,Rotterdam wastewater monitoring team,public,"run.zq,sra,fastq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",2023-03-01,2023-03-01,2023-03-01,2023-03-01,ERX7136403,SAMEA11458693,Netherlands,Europe,Netherlands,"Rotterdam\, Katendrecht",Rotterdam wastewater monitoring team,Rotterdam wastewater monitoring team,2023-03-01T08:18:43Z,2023-03-01T08:18:43Z,public,Illumina MiSeq,metagenome,KAPA HyperPlus library preparation kit (Roche),not collected,PAIRED,RANDOM,METAGENOMIC,wasterwater treatment plant at Katendrecht,RT-PCR,"RNA was isolated with the Biomerieux Nuclisens kit (Biomerieux\, Amersfoort\, the Netherlands) in combination with the semi-automated KingFisher mL (Thermo Scientific\, Bleiswijk\, The Netherlands) purification system to extract RNA from Centricon concentr...",wastewater metagenome,ILLUMINA,2023-03-02T00:00:00Z,2023-03-11T04:35:00Z,1,SAMEA11458693,iRun105_BC38,wastewater metagenome,municipal (and industrial) wastewater treatment plant,ERP132545,iRun105_BC38,2697049
ERR7565812,AMPLICON,600,232982400,PRJEB48206,SAMEA11458694,"Submission account for department of Viroscience's Research Teams\, ErasmusMC",130724735,"ERASMUS MC, UNIVERISTY MEDICAL CENTER",2021-05-17,Rotterdam wastewater monitoring team,public,"sra,run.zq,fastq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",2023-03-01,2023-03-01,2023-03-01,2023-03-01,ERX7136404,SAMEA11458694,Netherlands,Europe,Netherlands,"Rotterdam\, Everlo Waalhaven",Rotterdam wastewater monitoring team,Rotterdam wastewater monitoring team,2023-03-01T08:18:43Z,2023-03-01T08:18:43Z,public,Illumina MiSeq,metagenome,KAPA HyperPlus library preparation kit (Roche),not collected,PAIRED,RANDOM,METAGENOMIC,wasterwater treatment plant at Everlo Waalhaven,RT-PCR,"RNA was isolated with the Biomerieux Nuclisens kit (Biomerieux\, Amersfoort\, the Netherlands) in combination with the semi-automated KingFisher mL (Thermo Scientific\, Bleiswijk\, The Netherlands) purification system to extract RNA from Centricon concentr...",wastewater metagenome,ILLUMINA,2023-03-02T00:00:00Z,2023-03-11T04:35:00Z,1,SAMEA11458694,iRun105_BC39,wastewater metagenome,municipal (and industrial) wastewater treatment plant,ERP132545,iRun105_BC39,2697049
ERR7565813,AMPLICON,600,205151400,PRJEB48206,SAMEA11458695,"Submission account for department of Viroscience's Research Teams\, ErasmusMC",115616015,"ERASMUS MC, UNIVERISTY MEDICAL CENTER",2021-05-17,Rotterdam wastewater monitoring team,public,"sra,fastq,run.zq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",2023-03-01,2023-03-01,2023-03-01,2023-03-01,ERX7136405,SAMEA11458695,Netherlands,Europe,Netherlands,"Rotterdam\, Pretorialaan-Zuidplein",Rotterdam wastewater monitoring team,Rotterdam wastewater monitoring team,2023-03-01T08:18:43Z,2023-03-01T08:18:43Z,public,Illumina MiSeq,metagenome,KAPA HyperPlus library preparation kit (Roche),not collected,PAIRED,RANDOM,METAGENOMIC,wasterwater treatment plant at Pretorialaan-Zuidplein,RT-PCR,"RNA was isolated with the Biomerieux Nuclisens kit (Biomerieux\, Amersfoort\, the Netherlands) in combination with the semi-automated KingFisher mL (Thermo Scientific\, Bleiswijk\, The Netherlands) purification system to extract RNA from Centricon concentr...",wastewater metagenome,ILLUMINA,2023-03-02T00:00:00Z,2023-03-11T04:36:00Z,1,SAMEA11458695,iRun105_BC40,wastewater metagenome,municipal (and industrial) wastewater treatment plant,ERP132545,iRun105_BC40,2697049
ERR7565814,AMPLICON,600,242625000,PRJEB48206,SAMEA11458696,"Submission account for department of Viroscience's Research Teams\, ErasmusMC",136384840,"ERASMUS MC, UNIVERISTY MEDICAL CENTER",2021-05-17,Rotterdam wastewater monitoring team,public,"run.zq,sra,fastq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",2023-03-01,2023-03-01,2023-03-01,2023-03-01,ERX7136406,SAMEA11458696,Netherlands,Europe,Netherlands,"Rotterdam\, Wolphaertsbocht",Rotterdam wastewater monitoring team,Rotterdam wastewater monitoring team,2023-03-01T08:18:43Z,2023-03-01T08:18:43Z,public,Illumina MiSeq,metagenome,KAPA HyperPlus library preparation kit (Roche),not collected,PAIRED,RANDOM,METAGENOMIC,wasterwater treatment plant at Wolphaertsbocht,RT-PCR,"RNA was isolated with the Biomerieux Nuclisens kit (Biomerieux\, Amersfoort\, the Netherlands) in combination with the semi-automated KingFisher mL (Thermo Scientific\, Bleiswijk\, The Netherlands) purification system to extract RNA from Centricon concentr...",wastewater metagenome,ILLUMINA,2023-03-02T00:00:00Z,2023-03-11T04:36:00Z,1,SAMEA11458696,iRun105_BC41,wastewater metagenome,municipal (and industrial) wastewater treatment plant,ERP132545,iRun105_BC41,2697049
ERR7565815,AMPLICON,600,259607400,PRJEB48206,SAMEA11458697,"Submission account for department of Viroscience's Research Teams\, ErasmusMC",143019575,"ERASMUS MC, UNIVERISTY MEDICAL CENTER",2021-05-17,Rotterdam wastewater monitoring team,public,"run.zq,sra,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",2023-03-01,2023-03-01,2023-03-01,2023-03-01,ERX7136407,SAMEA11458697,Netherlands,Europe,Netherlands,"Rotterdam\, Heemraadsplein",Rotterdam wastewater monitoring team,Rotterdam wastewater monitoring team,2023-03-01T08:18:43Z,2023-03-01T08:18:43Z,public,Illumina MiSeq,metagenome,KAPA HyperPlus library preparation kit (Roche),not collected,PAIRED,RANDOM,METAGENOMIC,wasterwater treatment plant at Heemraadsplein,RT-PCR,"RNA was isolated with the Biomerieux Nuclisens kit (Biomerieux\, Amersfoort\, the Netherlands) in combination with the semi-automated KingFisher mL (Thermo Scientific\, Bleiswijk\, The Netherlands) purification system to extract RNA from Centricon concentr...",wastewater metagenome,ILLUMINA,2023-03-02T00:00:00Z,2023-03-11T04:35:00Z,1,SAMEA11458697,iRun105_BC42,wastewater metagenome,municipal (and industrial) wastewater treatment plant,ERP132545,iRun105_BC42,2697049
ERR7565816,AMPLICON,600,215730000,PRJEB48206,SAMEA11458698,"Submission account for department of Viroscience's Research Teams\, ErasmusMC",120110393,"ERASMUS MC, UNIVERISTY MEDICAL CENTER",2021-05-17,Rotterdam wastewater monitoring team,public,"sra,run.zq,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",2023-03-01,2023-03-01,2023-03-01,2023-03-01,ERX7136408,SAMEA11458698,Netherlands,Europe,Netherlands,"Rotterdam\, Pretorialaan",Rotterdam wastewater monitoring team,Rotterdam wastewater monitoring team,2023-03-01T08:18:44Z,2023-03-01T08:18:44Z,public,Illumina MiSeq,metagenome,KAPA HyperPlus library preparation kit (Roche),not collected,PAIRED,RANDOM,METAGENOMIC,wasterwater treatment plant at Pretorialaan,RT-PCR,"RNA was isolated with the Biomerieux Nuclisens kit (Biomerieux\, Amersfoort\, the Netherlands) in combination with the semi-automated KingFisher mL (Thermo Scientific\, Bleiswijk\, The Netherlands) purification system to extract RNA from Centricon concentr...",wastewater metagenome,ILLUMINA,2023-03-02T00:00:00Z,2023-03-11T04:35:00Z,1,SAMEA11458698,iRun105_BC43,wastewater metagenome,municipal (and industrial) wastewater treatment plant,ERP132545,iRun105_BC43,2697049
ERR7565817,AMPLICON,600,238518000,PRJEB48206,SAMEA11458699,"Submission account for department of Viroscience's Research Teams\, ErasmusMC",131716434,"ERASMUS MC, UNIVERISTY MEDICAL CENTER",2021-05-17,Rotterdam wastewater monitoring team,public,"run.zq,sra,fastq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",2023-03-01,2023-03-01,2023-03-01,2023-03-01,ERX7136409,SAMEA11458699,Netherlands,Europe,Netherlands,"Rotterdam\, Bergschenhoek",Rotterdam wastewater monitoring team,Rotterdam wastewater monitoring team,2023-03-01T08:18:44Z,2023-03-01T08:18:44Z,public,Illumina MiSeq,metagenome,KAPA HyperPlus library preparation kit (Roche),not collected,PAIRED,RANDOM,METAGENOMIC,wasterwater treatment plant at Bergschenhoek,RT-PCR,"RNA was isolated with the Biomerieux Nuclisens kit (Biomerieux\, Amersfoort\, the Netherlands) in combination with the semi-automated KingFisher mL (Thermo Scientific\, Bleiswijk\, The Netherlands) purification system to extract RNA from Centricon concentr...",wastewater metagenome,ILLUMINA,2023-03-02T00:00:00Z,2023-03-11T04:36:00Z,1,SAMEA11458699,iRun105_BC44,wastewater metagenome,municipal (and industrial) wastewater treatment plant,ERP132545,iRun105_BC44,2697049
ERR7565818,AMPLICON,600,254742600,PRJEB48206,SAMEA11458700,"Submission account for department of Viroscience's Research Teams\, ErasmusMC",141073375,"ERASMUS MC, UNIVERISTY MEDICAL CENTER",2021-05-19,Rotterdam wastewater monitoring team,public,"sra,run.zq,fastq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",2023-03-01,2023-03-01,2023-03-01,2023-03-01,ERX7136410,SAMEA11458700,Netherlands,Europe,Netherlands,"Rotterdam\, Total Dokhaven",Rotterdam wastewater monitoring team,Rotterdam wastewater monitoring team,2023-03-01T08:18:44Z,2023-03-01T08:18:44Z,public,Illumina MiSeq,metagenome,KAPA HyperPlus library preparation kit (Roche),not collected,PAIRED,RANDOM,METAGENOMIC,wasterwater treatment plant at Total Dokhaven,RT-PCR,"RNA was isolated with the Biomerieux Nuclisens kit (Biomerieux\, Amersfoort\, the Netherlands) in combination with the semi-automated KingFisher mL (Thermo Scientific\, Bleiswijk\, The Netherlands) purification system to extract RNA from Centricon concentr...",wastewater metagenome,ILLUMINA,2023-03-02T00:00:00Z,2023-03-11T04:35:00Z,1,SAMEA11458700,iRun105_BC45,wastewater metagenome,municipal (and industrial) wastewater treatment plant,ERP132545,iRun105_BC45,2697049
