Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,isolation_source,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,ww_population,ww_sample_duration,ww_sample_matrix,ww_sample_type,ww_surv_target_1_known_present,ww_surv_target_1,Sample_ID
SRR23343358,AMPLICON,69,259861177,PRJNA931732,SAMN33097279,SARS-CoV-2: wastewater surveillance,109036993,"CSIR-NATIONAL CHEMICAL LABORATORY, PUNE",2022-01-27,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX19285167,India,Asia,India: Pune,NextSeq 550,wastewater,IP10750,SINGLE,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-31T00:00:00Z,2023-02-05T09:08:00Z,1,IP10750,SRP421042,NA,NA,NA,NA,yes,SARS-CoV-21,
SRR23343359,AMPLICON,70,262573601,PRJNA931732,SAMN33097278,SARS-CoV-2: wastewater surveillance,111858183,"CSIR-NATIONAL CHEMICAL LABORATORY, PUNE",2022-01-24,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX19285166,India,Asia,India: Pune,NextSeq 550,wastewater,IP10749,SINGLE,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-31T00:00:00Z,2023-02-05T09:07:00Z,1,IP10749,SRP421042,NA,NA,NA,NA,yes,SARS-CoV-64,
SRR23343360,AMPLICON,70,353088259,PRJNA931732,SAMN33097277,SARS-CoV-2: wastewater surveillance,149735936,"CSIR-NATIONAL CHEMICAL LABORATORY, PUNE",2022-01-28,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX19285165,India,Asia,India: Pune,NextSeq 550,wastewater,IP10748,SINGLE,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-31T00:00:00Z,2023-02-05T09:08:00Z,1,IP10748,SRP421042,NA,NA,NA,NA,yes,SARS-CoV-418,
SRR23343361,AMPLICON,69,194376535,PRJNA931732,SAMN33097276,SARS-CoV-2: wastewater surveillance,83261690,"CSIR-NATIONAL CHEMICAL LABORATORY, PUNE",2022-02-17,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX19285164,India,Asia,India: Pune,NextSeq 550,wastewater,IP10746,SINGLE,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-31T00:00:00Z,2023-02-05T09:07:00Z,1,IP10746,SRP421042,NA,NA,NA,NA,yes,SARS-CoV-115,
SRR23343362,AMPLICON,69,184826523,PRJNA931732,SAMN33097275,SARS-CoV-2: wastewater surveillance,78310380,"CSIR-NATIONAL CHEMICAL LABORATORY, PUNE",2022-02-17,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX19285163,India,Asia,India: Pune,NextSeq 550,wastewater,IP10745,SINGLE,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-31T00:00:00Z,2023-02-05T09:07:00Z,1,IP10745,SRP421042,NA,NA,NA,NA,yes,SARS-CoV-26,
SRR23343363,AMPLICON,68,238594965,PRJNA931732,SAMN33097274,SARS-CoV-2: wastewater surveillance,101918690,"CSIR-NATIONAL CHEMICAL LABORATORY, PUNE",2022-01-24,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX19285162,India,Asia,India: Pune,NextSeq 550,wastewater,IP10743,SINGLE,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-31T00:00:00Z,2023-02-05T09:08:00Z,1,IP10743,SRP421042,NA,NA,NA,NA,yes,SARS-CoV-195,
SRR23343364,AMPLICON,70,372310982,PRJNA931732,SAMN33097094,SARS-CoV-2: wastewater surveillance,158109475,"CSIR-NATIONAL CHEMICAL LABORATORY, PUNE",2021-12-08,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX19285161,India,Asia,India: Pune,NextSeq 550,wastewater,IP05892,SINGLE,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-31T00:00:00Z,2023-02-05T09:08:00Z,1,IP05892,SRP421042,NA,NA,NA,NA,yes,SARS-CoV-272,
SRR23343365,AMPLICON,69,409507732,PRJNA931732,SAMN33097076,SARS-CoV-2: wastewater surveillance,170232057,"CSIR-NATIONAL CHEMICAL LABORATORY, PUNE",2021-11-26,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX19285160,India,Asia,India: Pune,NextSeq 550,wastewater,IP05129,SINGLE,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-31T00:00:00Z,2023-02-05T09:08:00Z,1,IP05129,SRP421042,NA,NA,NA,NA,yes,SARS-CoV-138,
SRR23343366,AMPLICON,69,239138726,PRJNA931732,SAMN33097273,SARS-CoV-2: wastewater surveillance,104954801,"CSIR-NATIONAL CHEMICAL LABORATORY, PUNE",2022-02-14,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX19285159,India,Asia,India: Pune,NextSeq 550,wastewater,IP10742,SINGLE,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-31T00:00:00Z,2023-02-05T09:08:00Z,1,IP10742,SRP421042,NA,NA,NA,NA,yes,SARS-CoV-246,
SRR23343367,AMPLICON,69,257400955,PRJNA931732,SAMN33097272,SARS-CoV-2: wastewater surveillance,110763758,"CSIR-NATIONAL CHEMICAL LABORATORY, PUNE",2022-01-24,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX19285158,India,Asia,India: Pune,NextSeq 550,wastewater,IP10740,SINGLE,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-31T00:00:00Z,2023-02-05T09:07:00Z,1,IP10740,SRP421042,NA,NA,NA,NA,yes,SARS-CoV-240,
SRR23343368,AMPLICON,69,182284298,PRJNA931732,SAMN33097271,SARS-CoV-2: wastewater surveillance,78404351,"CSIR-NATIONAL CHEMICAL LABORATORY, PUNE",2022-01-31,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX19285157,India,Asia,India: Pune,NextSeq 550,wastewater,IP10739,SINGLE,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-31T00:00:00Z,2023-02-05T09:07:00Z,1,IP10739,SRP421042,NA,NA,NA,NA,yes,SARS-CoV-374,
SRR23343369,AMPLICON,69,170844481,PRJNA931732,SAMN33097270,SARS-CoV-2: wastewater surveillance,72230476,"CSIR-NATIONAL CHEMICAL LABORATORY, PUNE",2022-01-25,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX19285156,India,Asia,India: Pune,NextSeq 550,wastewater,IP10738,SINGLE,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-31T00:00:00Z,2023-02-05T09:08:00Z,1,IP10738,SRP421042,NA,NA,NA,NA,yes,SARS-CoV-20,
SRR23343370,AMPLICON,69,183557082,PRJNA931732,SAMN33097269,SARS-CoV-2: wastewater surveillance,75958831,"CSIR-NATIONAL CHEMICAL LABORATORY, PUNE",2022-01-27,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX19285155,India,Asia,India: Pune,NextSeq 550,wastewater,IP10737,SINGLE,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-31T00:00:00Z,2023-02-05T09:07:00Z,1,IP10737,SRP421042,NA,NA,NA,NA,yes,SARS-CoV-109,
SRR23343371,AMPLICON,69,180747782,PRJNA931732,SAMN33097268,SARS-CoV-2: wastewater surveillance,75624314,"CSIR-NATIONAL CHEMICAL LABORATORY, PUNE",2022-01-26,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX19285154,India,Asia,India: Pune,NextSeq 550,wastewater,IP10736,SINGLE,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-31T00:00:00Z,2023-02-05T09:07:00Z,1,IP10736,SRP421042,NA,NA,NA,NA,yes,SARS-CoV-285,
SRR23343372,AMPLICON,68,228522898,PRJNA931732,SAMN33097267,SARS-CoV-2: wastewater surveillance,98831994,"CSIR-NATIONAL CHEMICAL LABORATORY, PUNE",2022-02-15,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX19285153,India,Asia,India: Pune,NextSeq 550,wastewater,IP10735,SINGLE,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-31T00:00:00Z,2023-02-05T09:08:00Z,1,IP10735,SRP421042,NA,NA,NA,NA,yes,SARS-CoV-423,
SRR23343373,AMPLICON,68,174162848,PRJNA931732,SAMN33097266,SARS-CoV-2: wastewater surveillance,74733815,"CSIR-NATIONAL CHEMICAL LABORATORY, PUNE",2022-02-15,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX19285152,India,Asia,India: Pune,NextSeq 550,wastewater,IP10734,SINGLE,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-31T00:00:00Z,2023-02-05T09:08:00Z,1,IP10734,SRP421042,NA,NA,NA,NA,yes,SARS-CoV-114,
SRR23343374,AMPLICON,69,171687122,PRJNA931732,SAMN33097265,SARS-CoV-2: wastewater surveillance,72007358,"CSIR-NATIONAL CHEMICAL LABORATORY, PUNE",2022-02-10,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX19285151,India,Asia,India: Pune,NextSeq 550,wastewater,IP10731,SINGLE,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-31T00:00:00Z,2023-02-05T09:07:00Z,1,IP10731,SRP421042,NA,NA,NA,NA,yes,SARS-CoV-245,
SRR23343375,AMPLICON,69,229077940,PRJNA931732,SAMN33097264,SARS-CoV-2: wastewater surveillance,98206902,"CSIR-NATIONAL CHEMICAL LABORATORY, PUNE",2022-02-08,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX19285150,India,Asia,India: Pune,NextSeq 550,wastewater,IP10730,SINGLE,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-31T00:00:00Z,2023-02-05T09:08:00Z,1,IP10730,SRP421042,NA,NA,NA,NA,yes,SARS-CoV-23,
SRR23343376,AMPLICON,69,245484675,PRJNA931732,SAMN33097093,SARS-CoV-2: wastewater surveillance,100686723,"CSIR-NATIONAL CHEMICAL LABORATORY, PUNE",2021-12-10,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX19285149,India,Asia,India: Pune,NextSeq 550,wastewater,IP05891,SINGLE,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-31T00:00:00Z,2023-02-05T09:08:00Z,1,IP05891,SRP421042,NA,NA,NA,NA,yes,SARS-CoV-404,
SRR23343377,AMPLICON,69,186349734,PRJNA931732,SAMN33097263,SARS-CoV-2: wastewater surveillance,79159674,"CSIR-NATIONAL CHEMICAL LABORATORY, PUNE",2022-02-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX19285148,India,Asia,India: Pune,NextSeq 550,wastewater,IP10729,SINGLE,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-31T00:00:00Z,2023-02-05T09:08:00Z,1,IP10729,SRP421042,NA,NA,NA,NA,yes,SARS-CoV-377,
SRR23343378,AMPLICON,69,144479326,PRJNA931732,SAMN33097262,SARS-CoV-2: wastewater surveillance,60725671,"CSIR-NATIONAL CHEMICAL LABORATORY, PUNE",2022-01-26,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX19285147,India,Asia,India: Pune,NextSeq 550,wastewater,IP10728,SINGLE,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-31T00:00:00Z,2023-02-05T09:07:00Z,1,IP10728,SRP421042,NA,NA,NA,NA,yes,SARS-CoV-373,
SRR23343379,AMPLICON,69,233653249,PRJNA931732,SAMN33097261,SARS-CoV-2: wastewater surveillance,103130794,"CSIR-NATIONAL CHEMICAL LABORATORY, PUNE",2022-02-16,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX19285146,India,Asia,India: Pune,NextSeq 550,wastewater,IP10727,SINGLE,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-31T00:00:00Z,2023-02-05T09:08:00Z,1,IP10727,SRP421042,NA,NA,NA,NA,yes,SARS-CoV-70,
SRR23343380,AMPLICON,69,215232248,PRJNA931732,SAMN33097260,SARS-CoV-2: wastewater surveillance,92943080,"CSIR-NATIONAL CHEMICAL LABORATORY, PUNE",2022-03-02,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX19285145,India,Asia,India: Pune,NextSeq 550,wastewater,IP10726,SINGLE,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-31T00:00:00Z,2023-02-05T09:08:00Z,1,IP10726,SRP421042,NA,NA,NA,NA,yes,SARS-CoV-74,
SRR23343381,AMPLICON,70,208798390,PRJNA931732,SAMN33097259,SARS-CoV-2: wastewater surveillance,89734251,"CSIR-NATIONAL CHEMICAL LABORATORY, PUNE",2022-01-18,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX19285144,India,Asia,India: Pune,NextSeq 550,wastewater,IP10725,SINGLE,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-31T00:00:00Z,2023-02-05T09:08:00Z,1,IP10725,SRP421042,NA,NA,NA,NA,yes,SARS-CoV-18,
SRR23343382,AMPLICON,69,272158713,PRJNA931732,SAMN33097258,SARS-CoV-2: wastewater surveillance,113132749,"CSIR-NATIONAL CHEMICAL LABORATORY, PUNE",2022-01-21,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX19285143,India,Asia,India: Pune,NextSeq 550,wastewater,IP10723,SINGLE,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-31T00:00:00Z,2023-02-05T09:08:00Z,1,IP10723,SRP421042,NA,NA,NA,NA,yes,SARS-CoV-152,
SRR23343383,AMPLICON,69,125708981,PRJNA931732,SAMN33097257,SARS-CoV-2: wastewater surveillance,54085818,"CSIR-NATIONAL CHEMICAL LABORATORY, PUNE",2022-02-16,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX19285142,India,Asia,India: Pune,NextSeq 550,wastewater,IP10722,SINGLE,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-31T00:00:00Z,2023-02-05T09:08:00Z,1,IP10722,SRP421042,NA,NA,NA,NA,yes,SARS-CoV-291,
SRR23343384,AMPLICON,69,303766489,PRJNA931732,SAMN33097256,SARS-CoV-2: wastewater surveillance,130766127,"CSIR-NATIONAL CHEMICAL LABORATORY, PUNE",2022-02-11,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX19285141,India,Asia,India: Pune,NextSeq 550,wastewater,IP10614,SINGLE,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-31T00:00:00Z,2023-02-05T09:08:00Z,1,IP10614,SRP421042,NA,NA,NA,NA,yes,SARS-CoV-158,
SRR23343385,AMPLICON,69,238664645,PRJNA931732,SAMN33097255,SARS-CoV-2: wastewater surveillance,100949817,"CSIR-NATIONAL CHEMICAL LABORATORY, PUNE",2022-02-11,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX19285140,India,Asia,India: Pune,NextSeq 550,wastewater,IP10606,SINGLE,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-31T00:00:00Z,2023-02-05T09:08:00Z,1,IP10606,SRP421042,NA,NA,NA,NA,yes,SARS-CoV-422,
SRR23343386,AMPLICON,69,279320559,PRJNA931732,SAMN33097254,SARS-CoV-2: wastewater surveillance,117781547,"CSIR-NATIONAL CHEMICAL LABORATORY, PUNE",2022-02-11,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX19285139,India,Asia,India: Pune,NextSeq 550,wastewater,IP10605,SINGLE,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-31T00:00:00Z,2023-02-05T09:08:00Z,1,IP10605,SRP421042,NA,NA,NA,NA,yes,SARS-CoV-290,
SRR23343387,AMPLICON,69,335226543,PRJNA931732,SAMN33097092,SARS-CoV-2: wastewater surveillance,138354936,"CSIR-NATIONAL CHEMICAL LABORATORY, PUNE",2021-12-07,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX19285138,India,Asia,India: Pune,NextSeq 550,wastewater,IP05889,SINGLE,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-31T00:00:00Z,2023-02-05T09:08:00Z,1,IP05889,SRP421042,NA,NA,NA,NA,yes,SARS-CoV-96,
SRR23343388,AMPLICON,69,190812595,PRJNA931732,SAMN33097253,SARS-CoV-2: wastewater surveillance,78818091,"CSIR-NATIONAL CHEMICAL LABORATORY, PUNE",2022-02-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX19285137,India,Asia,India: Pune,NextSeq 550,wastewater,IP10603,SINGLE,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-31T00:00:00Z,2023-02-05T09:08:00Z,1,IP10603,SRP421042,NA,NA,NA,NA,yes,SARS-CoV-69,
SRR23343389,AMPLICON,69,246580049,PRJNA931732,SAMN33097252,SARS-CoV-2: wastewater surveillance,104860511,"CSIR-NATIONAL CHEMICAL LABORATORY, PUNE",2022-02-10,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX19285136,India,Asia,India: Pune,NextSeq 550,wastewater,IP10602,SINGLE,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-31T00:00:00Z,2023-02-05T09:08:00Z,1,IP10602,SRP421042,NA,NA,NA,NA,yes,SARS-CoV-200,
SRR23343390,AMPLICON,70,255111569,PRJNA931732,SAMN33097251,SARS-CoV-2: wastewater surveillance,107706093,"CSIR-NATIONAL CHEMICAL LABORATORY, PUNE",2022-01-19,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX19285135,India,Asia,India: Pune,NextSeq 550,wastewater,IP10597,SINGLE,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-31T00:00:00Z,2023-02-05T09:08:00Z,1,IP10597,SRP421042,NA,NA,NA,NA,yes,SARS-CoV-63,
SRR23343391,AMPLICON,70,248252185,PRJNA931732,SAMN33097250,SARS-CoV-2: wastewater surveillance,104458060,"CSIR-NATIONAL CHEMICAL LABORATORY, PUNE",2022-02-08,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX19285134,India,Asia,India: Pune,NextSeq 550,wastewater,IP10596,SINGLE,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-31T00:00:00Z,2023-02-05T09:08:00Z,1,IP10596,SRP421042,NA,NA,NA,NA,yes,SARS-CoV-421,
SRR23343392,AMPLICON,69,266987512,PRJNA931732,SAMN33097249,SARS-CoV-2: wastewater surveillance,111138157,"CSIR-NATIONAL CHEMICAL LABORATORY, PUNE",2022-01-19,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX19285133,India,Asia,India: Pune,NextSeq 550,wastewater,IP10595,SINGLE,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-31T00:00:00Z,2023-02-05T09:09:00Z,1,IP10595,SRP421042,NA,NA,NA,NA,yes,SARS-CoV-283,
SRR23343393,AMPLICON,70,264781553,PRJNA931732,SAMN33097212,SARS-CoV-2: wastewater surveillance,106657012,"CSIR-NATIONAL CHEMICAL LABORATORY, PUNE",2022-01-19,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX19285132,India,Asia,India: Pune,NextSeq 550,wastewater,IP09747,SINGLE,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-31T00:00:00Z,2023-02-05T09:08:00Z,1,IP09747,SRP421042,NA,NA,NA,NA,yes,SARS-CoV-327,
SRR23343394,AMPLICON,70,205635423,PRJNA931732,SAMN33097211,SARS-CoV-2: wastewater surveillance,86290688,"CSIR-NATIONAL CHEMICAL LABORATORY, PUNE",2022-01-21,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX19285131,India,Asia,India: Pune,NextSeq 550,wastewater,IP09744,SINGLE,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-31T00:00:00Z,2023-02-05T09:08:00Z,1,IP09744,SRP421042,NA,NA,NA,NA,yes,SARS-CoV-328,
SRR23343395,AMPLICON,70,268836363,PRJNA931732,SAMN33097210,SARS-CoV-2: wastewater surveillance,110673109,"CSIR-NATIONAL CHEMICAL LABORATORY, PUNE",2022-01-20,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX19285130,India,Asia,India: Pune,NextSeq 550,wastewater,IP09741,SINGLE,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-31T00:00:00Z,2023-02-05T09:09:00Z,1,IP09741,SRP421042,NA,NA,NA,NA,yes,SARS-CoV-19,
SRR23343396,AMPLICON,70,157086844,PRJNA931732,SAMN33097209,SARS-CoV-2: wastewater surveillance,69070768,"CSIR-NATIONAL CHEMICAL LABORATORY, PUNE",2022-01-18,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX19285129,India,Asia,India: Pune,NextSeq 550,wastewater,IP09736,SINGLE,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-31T00:00:00Z,2023-02-05T09:09:00Z,1,IP09736,SRP421042,NA,NA,NA,NA,yes,SARS-CoV-151,
SRR23343397,AMPLICON,71,192056881,PRJNA931732,SAMN33097208,SARS-CoV-2: wastewater surveillance,80124496,"CSIR-NATIONAL CHEMICAL LABORATORY, PUNE",2022-01-18,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX19285128,India,Asia,India: Pune,NextSeq 550,wastewater,IP09735,SINGLE,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-31T00:00:00Z,2023-02-05T09:08:00Z,1,IP09735,SRP421042,NA,NA,NA,NA,yes,SARS-CoV-106,
SRR23343398,AMPLICON,71,251006817,PRJNA931732,SAMN33097207,SARS-CoV-2: wastewater surveillance,101181636,"CSIR-NATIONAL CHEMICAL LABORATORY, PUNE",2022-01-27,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX19285127,India,Asia,India: Pune,NextSeq 550,wastewater,IP09733,SINGLE,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-31T00:00:00Z,2023-02-05T09:09:00Z,1,IP09733,SRP421042,NA,NA,NA,NA,yes,SARS-CoV-196,
SRR23343399,AMPLICON,70,182372562,PRJNA931732,SAMN33097206,SARS-CoV-2: wastewater surveillance,76965014,"CSIR-NATIONAL CHEMICAL LABORATORY, PUNE",2021-12-30,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX19285126,India,Asia,India: Pune,NextSeq 550,wastewater,IP08552,SINGLE,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-31T00:00:00Z,2023-02-05T09:09:00Z,1,IP08552,SRP421042,NA,NA,NA,NA,yes,SARS-CoV-101,
SRR23343400,AMPLICON,70,255653460,PRJNA931732,SAMN33097205,SARS-CoV-2: wastewater surveillance,106882093,"CSIR-NATIONAL CHEMICAL LABORATORY, PUNE",2021-12-31,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX19285125,India,Asia,India: Pune,NextSeq 550,wastewater,IP08551,SINGLE,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-31T00:00:00Z,2023-02-05T09:09:00Z,1,IP08551,SRP421042,NA,NA,NA,NA,yes,SARS-CoV-322,
SRR23343401,AMPLICON,70,224361784,PRJNA931732,SAMN33097204,SARS-CoV-2: wastewater surveillance,93194101,"CSIR-NATIONAL CHEMICAL LABORATORY, PUNE",2021-12-29,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX19285124,India,Asia,India: Pune,NextSeq 550,wastewater,IP08550,SINGLE,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-31T00:00:00Z,2023-02-05T09:09:00Z,1,IP08550,SRP421042,NA,NA,NA,NA,yes,SARS-CoV-57,
SRR23343402,AMPLICON,69,525160582,PRJNA931732,SAMN33097087,SARS-CoV-2: wastewater surveillance,215416483,"CSIR-NATIONAL CHEMICAL LABORATORY, PUNE",2021-11-30,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX19285123,India,Asia,India: Pune,NextSeq 550,wastewater,IP05709,SINGLE,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-31T00:00:00Z,2023-02-05T09:09:00Z,1,IP05709,SRP421042,NA,NA,NA,NA,yes,SARS-CoV-95,
SRR23343403,AMPLICON,70,274435147,PRJNA931732,SAMN33097203,SARS-CoV-2: wastewater surveillance,113905550,"CSIR-NATIONAL CHEMICAL LABORATORY, PUNE",2021-12-29,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX19285122,India,Asia,India: Pune,NextSeq 550,wastewater,IP08549,SINGLE,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-31T00:00:00Z,2023-02-05T09:09:00Z,1,IP08549,SRP421042,NA,NA,NA,NA,yes,SARS-CoV-321,
