Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,isolation_source,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,ww_population,ww_sample_duration,ww_sample_matrix,ww_sample_type,ww_surv_target_1_known_present,ww_surv_target_1,collected_by,collection_site_id,concentration_method,extraction_control,extraction_method,project_name,purpose_of_ww_sampling,sequenced_by,ww_flow,ww_sample_site,ww_surv_target_1_extract,ww_surv_target_1_extract_unit,ww_surv_target_1_protocol,isolate
SRR18328803,WGS,309,39848855,PRJNA796340,SAMN24849731,SARS-CoV-2: wastewater surveillance,19205613,RICE UNIVERSITY,2021-03-29T00:00:00Z,public,"activ_sars2_vcf,fastq,run.zq,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX14465652,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,Southwest,20210329_9,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-18T00:00:00Z,2022-03-18T00:35:00Z,1,20210329_SW,SRP354595,293227,24,raw wastewater,composite,yes,SARS-CoV-150,Houston Water,SW,membrane filtration with addition of mgcl150,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR18328807,WGS,295,126500532,PRJNA796340,SAMN24849744,SARS-CoV-2: wastewater surveillance,59522216,RICE UNIVERSITY,2021-03-29T00:00:00Z,public,"run.zq,activ_sars2_vcf,fastq,sra","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX14465648,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,Intercontinental Airport,20210329_22,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-18T00:00:00Z,2022-03-18T00:35:00Z,1,20210329_IA,SRP354595,2408,24,raw wastewater,composite,yes,SARS-CoV-163,Houston Water,IA,membrane filtration with addition of mgcl163,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR18328810,WGS,292,143892351,PRJNA796340,SAMN24849742,SARS-CoV-2: wastewater surveillance,68222334,RICE UNIVERSITY,2021-03-29T00:00:00Z,public,"sra,activ_sars2_vcf,run.zq,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX14465645,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,Cedar Bayou,20210329_20,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-18T00:00:00Z,2022-03-18T00:35:00Z,1,20210329_CD,SRP354595,1722,24,raw wastewater,composite,yes,SARS-CoV-161,Houston Water,CD,membrane filtration with addition of mgcl161,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR18328811,WGS,293,120598901,PRJNA796340,SAMN24849741,SARS-CoV-2: wastewater surveillance,57625106,RICE UNIVERSITY,2021-03-29T00:00:00Z,public,"fastq,sra,run.zq,activ_sars2_vcf","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX14465644,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,Southeast,20210329_19,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-18T00:00:00Z,2022-03-18T00:35:00Z,1,20210329_SE,SRP354595,32485,24,raw wastewater,composite,yes,SARS-CoV-160,Houston Water,SE,membrane filtration with addition of mgcl160,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR18328813,WGS,295,152740292,PRJNA796340,SAMN24849739,SARS-CoV-2: wastewater surveillance,73717866,RICE UNIVERSITY,2021-03-29T00:00:00Z,public,"sra,activ_sars2_vcf,fastq,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX14465642,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,Homestead,20210329_17,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-18T00:00:00Z,2022-03-18T00:35:00Z,1,20210329_HO,SRP354595,9375,24,raw wastewater,composite,yes,SARS-CoV-158,Houston Water,HO,membrane filtration with addition of mgcl158,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR18328814,WGS,256,68176370,PRJNA796340,SAMN24849738,SARS-CoV-2: wastewater surveillance,33321811,RICE UNIVERSITY,2021-03-29T00:00:00Z,public,"sra,activ_sars2_vcf,run.zq,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX14465641,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,Sims Bayou North,20210329_16,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-18T00:00:00Z,2022-03-18T00:35:00Z,1,20210329_SB,SRP354595,109414,24,raw wastewater,composite,yes,SARS-CoV-157,Houston Water,SB,membrane filtration with addition of mgcl157,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR18328815,WGS,297,134551195,PRJNA796340,SAMN24849737,SARS-CoV-2: wastewater surveillance,64794120,RICE UNIVERSITY,2021-03-29T00:00:00Z,public,"sra,fastq,run.zq,activ_sars2_vcf","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX14465640,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,Imperial Valley,20210329_15,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-18T00:00:00Z,2022-03-18T00:35:00Z,1,20210329_IV,SRP354595,16804,24,raw wastewater,composite,yes,SARS-CoV-156,Houston Water,IV,membrane filtration with addition of mgcl156,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR18328817,WGS,294,148334151,PRJNA796340,SAMN24849735,SARS-CoV-2: wastewater surveillance,69995362,RICE UNIVERSITY,2021-03-29T00:00:00Z,public,"run.zq,sra,activ_sars2_vcf,fastq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX14465638,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,West District,20210329_13,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-18T00:00:00Z,2022-03-18T00:35:00Z,1,20210329_WD,SRP354595,85129,24,raw wastewater,composite,yes,SARS-CoV-154,Houston Water,WD,membrane filtration with addition of mgcl154,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR18328818,WGS,301,139403116,PRJNA796340,SAMN24849734,SARS-CoV-2: wastewater surveillance,67829128,RICE UNIVERSITY,2021-03-29T00:00:00Z,public,"run.zq,sra,fastq,activ_sars2_vcf","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX14465637,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,Northeast,20210329_12,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-18T00:00:00Z,2022-03-18T00:37:00Z,1,20210329_NE,SRP354595,33102,24,raw wastewater,composite,yes,SARS-CoV-153,Houston Water,NE,membrane filtration with addition of mgcl153,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR17616048,WGS,145,97463748,PRJNA796340,SAMN24849811,SARS-CoV-2: wastewater surveillance,43692446,HOUSTON_WBE_SARS-COV-2,2021-04-12T00:00:00Z,public,"sra,activ_sars2_vcf,run.zq,fastq","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX13784647,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,WCID#47,20210412_47,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-01-20T00:00:00Z,2022-01-14T04:08:00Z,1,20210412_47,SRP354595,33645,24,raw wastewater,composite,yes,SARS-CoV-230,Houston Water,47,membrane filtration with addition of mgcl230,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR17616049,WGS,144,124710541,PRJNA796340,SAMN24849808,SARS-CoV-2: wastewater surveillance,55829331,HOUSTON_WBE_SARS-COV-2,2021-04-12T00:00:00Z,public,"fastq,activ_sars2_vcf,sra,run.zq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX13784646,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,Northwest,20210412_NW,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-01-20T00:00:00Z,2022-01-14T04:08:00Z,1,20210412_NW,SRP354595,95600,24,raw wastewater,composite,yes,SARS-CoV-227,Houston Water,NW,membrane filtration with addition of mgcl227,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR17616050,WGS,144,102424679,PRJNA796340,SAMN24849804,SARS-CoV-2: wastewater surveillance,45121803,HOUSTON_WBE_SARS-COV-2,2021-04-12T00:00:00Z,public,"activ_sars2_vcf,sra,fastq,run.zq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX13784645,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,MUD#203,20210412_203,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-01-20T00:00:00Z,2022-01-14T04:08:00Z,1,20210412_203,SRP354595,4010,24,raw wastewater,composite,yes,SARS-CoV-223,Houston Water,203,membrane filtration with addition of mgcl223,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR17616051,WGS,144,140773577,PRJNA796340,SAMN24849803,SARS-CoV-2: wastewater surveillance,63395149,HOUSTON_WBE_SARS-COV-2,2021-04-12T00:00:00Z,public,"fastq,sra,activ_sars2_vcf,run.zq","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX13784644,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,Kingwood Central,20210412_KW,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-01-20T00:00:00Z,2022-01-14T04:08:00Z,1,20210412_KW,SRP354595,52055,24,raw wastewater,composite,yes,SARS-CoV-222,Houston Water,KW,membrane filtration with addition of mgcl222,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR17616052,WGS,146,48851183,PRJNA796340,SAMN24849802,SARS-CoV-2: wastewater surveillance,21862143,HOUSTON_WBE_SARS-COV-2,2021-04-12T00:00:00Z,public,"run.zq,fastq,activ_sars2_vcf,sra","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX13784643,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,Beltway,20210412_BW,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-01-20T00:00:00Z,2022-01-14T04:08:00Z,1,20210412_BW,SRP354595,70900,24,raw wastewater,composite,yes,SARS-CoV-221,Houston Water,BW,membrane filtration with addition of mgcl221,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR17616053,WGS,145,53441868,PRJNA796340,SAMN24849801,SARS-CoV-2: wastewater surveillance,24683368,HOUSTON_WBE_SARS-COV-2,2021-04-12T00:00:00Z,public,"fastq,sra,activ_sars2_vcf,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX13784642,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,69th Street,20210412_69,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-01-20T00:00:00Z,2022-01-14T04:08:00Z,1,20210412_69,SRP354595,551150,24,raw wastewater,composite,yes,SARS-CoV-220,Houston Water,69,membrane filtration with addition of mgcl220,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR17616054,WGS,144,97116452,PRJNA796340,SAMN24849813,SARS-CoV-2: wastewater surveillance,43632357,HOUSTON_WBE_SARS-COV-2,2021-04-12T00:00:00Z,public,"fastq,run.zq,sra,activ_sars2_vcf","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX13784641,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,Willowbrook,20210412_WB,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-01-20T00:00:00Z,2022-01-14T04:08:00Z,1,20210412_WB,SRP354595,8610,24,raw wastewater,composite,yes,SARS-CoV-232,Houston Water,WB,membrane filtration with addition of mgcl232,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR17616055,WGS,144,79305677,PRJNA796340,SAMN24849810,SARS-CoV-2: wastewater surveillance,36202400,HOUSTON_WBE_SARS-COV-2,2021-04-12T00:00:00Z,public,"sra,run.zq,fastq,activ_sars2_vcf","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX13784640,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,West Lake,20210412_WL,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-01-20T00:00:00Z,2022-01-14T04:08:00Z,1,20210412_WL,SRP354595,600,24,raw wastewater,composite,yes,SARS-CoV-229,Houston Water,WL,membrane filtration with addition of mgcl229,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR17616056,WGS,144,83168870,PRJNA796340,SAMN24849807,SARS-CoV-2: wastewater surveillance,35917689,HOUSTON_WBE_SARS-COV-2,2021-04-12T00:00:00Z,public,"activ_sars2_vcf,sra,run.zq,fastq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX13784639,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,Tidwell Timbers,20210412_TT,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-01-20T00:00:00Z,2022-01-14T04:08:00Z,1,20210412_TT,SRP354595,1133,24,raw wastewater,composite,yes,SARS-CoV-226,Houston Water,TT,membrane filtration with addition of mgcl226,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR17616057,WGS,145,114851765,PRJNA796340,SAMN24849806,SARS-CoV-2: wastewater surveillance,51082042,HOUSTON_WBE_SARS-COV-2,2021-04-12T00:00:00Z,public,"run.zq,activ_sars2_vcf,fastq,sra","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX13784638,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,Turkey Creek,20210412_TC,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-01-20T00:00:00Z,2022-01-14T04:08:00Z,1,20210412_TC,SRP354595,59188,24,raw wastewater,composite,yes,SARS-CoV-225,Houston Water,TC,membrane filtration with addition of mgcl225,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR17616058,WGS,145,103427590,PRJNA796340,SAMN24849805,SARS-CoV-2: wastewater surveillance,47086724,HOUSTON_WBE_SARS-COV-2,2021-04-12T00:00:00Z,public,"activ_sars2_vcf,run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX13784637,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,Sims Bayou South,20210412_SS,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-01-20T00:00:00Z,2022-01-14T04:08:00Z,1,20210412_SS,SRP354595,109414,24,raw wastewater,composite,yes,SARS-CoV-224,Houston Water,SS,membrane filtration with addition of mgcl224,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR17616059,WGS,145,67244298,PRJNA796340,SAMN24849800,SARS-CoV-2: wastewater surveillance,30147645,HOUSTON_WBE_SARS-COV-2,2021-04-12T00:00:00Z,public,"fastq,run.zq,activ_sars2_vcf,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX13784636,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,Westway,20210412_WW,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-01-20T00:00:00Z,2022-01-14T04:08:00Z,1,20210412_WW,SRP354595,3623,24,raw wastewater,composite,yes,SARS-CoV-219,Houston Water,WW,membrane filtration with addition of mgcl219,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR17616060,WGS,145,42388992,PRJNA796340,SAMN24849797,SARS-CoV-2: wastewater surveillance,18460165,HOUSTON_WBE_SARS-COV-2,2021-04-12T00:00:00Z,public,"fastq,run.zq,activ_sars2_vcf,sra","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX13784635,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,White Oak,20210412_WO,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-01-20T00:00:00Z,2022-01-14T04:08:00Z,1,20210412_WO,SRP354595,20758,24,raw wastewater,composite,yes,SARS-CoV-216,Houston Water,WO,membrane filtration with addition of mgcl216,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
