Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,collected_by,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,Isolation_Source,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,collected_by (run),collection_date (run),geo_loc_name (run),isolation_source (run),organism (run),ww_population (run),ww_population,ww_sample_duration (run),ww_sample_duration,ww_sample_matrix (run),ww_sample_matrix,ww_sample_type (run),ww_sample_type,ww_surv_target_1_known_present (run),ww_surv_target_1_known_present,ww_surv_target_1 (run),ww_surv_target_1,sequenced_by,wwtp,design_description,filename2,filename,filetype,INSTRUMENT_MODEL,Library_ID,library_layout,library_selection,library_source,library_strategy,platform,Title,Isolate,Lat_Lon,STRAIN,passage_history
SRR18583165,AMPLICON,602,95782414,PRJNA715712,SAMN27252781,SARS-CoV-2: wastewater surveillance,42993681,THE NEW SCHOOL,NY DEP,2021-08-09,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX14712052,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-BB-2021-08-09-RBD,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-BB-2021-08-09,SRP311364,NYC DEP,2021-08-09,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,BB,,,,,,,,,,,,,,,,
SRR18583166,AMPLICON,602,84817586,PRJNA715712,SAMN27252938,SARS-CoV-2: wastewater surveillance,33715276,THE NEW SCHOOL,NY DEP,2021-11-22,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX14712051,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-WI-2021-11-22-Mixed,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-WI-2021-11-22,SRP311364,NYC DEP,2021-11-22,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,WI,,,,,,,,,,,,,,,,
SRR18583167,AMPLICON,602,65941876,PRJNA715712,SAMN27252937,SARS-CoV-2: wastewater surveillance,22753664,THE NEW SCHOOL,NY DEP,2021-11-15,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX14712050,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-WI-2021-11-15-RBD,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-WI-2021-11-15,SRP311364,NYC DEP,2021-11-15,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,WI,,,,,,,,,,,,,,,,
SRR18583168,AMPLICON,602,95429642,PRJNA715712,SAMN27252937,SARS-CoV-2: wastewater surveillance,40417816,THE NEW SCHOOL,NY DEP,2021-11-15,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX14712049,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-WI-2021-11-15-Mixed,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-WI-2021-11-15,SRP311364,NYC DEP,2021-11-15,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,WI,,,,,,,,,,,,,,,,
SRR18583169,AMPLICON,602,113688904,PRJNA715712,SAMN27252936,SARS-CoV-2: wastewater surveillance,59463624,THE NEW SCHOOL,NY DEP,2021-10-04,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX14712048,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-WI-2021-10-04-Mixed,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-WI-2021-10-04,SRP311364,NYC DEP,2021-10-04,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,WI,,,,,,,,,,,,,,,,
SRR18583170,AMPLICON,602,116132422,PRJNA715712,SAMN27252925,SARS-CoV-2: wastewater surveillance,51006984,THE NEW SCHOOL,NY DEP,2021-10-31,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX14712047,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-WI-2021-10-31-Mixed-3,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-WI-2021-10-31,SRP311364,NYC DEP,2021-10-31,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,WI,,,,,,,,,,,,,,,,
SRR18583171,AMPLICON,602,90768958,PRJNA715712,SAMN27252935,SARS-CoV-2: wastewater surveillance,48874732,THE NEW SCHOOL,NY DEP,2021-10-26,public,"activ_sars2_vcf,fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX14712046,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-WI-2021-10-26-Mixed,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-WI-2021-10-26,SRP311364,NYC DEP,2021-10-26,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,WI,,,,,,,,,,,,,,,,
SRR18583172,AMPLICON,602,100174004,PRJNA715712,SAMN27252934,SARS-CoV-2: wastewater surveillance,50488297,THE NEW SCHOOL,NY DEP,2021-10-18,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX14712045,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-WI-2021-10-18-RBD,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-WI-2021-10-18,SRP311364,NYC DEP,2021-10-18,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,WI,,,,,,,,,,,,,,,,
SRR18583173,AMPLICON,602,103106948,PRJNA715712,SAMN27252934,SARS-CoV-2: wastewater surveillance,54674577,THE NEW SCHOOL,NY DEP,2021-10-18,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX14712044,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-WI-2021-10-18-Mixed,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-WI-2021-10-18,SRP311364,NYC DEP,2021-10-18,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,WI,,,,,,,,,,,,,,,,
SRR18583174,AMPLICON,602,78948086,PRJNA715712,SAMN27252933,SARS-CoV-2: wastewater surveillance,33794726,THE NEW SCHOOL,NY DEP,2022-01-03,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX14712043,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-WI-2022-01-03-Mixed,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-WI-2022-01-03,SRP311364,NYC DEP,2022-01-03,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,WI,,,,,,,,,,,,,,,,
SRR18583175,AMPLICON,602,107364894,PRJNA715712,SAMN27252932,SARS-CoV-2: wastewater surveillance,50263581,THE NEW SCHOOL,NY DEP,2022-01-31,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX14712042,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-WI-2022-01-31-RBD,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-WI-2022-01-31,SRP311364,NYC DEP,2022-01-31,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,WI,,,,,,,,,,,,,,,,
SRR18583176,AMPLICON,602,113277738,PRJNA715712,SAMN27252798,SARS-CoV-2: wastewater surveillance,54184795,THE NEW SCHOOL,NY DEP,2021-08-09,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX14712041,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-WI-2021-08-09-RBD,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-WI-2021-08-09,SRP311364,NYC DEP,2021-08-09,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,WI,,,,,,,,,,,,,,,,
SRR18583177,AMPLICON,602,92305262,PRJNA715712,SAMN27252931,SARS-CoV-2: wastewater surveillance,46733093,THE NEW SCHOOL,NY DEP,2022-01-25,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX14712040,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-WI-2022-01-25-RBD,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-WI-2022-01-25,SRP311364,NYC DEP,2022-01-25,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,WI,,,,,,,,,,,,,,,,
SRR18583178,AMPLICON,602,103790820,PRJNA715712,SAMN27252930,SARS-CoV-2: wastewater surveillance,49663915,THE NEW SCHOOL,NY DEP,2022-01-18,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX14712039,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-WI-2022-01-18-RBD,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-WI-2022-01-18,SRP311364,NYC DEP,2022-01-18,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,WI,,,,,,,,,,,,,,,,
SRR18583179,AMPLICON,602,95740876,PRJNA715712,SAMN27252929,SARS-CoV-2: wastewater surveillance,41818086,THE NEW SCHOOL,NY DEP,2022-01-12,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX14712038,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-WI-2022-01-12-RBD,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-WI-2022-01-12,SRP311364,NYC DEP,2022-01-12,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,WI,,,,,,,,,,,,,,,,
SRR18583180,AMPLICON,602,95597600,PRJNA715712,SAMN27252928,SARS-CoV-2: wastewater surveillance,51942186,THE NEW SCHOOL,NY DEP,2022-02-23,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX14712037,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-WI-2022-02-23-RBD,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-WI-2022-02-23,SRP311364,NYC DEP,2022-02-23,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,WI,,,,,,,,,,,,,,,,
SRR18583181,AMPLICON,602,106381828,PRJNA715712,SAMN27252927,SARS-CoV-2: wastewater surveillance,56359063,THE NEW SCHOOL,NY DEP,2022-03-21,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX14712036,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-WI-2022-03-21-RBD,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-WI-2022-03-21,SRP311364,NYC DEP,2022-03-21,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,WI,,,,,,,,,,,,,,,,
SRR18583182,AMPLICON,602,95773986,PRJNA715712,SAMN27252926,SARS-CoV-2: wastewater surveillance,41288639,THE NEW SCHOOL,NY DEP,2021-08-30,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX14712035,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-WI-2021-08-30-RBD,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-WI-2021-08-30,SRP311364,NYC DEP,2021-08-30,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,WI,,,,,,,,,,,,,,,,
SRR18583183,AMPLICON,602,76515404,PRJNA715712,SAMN27252925,SARS-CoV-2: wastewater surveillance,38155003,THE NEW SCHOOL,NY DEP,2021-10-31,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX14712034,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-WI-2021-10-31-Mixed-2,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-WI-2021-10-31,SRP311364,NYC DEP,2021-10-31,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,WI,,,,,,,,,,,,,,,,
SRR18583184,AMPLICON,602,88639082,PRJNA715712,SAMN27252925,SARS-CoV-2: wastewater surveillance,44307309,THE NEW SCHOOL,NY DEP,2021-10-31,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX14712033,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-WI-2021-10-31-Mixed,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-WI-2021-10-31,SRP311364,NYC DEP,2021-10-31,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,WI,,,,,,,,,,,,,,,,
SRR18583185,AMPLICON,602,3010,PRJNA715712,SAMN27252924,SARS-CoV-2: wastewater surveillance,80845,THE NEW SCHOOL,NY DEP,2021-09-20,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX14712032,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-TI-2021-09-20-RBD,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-TI-2021-09-20,SRP311364,NYC DEP,2021-09-20,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,TI,,,,,,,,,,,,,,,,
SRR18583186,AMPLICON,602,83900138,PRJNA715712,SAMN27252923,SARS-CoV-2: wastewater surveillance,45396302,THE NEW SCHOOL,NY DEP,2021-09-01,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX14712031,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-TI-2021-09-01-RBD,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-TI-2021-09-01,SRP311364,NYC DEP,2021-09-01,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,TI,,,,,,,,,,,,,,,,
SRR18583187,AMPLICON,602,97667276,PRJNA715712,SAMN27252797,SARS-CoV-2: wastewater surveillance,47637436,THE NEW SCHOOL,NY DEP,2021-08-02,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX14712030,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-WI-2021-08-02-RBD,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-WI-2021-08-02,SRP311364,NYC DEP,2021-08-02,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,WI,,,,,,,,,,,,,,,,
SRR18583188,AMPLICON,602,97200124,PRJNA715712,SAMN27252922,SARS-CoV-2: wastewater surveillance,52751912,THE NEW SCHOOL,NY DEP,2021-09-13,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX14712029,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-TI-2021-09-13-RBD,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-TI-2021-09-13,SRP311364,NYC DEP,2021-09-13,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,TI,,,,,,,,,,,,,,,,
SRR18583190,AMPLICON,602,84487690,PRJNA715712,SAMN27252904,SARS-CoV-2: wastewater surveillance,44560278,THE NEW SCHOOL,NY DEP,2021-08-30,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX14712027,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-TI-2021-08-30-RBD-2,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-TI-2021-08-30,SRP311364,NYC DEP,2021-08-30,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,TI,,,,,,,,,,,,,,,,
SRR18583191,AMPLICON,602,84326956,PRJNA715712,SAMN27252920,SARS-CoV-2: wastewater surveillance,36953891,THE NEW SCHOOL,NY DEP,2022-02-07,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX14712026,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-TI-2022-02-07-RBD,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-TI-2022-02-07,SRP311364,NYC DEP,2022-02-07,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,TI,,,,,,,,,,,,,,,,
SRR18583192,AMPLICON,602,114886282,PRJNA715712,SAMN27252920,SARS-CoV-2: wastewater surveillance,63344704,THE NEW SCHOOL,NY DEP,2022-02-07,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX14712025,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-TI-2022-02-07-Mixed,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-TI-2022-02-07,SRP311364,NYC DEP,2022-02-07,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,TI,,,,,,,,,,,,,,,,
SRR18583193,AMPLICON,602,115580990,PRJNA715712,SAMN27252919,SARS-CoV-2: wastewater surveillance,62559850,THE NEW SCHOOL,NY DEP,2022-02-28,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX14712024,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-TI-2022-02-28-RBD,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-TI-2022-02-28,SRP311364,NYC DEP,2022-02-28,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,TI,,,,,,,,,,,,,,,,
SRR18583194,AMPLICON,602,103805870,PRJNA715712,SAMN27252918,SARS-CoV-2: wastewater surveillance,61689158,THE NEW SCHOOL,NY DEP,2022-02-14,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX14712023,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-TI-2022-02-14-S1S2,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-TI-2022-02-14,SRP311364,NYC DEP,2022-02-14,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,TI,,,,,,,,,,,,,,,,
SRR18583195,AMPLICON,602,96679394,PRJNA715712,SAMN27252917,SARS-CoV-2: wastewater surveillance,39358239,THE NEW SCHOOL,NY DEP,2021-12-06,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX14712022,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-TI-2021-12-06-Mixed,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-TI-2021-12-06,SRP311364,NYC DEP,2021-12-06,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,TI,,,,,,,,,,,,,,,,
SRR18583196,AMPLICON,602,106988644,PRJNA715712,SAMN27252916,SARS-CoV-2: wastewater surveillance,48544448,THE NEW SCHOOL,NY DEP,2021-12-27,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX14712021,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-TI-2021-12-27-Mixed,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-TI-2021-12-27,SRP311364,NYC DEP,2021-12-27,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,TI,,,,,,,,,,,,,,,,
SRR18583197,AMPLICON,602,81141774,PRJNA715712,SAMN27252915,SARS-CoV-2: wastewater surveillance,40894396,THE NEW SCHOOL,NY DEP,2021-11-08,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX14712020,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-TI-2021-11-08-Mixed,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-TI-2021-11-08,SRP311364,NYC DEP,2021-11-08,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,TI,,,,,,,,,,,,,,,,
SRR18583198,AMPLICON,602,99016358,PRJNA715712,SAMN27252796,SARS-CoV-2: wastewater surveillance,42394575,THE NEW SCHOOL,NY DEP,2021-08-16,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX14712019,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-WI-2021-08-16-RBD,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-WI-2021-08-16,SRP311364,NYC DEP,2021-08-16,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,WI,,,,,,,,,,,,,,,,
SRR18583199,AMPLICON,602,92584590,PRJNA715712,SAMN27252914,SARS-CoV-2: wastewater surveillance,37743981,THE NEW SCHOOL,NY DEP,2021-11-29,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX14712018,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-TI-2021-11-29-RBD,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-TI-2021-11-29,SRP311364,NYC DEP,2021-11-29,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,TI,,,,,,,,,,,,,,,,
SRR18583200,AMPLICON,602,85099924,PRJNA715712,SAMN27252914,SARS-CoV-2: wastewater surveillance,35982889,THE NEW SCHOOL,NY DEP,2021-11-29,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX14712017,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-TI-2021-11-29-Mixed,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-TI-2021-11-29,SRP311364,NYC DEP,2021-11-29,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,TI,,,,,,,,,,,,,,,,
SRR18583201,AMPLICON,602,87811332,PRJNA715712,SAMN27252913,SARS-CoV-2: wastewater surveillance,37332384,THE NEW SCHOOL,NY DEP,2021-11-22,public,"activ_sars2_vcf,fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX14712016,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-TI-2021-11-22-Mixed-2,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-TI-2021-11-22,SRP311364,NYC DEP,2021-11-22,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,TI,,,,,,,,,,,,,,,,
